#	HDIC Project
#
#	Integrated Database of Hanzi Dictionaries in Early Japan
#
#	KTB_entries : Kosanjibon Tenrei Bansho Meigi database
#
#	Kosanjibon Tenrei Bansho Meigi 篆隷萬象名義, Kosanji copy 高山寺本.
#	monk Kukai of the Heian Period 空海, c. 827-835.
#	A Hanzi (Chinese character) dictionary.
#
#	Version: 1.4.2
#	Date: 25 September 1994
#	Last update : 2 February 2022
#
#	Copyright (c) 1994-2022 HDIC project, IKEDA Shoju (Chair, Professor Emeritus, Hokkaido University)
#	Research group of Linguistics, Hokkaido University Faculty of Humanities and Human Siences
#	North 10, West 7, Kita-ku Sapporo, Hokkaido, 060-0810 Japan
#	Contact: ikeda.shoju@gmail.com, liyuansapporo@yahoo.co.jp, toyjack@gmail.com
#
#	Data License Information and Access Rights
#	License: 
#	Creative Commons Attribution-ShareAlike 4.0 International License (CC BY-SA 4.0)
#	Access Rights (Availability): 
#	Open access
#
#	TSV Format information:
#	----------------------
#	TBID (v_www_xyz) 	: Book(v), leaf(www), recto-verso(x), line(y) and number(z)
#	TB_vol_radical (xx#yyy)	: Volume(xx) and radical number(yyy)
#	TB_radical	: Radical of Chinese character 
#	Entry		: Headword
#	Entry_type	: For details, refer to the following section
#	Entry_diff	: Differences of transliteration with other scholars
#	SYID (vwwwxyyyzz)	: Book(v), leaf(www), recto-verso(x), line(yy) and number(z)
#	YYID (Ywwxxxyy-z)	: Volume(ww), leaf(xxx), line(yy) and number(z)
#	TB_remarks	: Editor's notes
#
#	Entry_type:
#	----------
#	Group a	--- Regular headword
#	1 Regular				: 隷書掲出字 (= Regular_clerical)
#	2 Regular_seal			: 隷書掲出字 篆書併存
#
#	Group b -- Embedded headword
#	3 Embedded_clerical		: 埋字 隷書字体
#	4 Embedded_omitted		: 埋字 脱落
#	5 Embedded_seal			: 埋字 篆書字体
#
#	Group c -- Omitted headword
#	6 Omitted				: 脱字 項目全体 脱落
#	7 Omitted-regular		: 脱字 隷書掲出字 脱落
#
#	Group d -- Variant of the Songben Yupian
#	8 Songben-Yupian		: 宋本《玉篇》増補之異体字
#
#   cf. Li 2015.
#   ＊6 Omitted : 項目全体脱落
#　　　　　　　　　 《説文解字》、《玉篇》残巻・佚文、《新撰字鏡》玉篇引用部分等、本文存
#
#	Abbreviations:
# 	-------------
#	TB	: Tenrei Bansho Meigi 篆隷万象名義, Kosanji copy 高山寺本
#	YY	: Yuanben Yupian 原本玉篇, fragments of vol.8, 9, 18, 19, 22, 24 and 27
#	SY	: Songben Yupian 宋本玉篇, Zecuntang edition 澤存堂本
#
# 	白	: Shirafuji's transliteration 
# 	宮	: Miyazawa's transliteration
#	上	: Ueda's transliteration
#	呂	: Lv's transliteration
#
#	References:
#	----------
#	Shirafuji	: Shirafuji Noriyuki 白藤禮幸, An Index of Headwords in the Tenrei Bansho Meigi 掲出字索引, Materials from Ancient Glossaries in the Kosanji Temple Collection 1 高山寺古辞書資料第一, Tokyo: Uiversity of Tokyo Press 東京大学出版会, 1977.
#	Miyazawa	: Miyazawa Toshimasa 宮澤俊雅, A List of Headwords with Notes in the Tenrei Bansho Meigi 掲出字一覧表, Materials from Ancient Glossaries in the Kosanji Temple Collection 1 高山寺古辞書資料第一, Tokyo: University of Tokyo Press 東京大学出版会, 1977.
#	Ueda		: Ueda Tadashi 上田正, A Complete List of Fanqie in the Original Yupian 玉篇反切総覧, Kobe: Private edition, 1986.
#	Lv		: Lv Hao 呂浩, Zhuanli Wanxiang Mingyi: A Transliteration and Text-critical Notes 篆隸萬象名義校釋, Shanghai: Xuelin Press 學林出版社, 2007.
#   Li      : Li Yuan 李媛, Embedded and Omitted Headword: Issues Regarding Entry Counts in Tenrei-Bansho-Meigi 埋字と脱字―篆隷万象名義の掲出字数をめぐる問題―, Kuntengo to Kunten-Shiryo 訓点語と訓点資料 135: 60-78, 2015.
#
#	This work was supported by JSPS KAKENHI Grant Number 25370506, 16H03422.
#
TBID	TB_vol_radical	TB_radical	Entry	Entry_type	Entry_diff	SYID	YYID	TB_remarks
5_143_B41	v21#325	焱	熒	Regular		c008b102		
5_143_B42	v21#325	焱	燊	Regular		c009a011		
5_143_B51	v21#325	焱	爕	Regular		△		
5_143_B51	v21#325	焱	燮	Regular	宮	△		
5_143_B61	v21#326	炙	炙	Regular		c009a021		
5_143_B611	v21#326	炙	𤐬	omitted		c009a022		
5_144_A11	v21#326	炙	㸋	Regular		c009a023		
5_144_A12	v21#326	炙	爒	Regular		c009a031		有埋字B。
5_144_A12	v21#326	炙	𤒧	Regular	白	c009a031		
5_144_A13	v21#326	炙	𤑗	Embedded_clerical		c009a032		埋字B。
5_144_A21	v21#326	炙	𦠁	Regular		▽		
5_144_A22	v21#326	炙	𤍙	Regular		c009a033		掲出字：原作⿰炙干。宋本《玉篇》澤存堂本作⿰㶣炙、同宮内庁本作⿰炙炙。
5_144_A22	v21#326	炙	⿰㶣炙	Regular	宮	c009a033		
5_144_A31	v21#326	炙	𤑃	Regular		c009a034		
5_144_A41	v21#327	爨	爨	Regular		c009a041		有埋字B。
5_144_A41	v21#327	爨	㸑	Regular	白	c009a041		
5_144_A42	v21#327	爨	𤏷	Embedded_clerical		c009a042		埋字B。
5_144_A51	v21#327	爨	舋	Regular		c009a043		
5_144_A51	v21#327	爨	釁	Regular	宮	c009a043		
5_144_A52	v21#327	爨	𦦝	Regular		c009a051		
5_144_A61	v21#328	匆	囱	Regular		c009a061		有埋字B二字。
5_144_A62	v21#328	匆	窗	Embedded_clerical		c009a062		埋字B。掲出字：呂作𡆧。
5_144_A63	v21#328	匆	匆	Embedded_clerical		c009a071		埋字B。掲出字：呂作窗。
5_144_A63	v21#328	匆	𡆧	Regular	宮	c009a071		
5_144_B101	v21#328	匆	怱	omitted		c009a072		宮澤作忽。據宋本《玉篇》訂。
5_144_B11	v21#328	匆	忩	Regular		c009a073		
5_144_B12	v21#328	匆	悤	Regular		c009a074		
5_144_B21	v21#329	黒	黑	Regular		c009a081		掲出字：原作黒。
5_144_B31	v21#329	黒	䵳	Regular		c010a041		
5_144_B32	v21#329	黒	黸	Regular		c009a082		
5_144_B41	v21#329	黒	黯	Regular		c010a034		
5_144_B42	v21#329	黒	䵣	Regular		c009a091		
5_144_B51	v21#329	黒	𪒹	Regular		c009a092		
5_144_B52	v21#329	黒	黶	Regular		c010a033		
5_144_B61	v21#329	黒	䵮	Regular		c009a101		
5_144_B62	v21#329	黒	黲	Regular		c009a093		
5_145_A11	v21#329	黒	黳	Regular		c010a011		
5_145_A12	v21#329	黒	黤	Regular		c009a102		
5_145_A21	v21#329	黒	黗	Regular		c009a103		
5_145_A22	v21#329	黒	黝	Regular		c009a104		
5_145_A31	v21#329	黒	點	Regular		c010a032		
5_145_A32	v21#329	黒	𪒹	Regular		c009a092		
5_145_A32	v21#329	黒	𪒯	Regular	宮	c009a092		
5_145_A41	v21#329	黒	黚	Regular		c009b011		
5_145_A42	v21#329	黒	䵵	Regular		c009b012		
5_145_A42	v21#329	黒	𪑙	Regular	白	c009b012		
5_145_A51	v21#329	黒	𪑙	Regular		c009b013		
5_145_A511	v21#329	黒	𪑲	Songben-Yupian		c009b014		
5_145_A52	v21#329	黒	黦	Regular		c009b021		
5_145_A61	v21#329	黒	黔	Regular		c009b022		
5_145_A62	v21#329	黒	䵤	Regular		c009b023		殄：原文似弥。
5_145_B11	v21#329	黒	黕	Regular		c009b024		双隷(23)(異)。掲出字：原作黕㱄。⿱奴土：呂作坳。
5_145_B12	v21#329	黒	黠	Regular		c009b025		
5_145_B21	v21#329	黒	黨	Regular		c009b031		
5_145_B22	v21#329	黒	黷	Regular		c009b032		
5_145_B31	v21#329	黒	黵	Regular		c009b033		
5_145_B32	v21#329	黒	黴	Regular		c009b041		
5_145_B41	v21#329	黒	𪒀	Regular		c009b042		
5_145_B42	v21#329	黒	黜	Regular		c009b043		
5_145_B51	v21#329	黒	黱	Regular		c009b044		
5_145_B52	v21#329	黒	黛	Regular		c009b051		
5_145_B61	v21#329	黒	儵	Regular		c009b052		
5_145_B61	v21#329	黒	𢖛	Regular	白	c009b052		
5_145_B62	v21#329	黒	𪑝	Regular		c009b063		宮澤新679-3、非玉篇部分、切韻部分。
5_146_A11	v21#329	黒	𪑩	Regular		c009b053		
5_146_A12	v21#329	黒	黟	Regular		c009b054		
5_146_A21	v21#329	黒	黮	Regular		c009b061		
5_146_A22	v21#329	黒	黭	Regular		c009b062		
5_146_A31	v21#329	黒	黥	Regular		c009b071		
5_146_A32	v21#329	黒	䵞	Regular		c009b072		
5_146_A41	v21#329	黒	䵱	Regular		c009b064		
5_146_A42	v21#329	黒	黓	Regular		c009b073		
5_146_A51	v21#329	黒	䵨	Regular		c009b074		呂云「此字頭原誤」。
5_146_A52	v21#329	黒	𪒄	Regular		c009b075		
5_146_A61	v21#329	黒	𪒐	Regular		c009b081		
5_146_A62	v21#329	黒	黰	Regular		c009b084		
5_146_B11	v21#329	黒	𪒇	Regular		c010a046		掲出字：呂作𪒂、又云「《玉篇》作“黒也”、《名義》未詳。」。
5_146_B11	v21#329	黒	𪒂	Regular	宮	c010a046		
5_146_B12	v21#329	黒	䵝	Regular		c009b085		掲出字：宮澤作𪐘。呂同。
5_146_B12	v21#329	黒	𪐘	Regular	宮	c009b085		
5_146_B21	v21#329	黒	𪑪	Regular		c009b086		
5_146_B22	v21#329	黒	𪐤	Regular		c009b091		
5_146_B31	v21#329	黒	𪑚	Regular		c009b082		
5_146_B32	v21#329	黒	𪒴	Regular		c009b083		
5_146_B41	v21#329	黒	𪑾	Regular		c009b092		
5_146_B42	v21#329	黒	𪑿	Regular		c009b093		
5_146_B51	v21#329	黒	黧	Regular		c009b094		
5_146_B52	v21#329	黒	𪑱	Regular		c009b095		
5_146_B61	v21#329	黒	𪒜	Regular		c009b096		
5_146_B62	v21#329	黒	𪒠	Regular		c009b101		
5_147_A11	v21#329	黒	黬	Regular		c009b102		
5_147_A12	v21#329	黒	黫	Regular		c009b103		
5_147_A21	v21#329	黒	䵴	Regular		c009b104		
5_147_A22	v21#329	黒	𪑧	Regular		c009b105		竹裏：原作⿱竹裏。
5_147_A31	v21#329	黒	䵬	Regular		c009b106		
5_147_A32	v21#329	黒	黰	Regular		△		
5_147_A41	v21#330	赤	赤	Regular		c010a071		有埋字B。
5_147_A411	v21#330	赤	𤆍	Songben-Yupian		c010a072		
5_147_A42	v21#330	赤	𧹝	Embedded_clerical		c010a074		埋字B。《新撰字鏡》、次項「赨」。
5_147_A51	v21#330	赤	𧹲	Regular		c010a081		
5_147_A52	v21#330	赤	浾	Regular		△(b077b04?)		
5_147_A61	v21#330	赤	赧	Regular		c010a082		
5_147_A62	v21#330	赤	䞓	Regular		c010a084		
5_147_B11	v21#330	赤	赬	Regular		c010a085		有埋字B。
5_147_B11	v21#330	赤	頳	Regular	宮	c010a085		
5_147_B111	v21#330	赤	𧹙	Embedded_clerical		c010a086		埋字B。宋本《玉篇》作𧹚。沬：當作泟。
5_147_B12	v21#330	赤	赨	Regular		c010a073		
5_147_B21	v21#330	赤	𧹳	Regular		c010a087		
5_147_B22	v21#330	赤	赭	Regular		c010a091		
5_147_B31	v21#330	赤	赮	Regular		c010a083		
5_147_B32	v21#330	赤	赩	Regular		c010a092		
5_147_B41	v21#330	赤	䞕	Regular		c010a093		
5_147_B42	v21#330	赤	𧹴	Regular		c010a094		
5_147_B42	v21#330	赤	𧹭	Regular	宮	c010a094		
5_147_B51	v21#330	赤	赫	Regular		c010a095		
5_147_B52	v21#330	赤	郝	Regular		△		
5_147_B61	v21#331	亦	亦	Regular		c010b011		
5_148_A11	v21#331	亦	㚒	Regular		c010b012		
5_148_A21	v21#332	夨	夨	Regular		c010b031		傾：原作頎。
5_148_A31	v21#332	夨	𡔣	Regular		c010b032		
5_148_A41	v21#332	夨	奊	Regular		c010b033		
5_148_A42	v21#332	夨	呉	Regular		c010b042		有埋字B。
5_148_A43	v21#332	夨	𡗿	Embedded_clerical		c010b043		埋字B。
5_148_A43	v21#332	夨	𡗾	Regular	宮	c010b043		
5_148_A51	v21#332	夨	䧶	Regular		c010b044		
5_148_A52	v21#332	夨	𥸸	Regular		c010b041		
5_148_A61	v21#332	夨	𡙼	Regular		c010b051		
5_148_B11	v21#333	夭	夭	Regular		c010b061		
5_148_B21	v21#333	夭	喬	Regular		c010b062		
5_148_B31	v21#333	夭	𠂷	Regular		c010b071		反切：上田作「核耿」、張作「核耿」、呂作「𥡠耿」。
5_148_B32	v21#333	夭	𢍃	Regular		c010b072		
5_148_B32	v21#333	夭	奔	Regular	白	c010b072		
5_148_B41	v21#334	交	交	Regular		c010b081		
5_148_B51	v21#334	交	絞	Regular		c010b083		
5_148_B52	v21#334	交	𤕐	Regular		c010b091		
5_148_B61	v21#334	交	𤕚	Regular		c010b092		
5_148_B62	v21#334	交	𠆎	Regular		c010b082		
5_149_A11	v21#335	尢	尢	Regular		c010b101		
5_149_A21	v21#335	尢	尪	Regular		c010b102		
5_149_A21	v21#335	尢	尫	Regular	白	c010b102		
5_149_A22	v21#335	尢	尳	Regular		c010b103		
5_149_A31	v21#335	尢	㝿	Regular		c010b104		
5_149_A32	v21#335	尢	𡯛	Regular		c011a011		
5_149_A32	v21#335	尢	㝾	Regular	宮	c011a011		
5_149_A41	v21#335	尢	㞁	Regular		c011a012		
5_149_A42	v21#335	尢	尲	Regular		c011a013		
5_149_A51	v21#335	尢	尬	Regular		c011a014		
5_149_A52	v21#335	尢	𡯌	Regular	白	c011a015		
5_149_A52	v21#335	尢	尥	Regular		c011a015		掲出字：原作𡯌、白藤・呂作𡯌。宮澤・上田作尥。
5_149_A61	v21#335	尢	𡰖	Regular		c011a021		
5_149_A61	v21#335	尢	𡰄	Regular	宮	c011a021		
5_149_A62	v21#335	尢	𡰢	Regular		c011a022		
5_149_A621	v21#335	尢	𡰖	Songben-Yupian		c011a023		
5_149_B11	v21#335	尢	𡰟	Regular		c011a031		
5_149_B12	v21#335	尢	㝼	Regular		c011a024		
5_149_B21	v21#335	尢	尰	Regular		c011a032		
5_149_B211	v21#335	尢	𡰒	Songben-Yupian		c011a033		
5_149_B22	v21#335	尢	㞇	Regular		c011a034		
5_149_B31	v21#335	尢	㞂	Regular		c011a035		
5_149_B32	v21#335	尢	尯	Regular		c011a036		
5_149_B41	v21#335	尢	𡯴	Regular		c011a042		
5_149_B42	v21#335	尢	㞆	Regular		c011a041		
5_149_B51	v21#335	尢	㞄	Regular		c011a043		
5_149_B61	v21#336	壹	壹	Regular		c011a071		
5_150_A11	v21#336	壹	亄	Regular		c011a072		
5_150_A12	v21#336	壹	懿	Regular		c011a073		
5_150_A21	v21#337	專	專	Regular		c011a081		
5_150_A21	v21#337	專	叀	Regular	宮	c011a081		
5_150_A31	v21#337	專	叀	Regular		c011a082		有埋字B。
5_150_A31	v21#337	專	𡴗	Regular	宮	c011a082		
5_150_A311	v21#337	專	𡴗	Embedded_clerical		c011a082		埋字B。
5_150_A312	v21#337	專	𠧡	Songben-Yupian		c011a083		
5_150_A32	v21#337	專	疐	Regular		c011a084		
5_150_A32	v21#337	專	𤴝	Regular	宮	c011a084		
5_150_A41	v21#337	專	惠	Regular		c011a091		
5_150_A42	v21#337	專	𢥁	Regular		c011a092		
5_150_A51	v21#338	丶	丶	Regular		c011a101		
5_150_A61	v21#338	丶	主	Regular		c011a102		
5_150_A62	v21#338	丶	㕻	Regular		c011b011		
5_150_A62	v21#338	丶	𠱒	Regular	白	c011b011		
5_150_B11	v21#338	丶	咅	Regular		c011b012		呂云「“禾字”當作“㕻字”」。
5_150_B12	v21#338	丶	卞	Regular		c011b013		
5_150_B21	v21#339	丹	丹	Regular		c011b021		
5_150_B31	v21#339	丹	𠁿	Regular		c011b022		
5_150_B32	v21#339	丹	㣋	Regular		c011b023		
5_150_B41	v21#339	丹	雘	Regular		c011b024		
5_150_B42	v21#339	丹	彤	Regular		c011b031		
5_150_B51	v21#339	丹	蚒	Regular		c011b032		
5_150_B52	v21#339	丹	𣪂	Regular		c011b033		
5_150_B61	v21#340	青	青	Regular		c011b041		
5_151_A11	v21#340	青	𡴑	Regular		c011b042		掲出字：宮澤作𡷉。呂同。
5_151_A11	v21#340	青	𡷉	Regular	宮	c011b042		
5_151_A12	v21#340	青	䨼	Regular		c011b043		⿰星久：呂作黝。
5_151_A21	v21#340	青	靜	Regular		c011b051		
5_151_A31	v21#341	氏	氏	Regular		c011b061		坁：呂作坻。
5_151_A41	v21#341	氏	𨈐	Regular		c011b062		掲出字：呂作氒。
5_151_A51	v21#342	氐	氐	Regular		c011b071		
5_151_A61	v21#342	氐	𣱐	Regular		c011b072		⿰呈卜：呂作臥、又云「“臥字”原訛」。
5_151_A62	v21#342	氐	㲳	Regular		c011b073		
5_151_B11	v21#342	氐	𣱓	Regular		c011b074		Z21尾(Z21:465字)。
6_001_A31	v22#343	山	山	Regular		c012a031	Y22000011-1	Z22首。
6_001_A32	v22#343	山	嶽	Regular		c012a032	Y22000012-1	
6_001_A41	v22#343	山	岳	Regular		c012a041	Y22000015-1	
6_001_A411	v22#343	山	𡷒	Songben-Yupian		c012a042		
6_001_A412	v22#343	山	𡶓	omitted		c012a043		
6_001_A42	v22#343	山	岱	Regular		c012a044	Y22000016-1	
6_001_A51	v22#343	山	峱	Regular		c012a045	Y22000016-2	
6_001_A52	v22#343	山	巎	Regular		c012a046	Y22000017-1	有埋字B。
6_001_A53	v22#343	山	嶩	Embedded_clerical		c012a047	Y22000017-2	埋字B。
6_001_A61	v22#343	山	島	Regular		c012a051	Y22000017-3	
6_001_A61	v22#343	山	㠀	Regular	宮	c012a051	Y22000017-3	
6_001_A62	v22#343	山	嶧	Regular		c012a052	Y22000020-1	
6_001_B11	v22#343	山	嵎	Regular		c012a053	Y22000021-1	石：當作名。
6_001_B12	v22#343	山	嶷	Regular		c012a054	Y22000022-1	
6_001_B21	v22#343	山	𡼐	Regular		c012a063	Y22000023-1	
6_001_B211	v22#343	山	岷	Songben-Yupian		c012a061		
6_001_B22	v22#343	山	㟭	Regular		c012a062	Y22000024-1	
6_001_B31	v22#343	山	㞦	Regular		c012a064	Y22000024-2	
6_001_B32	v22#343	山	崋	Regular		c012a065	Y22000024-3	
6_001_B41	v22#343	山	𡾃	Regular		c012a066	Y22000025-1	
6_001_B42	v22#343	山	嶭	Regular		c012a071	Y22000025-2	
6_001_B501	v22#343	山	嵕	Songben-Yupian		c012a072		
6_001_B51	v22#343	山	嵏	Regular		c012a073		残巻無此字。反切大字。
6_001_B52	v22#343	山	𡾘	Regular		c012a074	Y22000026-1	
6_001_B52	v22#343	山	崞	Regular	宮	c012a074	Y22000026-1	
6_001_B61	v22#343	山	崵	Regular		c012a075	Y22000026-2	
6_001_B62	v22#343	山	岵	Regular		c012a081	Y22000027-1	
6_002_A11	v22#343	山	屺	Regular		c012a082	Y22000028-1	
6_002_A12	v22#343	山	峐	Regular		c013b104	Y22000029-1	
6_002_A21	v22#343	山	嶨	Regular		c012a083	Y22000029-2	
6_002_A22	v22#343	山	嶅	Regular		c012a084	Y22000030-1	
6_002_A31	v22#343	山	岨	Regular		c012a085	Y22000031-1	
6_002_A32	v22#343	山	岡	Regular		c012a091	Y22000032-1	揭出字：原作⿴口子山。
6_002_A41	v22#343	山	岑	Regular		c012a092	Y22000033-1	
6_002_A42	v22#343	山	崒	Regular		c012a093	Y22000034-1	
6_002_A51	v22#343	山	巒	Regular		c012a094	Y22000035-1	
6_002_A52	v22#343	山	密	Regular		c012a095	Y22000036-1	
6_002_A521	v22#343	山	𡶇	Songben-Yupian		c012a101		
6_002_A61	v22#343	山	岫	Regular		c012a102	Y22000037-1	
6_002_A62	v22#343	山	嶘	Regular		c012a103	Y22000038-1	
6_002_A621	v22#343	山	㟞	Songben-Yupian		c012a104		
6_002_B11	v22#343	山	峻	Regular		c012a105	Y22000039-1	
6_002_B12	v22#343	山	𡺲	Regular		c012a106	Y22000040-1	
6_002_B21	v22#343	山	嶞	Regular		c012a107	Y22000041-1	
6_002_B22	v22#343	山	崟	Regular		c012b011	Y22000042-1	
6_002_B31	v22#343	山	崛	Regular		c012b012	Y22000042-2	
6_002_B32	v22#343	山	崔	Regular		c014b036	Y22000043-1	有埋字A。
6_002_B33	v22#343	山	崇	Embedded_clerical		c012b013	Y22000045-1	埋字A。
6_002_B331	v22#343	山	崈	omitted		c012b014	Y22000050-1	
6_002_B41	v22#343	山	㠑	Regular		c012b015	Y22000050-2	
6_002_B42	v22#343	山	𡷥	Regular		c012b021	Y22000051-1	
6_002_B51	v22#343	山	𡽃	Regular		c012b022	Y22000051-2	
6_002_B52	v22#343	山	𡽇	Regular		c012b023	Y22000051-3	
6_002_B52	v22#343	山	巁	Regular	宮	c012b023	Y22000051-3	
6_002_B61	v22#343	山	巖	Regular		c012b024	Y22000052-1	
6_002_B62	v22#343	山	嵒	Regular		c012b025	Y22000054-1	
6_003_A11	v22#343	山	𡼊	Regular		c012b026	Y22000054-2	
6_003_A112	v22#343	山	𡻭	Songben-Yupian		c012b031		
6_003_A12	v22#343	山	嵯	Regular		c012b032	Y22000055-1	
6_003_A21	v22#343	山	峨	Regular		c012b033	Y22000056-1	
6_003_A22	v22#343	山	𡷨	Regular		c012b034	Y22000056-2	
6_003_A31	v22#343	山	崝	Regular		c012b035	Y22000057-1	
6_003_A32	v22#343	山	崢	Regular		c012b041	Y22000058-1	
6_003_A321	v22#343	山	岪	omitted		c012b045	Y22000058-2	
6_003_A41	v22#343	山	嶸	Regular		c012b042	Y22000059-1	
6_003_A42	v22#343	山	嵤	Regular		c012b043	Y22000059-2	
6_003_A51	v22#343	山	岊	Regular		c012b044	Y22000059-3	揭出字：原作⿱一山。
6_003_A52	v22#343	山	岪	Regular		c012b045	Y22000060-1	
6_003_A61	v22#343	山	嵍	Regular		c012b046	Y22000061-1	丘：原作立。
6_003_A62	v22#343	山	岣	Regular		c012b047	Y22000062-1	
6_003_B11	v22#343	山	嶁	Regular		c012b051	Y22000062-2	
6_003_B12	v22#343	山	嶚	Regular		c012b054	Y22000063-1	
6_003_B21	v22#343	山	峑	Regular		c012b053	Y22000063-2	揭出字：原作岺。
6_003_B22	v22#343	山	𡻝	Regular		c012b055	Y22000064-1	
6_003_B31	v22#343	山	嶟	Regular		c012b061	Y22000064-2	
6_003_B32	v22#343	山	嶃	Regular		c012b052	Y22000064-3	
6_003_B41	v22#343	山	岬	Regular		c012b062	Y22000065-1	
6_003_B42	v22#343	山	崆	Regular		c012b063	Y22000066-1	
6_003_B51	v22#343	山	𡸦	Regular		c012b064	Y22000067-1	
6_003_B52	v22#343	山	㟎	Regular		c012b065	Y22000067-2	
6_003_B61	v22#343	山	𡻮	Regular		c012b066	Y22000067-3	
6_003_B62	v22#343	山	㠐	Regular		c012b071	Y22000068-1	
6_004_A11	v22#343	山	𡻞	Regular		c012b072	Y22000069-1	
6_004_A12	v22#343	山	巇	Regular		c012b073	Y22000070-1	
6_004_A21	v22#343	山	㠔	Regular		c012b074	Y22000071-1	
6_004_A22	v22#343	山	𡸔	Regular		c012b075	Y22000071-2	
6_004_A31	v22#343	山	㠅	Regular		c012b076	Y22000071-3	
6_004_A32	v22#343	山	豳	Regular		c012b081	Y22000072-1	
6_004_A32	v22#343	山	𡺳	Regular	宮	c012b081	Y22000072-1	
6_004_A41	v22#343	山	峭	Regular		c012b082	Y22000072-2	
6_004_A42	v22#343	山	㟚	Regular		c012b083	Y22000073-1	
6_004_A51	v22#343	山	岐	Regular		c012b084	Y22000074-1	
6_004_A52	v22#343	山	峞	Regular		c012b086	Y22000076-1	
6_004_A61	v22#343	山	崤	Regular		c012b085	Y22000077-1	
6_004_A62	v22#343	山	𡵁	Regular		c012b091	Y22000078-1	
6_004_A62	v22#343	山	𡴲	Regular	宮	c012b091	Y22000078-1	
6_004_A621	v22#343	山	𡴸	Songben-Yupian		c012b092		
6_004_B11	v22#343	山	㞺	Regular		c012b093	Y22000079-1	捘：當作族。残巻・宋本《玉篇》作族。
6_004_B12	v22#343	山	𡥐	Regular		c012b095	Y22000080-1	
6_004_B21	v22#343	山	崨	Regular		c012b094	Y22000080-2	
6_004_B22	v22#343	山	𡼗	Regular		c012b096	Y22000080-3	
6_004_B221	v22#343	山	㟉	Songben-Yupian		c012b101		
6_004_B31	v22#343	山	巋	Regular		c012b102	Y22000081-1	
6_004_B32	v22#343	山	崧	Regular		c012b103	Y22000082-1	
6_004_B41	v22#343	山	嵩	Regular		c012b104	Y22000083-1	
6_004_B42	v22#343	山	崴	Regular		c012b105	Y22000084-1	
6_004_B51	v22#343	山	㠢	Regular		c012b106	Y22000084-2	
6_004_B52	v22#343	山	嶓	Regular		c013a011	Y22000085-1	
6_004_B61	v22#343	山	㠆	Regular		c013a012	Y22000085-2	
6_004_B62	v22#343	山	岟	Regular		c013a013	Y22000086-1	
6_004_B621	v22#343	山	嵐	Songben-Yupian		c013a014		
6_005_A11	v22#343	山	崥	Regular		c013a015	Y22000086-2	
6_005_A12	v22#343	山	㟍	Regular		c013a021	Y22000086-3	
6_005_A21	v22#343	山	岭	Regular		c013a022	Y22000087-1	
6_005_A22	v22#343	山	巉	Regular		c013a023	Y22000087-2	
6_005_A31	v22#343	山	岌	Regular		c013a024	Y22000088-1	
6_005_A311	v22#343	山	嶫	Songben-Yupian		c013a025		
6_005_A32	v22#343	山	崌	Regular		c013a031	Y22000091-1	
6_005_A41	v22#343	山	崐	Regular		c013a032	Y22000092-1	
6_005_A42	v22#343	山	崘	Regular		c013a033	Y22000094-1	
6_005_A51	v22#343	山	巘	Regular		c013a034	Y22000094-2	
6_005_A52	v22#343	山	𡹮	Regular		c013a035	Y22000095-1	
6_005_A61	v22#343	山	崦	Regular		c013a041	Y22000096-1	
6_005_A62	v22#343	山	嵫	Regular		c013a042	Y22000097-1	
6_005_B11	v22#343	山	峘	Regular		c013a043	Y22000097-2	
6_005_B12	v22#343	山	嶢	Regular		c013a044	Y22000097-3	
6_005_B21	v22#343	山	巃	Regular		c013a045	Y22000098-1	
6_005_B22	v22#343	山	嵸	Regular		c013a051	Y22000099-1	
6_005_B31	v22#343	山	嶜	Regular		c013a052	Y22000100-1	
6_005_B32	v22#343	山	嶙	Regular		c013a053	Y22000101-1	
6_005_B41	v22#343	山	峋	Regular		c013a054	Y22000101-2	
6_005_B42	v22#343	山	岻	Regular		c013a061	Y22000102-1	
6_005_B51	v22#343	山	峛	Regular		c013a062	Y22000102-2	
6_005_B52	v22#343	山	崺	Regular		c013a063	Y22000103-1	
6_005_B61	v22#343	山	岝	Regular		c013a064	Y22000104-1	
6_005_B62	v22#343	山	崳	Regular		c013a071	Y22000104-2	
6_006_A11	v22#343	山	嵁	Regular		c013a072	Y22000105-1	
6_006_A12	v22#343	山	𡸨	Regular		c013a073	Y22000105-2	
6_006_A21	v22#343	山	𡷞	Regular		c013a074	Y22000106-1	
6_006_A22	v22#343	山	崎	Regular		c013b085	Y22000106-2	
6_006_A31	v22#343	山	嶇	Regular		c013b086	Y22000107-1	
6_006_A32	v22#343	山	嶔	Regular		c013a075	Y22000108-1	
6_006_A41	v22#343	山	嵰	Regular		c013a081	Y22000109-1	
6_006_A42	v22#343	山	嶮	Regular		c013a082	Y22000109-2	
6_006_A51	v22#343	山	嶣	Regular		c013b031	Y22000110-1	
6_006_A52	v22#343	山	嶼	Regular		c013a083	Y22000110-2	
6_006_A61	v22#343	山	嵆	Regular		c013a084	Y22000111-1	
6_006_A62	v22#343	山	嶊	Regular		c013a085	Y22000111-2	
6_006_B11	v22#343	山	嶉	Regular		c013a092	Y22000112-1	
6_006_B12	v22#343	山	嵔	Regular		c013a091	Y22000112-2	
6_006_B21	v22#343	山	𡺵	Regular		c013a095	Y22000113-1	
