#	HDIC Project
#	Integrated Database of Hanzi Dictionaries in Early Japan
#
#	SYP: Songben Yupian database
#
#	Version: 1.0.36
#	Date: 20 October 2015
#	Last update : 27 March 2019
#
#	Copyright (c) 2014-2017 HDIC project, IKEDA Shoju (Chair)
#	LI Yuan (Person in Charge)
#	Department of Linguistic Sciences, Hokkaido University Graduate School of Letters
#	North 10, West 7, Kita-ku Sapporo, Hokkaido, 060-0810 Japan
#	Contact: hdic_info@let.hokudai.ac.jp
#
#	Feel free to copy and distribute.
#	Send bug reports and feature requests via email.
#
#	TSV Format information:
#
#	SYID	: Book, leaf, recto-verso, line and number (Zecuntang edition)
#	SY_vol_radical	: Volume and radical number
#	SY_radical	: Radical of Chinese character
#	Entry		: Headword
#	Entry_original	: Original headword (option)
#	UCShex		: Numeric character reference in hexadecimal format
#	SY_def		: Definition of pronunciation, meaning and variant(s)
#	KSY_diff	: Differences of SYID with Kunaicho Shoryobu edition
#	SY_remarks	: Editor's notes
#
#   References
#   ----------
#   臧克和著, 中古漢字流變, 華東師範大學出版社, 2008. Zang Kehe, Zhong gu Han zi liu bian, Shanghai : Hua dong shi fan da xue chu ban she, 2008.
#
#   Primary Sources
#   ---------------
#   Songben Yupian 宋本玉篇. 
#       宮内廳書陵部藏本(南宋版) 大廣益會玉篇 (box 515, no.106, photographic images).
#       澤存堂本：〔梁〕顧野王著, 大廣益會玉篇, 北京：中華書局, 1987.
#
#	This work was supported by JSPS KAKENHI Grant Number 25370506, 16H03422.
#
SYID	SY_vol_radical	SY_radical	Entry	Entry_original	UCShex	SY_def	KSY_diff
c044a023	v25#401	虫	蜚		&#x871A;	扶貴切。獸如牛白首一目蛇尾。見《山海經》。又蜚蠜也。又音飛。	
c044a024	v25#401	虫	螜		&#x879C;	乎木切。《爾雅》曰：螜天螻螻蛄也、夏小正曰螜則鳴。	
c044a031	v25#401	虫	蜟		&#x871F;	余六切。蝮蜟蟬皮。	
c044a032	v25#401	虫	蜏		&#x870F;	思又弋久二切。朝生暮死蟲也、生水上狀如蠶蛾、一名孳母。	
c044a033	v25#401	虫	蚅		&#x8685;	於革切。螐蠋也。	
c044a034	v25#401	虫	螐		&#x8790;	於胡切。螐蠋也。	
c044a041	v25#401	虫	蠋		&#x880B;	之欲切。螐蠋。又音蜀。	
c044a042	v25#401	虫	蠾		&#x883E;	同上。	
c044a043	v25#401	虫	䖭		&#x45AD;	居袁切。䖭蠣蛸䗚。	
c044a044	v25#401	虫	蚆		&#x8686;	普加布加二切。貝也。《爾雅》曰：蚆博而頯。	
c044a045	v25#401	虫	蜬		&#x872C;	古含乎甘二切。小蠃見水中。	
c044a051	v25#401	虫	蜠		&#x8720;	巨隕去筠二切。貝也。《爾雅》曰：蜠大而險。	
c044a052	v25#401	虫	蟾		&#x87FE;	之廉切。蟾蠩也。	
c044a053	v25#401	虫	蛈		&#x86C8;	他結他計二切。螲蟷也、亦蛈蝪。	
c044a054	v25#401	虫	蝪		&#x876A;	恥郎切。蛈蝪。	
c044a061	v25#401	虫	蟒		&#x87D2;	暮黨切。大蛇也。又莫哽切。蟅蟒也。	
c044a062	v25#401	虫	䗁		&#x45C1;	巨綺切。蟬也。	
c044a063	v25#401	虫	蜿		&#x873F;	於阮於元二切。蜿蜒龍皃、又蜿螾。又於九切。	
c044a064	v25#401	虫	䖤		&#x45A4;	同上。	
c044a065	v25#401	虫	蛒		&#x86D2;	古額切。蠀螬也。	
c044a071	v25#401	虫	蟜		&#x87DC;	居兆切。毒蟲也。	
c044a072	v25#401	虫	蟙		&#x87D9;	之力切。北燕呼蝙蝠爲蟙䘃。	
c044a073	v25#401	虫	𧊖		&#xD85C;&#xDE96;	同上。	
c044a074	v25#401	虫	䘃		&#x4603;	亡北切。蟙䘃。	
c044a075	v25#401	虫	蝭		&#x876D;	丁兮大兮二切。蝭蟧蟬也。	
c044a076	v25#401	虫	蟧		&#x87E7;	力幺切。蝭蟧。	
c044a081	v25#401	虫	蟟		&#x87DF;	同上。	
c044a082	v25#401	虫	䗃		&#x45C3;	仕板切。馬䗃也。	
c044a083	v25#401	虫	蚹		&#x86B9;	父句切。蚹蠃。	
c044a084	v25#401	虫	螖		&#x8796;	胡八切。似蟹而小。	
c044a085	v25#401	虫	蠌		&#x880C;	大各切。螖蠌蟲。	
c044a086	v25#401	虫	螲		&#x87B2;	知栗切。螻蛄也。	
c044a091	v25#401	虫	𧕯		&#xD85D;&#xDD6F;	所奇切。螺也。又力支切。蚰蜒也。	
c044a092	v25#401	虫	䖡		&#x45A1;	女六切。䖡蚭班蛬。	
c044a093	v25#401	虫	蚭		&#x86AD;	女尼切。蚭䖡。	
c044a094	v25#401	虫	䗅		&#x45C5;	雉良切。蚰蜒也。	
c044a095	v25#401	虫	蠟		&#x881F;	力闔切。蜜滓。	
c044a096	v25#401	虫	蟪		&#x87EA;	胡桂切。蟪蛄。	
c044a101	v25#401	虫	螏		&#x878F;	才一切。螏𧑇蝍蛆能食蛇、亦名蜈蚣。	
c044a102	v25#401	虫	𧑇		&#xD85D;&#xDC47;	力支切。螏𧑇。	
c044a103	v25#401	虫	虴		&#x8674;	竹百切。虴蛨蟅蟒蟲也。	
c044a104	v25#401	虫	蛨		&#x86E8;	亡百切。蛨虴。	
c044a105	v25#401	虫	蝍		&#x874D;	子力切。蝍蛆。	
c044a106	v25#401	虫	螃		&#x8783;	北朗方莖二切。似蝦蟇而居陸。	
c044b011	v25#401	虫	䗱		&#x45F1;	歩木切。䗱𧐒蟲。	
c044b012	v25#401	虫	𧐒		&#xD85D;&#xDC12;	音速。䗱𧐒。	
c044b013	v25#401	虫	䗚		&#x45DA;	布莫切。䗚蟭蜱蛸也。	
c044b014	v25#401	虫	蟭		&#x87ED;	子饒切。䗚蟭蟲。	
c044b015	v25#401	虫	蝹		&#x8779;	於筠於云二切。蝹蜿龍皃。	
c044b021	v25#401	虫	𧕄		&#xD85D;&#xDD44;	於凝切。寒蜩也、似蟬而小。	
c044b022	v25#401	虫	蝜		&#x875C;	扶缶切。蝜𧉩蟲、大如蜆、有毒。	
c044b023	v25#401	虫	𧉩		&#xD85C;&#xDE69;	補故切。蝜𧉩。	
c044b024	v25#401	虫	𧐐		&#xD85D;&#xDC10;	子亦切。貝狹小。	
c044b025	v25#401	虫	蚵		&#x86B5;	胡多切。蚵龍蜥蜴。	
c044b031	v25#401	虫	䖢		&#x45A2;	亡消切。蠶初生。	
c044b032	v25#401	虫	𧏺		&#xD85C;&#xDFFA;	杳句切。𧏺子幺蠶。	
c044b033	v25#401	虫	𧓴		&#xD85D;&#xDCF4;	大丁切。蠶二眠。	
c044b034	v25#401	虫	蚡		&#x86A1;	扶粉切。亦作鼢。伯勞所化。	
c044b035	v25#401	虫	螪		&#x87AA;	尸楊切。螪蚵也。	
c044b036	v25#401	虫	蛙		&#x86D9;	胡媧切。蝦蟇也。又烏瓜切。	
c044b041	v25#401	虫	𧍲		&#xD85C;&#xDF72;	婢沿切。𧍲䗠沙蝨。	
c044b042	v25#401	虫	𧍻		&#xD85C;&#xDF7B;	同上。	
c044b043	v25#401	虫	䗠		&#x45E0;	似縁切。𧍲䗠。	
c044b044	v25#401	虫	𧐗		&#xD85D;&#xDC17;	同上。	
c044b045	v25#401	虫	蜸		&#x8738;	口殄切。蜸蚕。	
c044b046	v25#401	虫	蚕		&#x8695;	天殄切。蜸蚕䖤蟺也。	
c044b047	v25#401	虫	䗘		&#x45D8;	公盍切。《廣雅》云：羊䗘𧌏。	
c044b051	v25#401	虫	𧌏		&#xD85C;&#xDF0F;	徒合切。䗘𧌏。	
c044b052	v25#401	虫	𧋐		&#xD85C;&#xDED0;	先狄切。蝜䖤也。	
c044b053	v25#401	虫	𧑄		&#xD85D;&#xDC44;	之戎切。蝗也。亦作螽。	
c044b054	v25#401	虫	蜘		&#x8718;	竹奇切。蜘蛛。亦作鼅。	
c044b055	v25#401	虫	蛛		&#x86DB;	竹于切。亦作鼄。	
c044b056	v25#401	虫	𧐶		&#xD85D;&#xDC36;	七狄切。蟾蠩。	
c044b061	v25#401	虫	蚤		&#x86A4;	子老切。齧人跳蟲也。又作𧎮。	
c044b062	v25#401	虫	蠙		&#x8819;	歩田切。珠名。	
c044b063	v25#401	虫	蟡		&#x87E1;	於爲切。形似蛇。又音詭。	
c044b064	v25#401	虫	蝂		&#x8742;	百限切。𧐕⿰虫貟也。	
c044b065	v25#401	虫	蟞		&#x87DE;	俾滅切。亦作鼈。	
c044b071	v25#401	虫	蝐		&#x8750;	亡代切。蝳蝐。亦作𣫹𤲰。又莫沃切。	
c044b072	v25#401	虫	虶		&#x8676;	於于切。蚨虶、蚰蜒也。	
c044b073	v25#401	虫	蚞		&#x869E;	莫卜切。螇螰子。	
c044b074	v25#401	虫	螔		&#x8794;	思移切。螔䗔似蜥蜴。	
c044b075	v25#401	虫	䗔		&#x45D4;	音侯。螔䗔。	
c044b076	v25#401	虫	𧏿		&#xD85C;&#xDFFF;	直六切。馬蚿也。	
c044b081	v25#401	虫	蚰		&#x86B0;	與周切。蚰蜒。又曰入耳也。	
c044b082	v25#401	虫	蝣		&#x8763;	同上。	
c044b083	v25#401	虫	蜒		&#x8712;	以然切。蚰蜒也。	
c044b084	v25#401	虫	𧌓		&#xD85C;&#xDF13;	扶久切。螽也。	
c044b085	v25#401	虫	蚸		&#x86B8;	蚩亦力的二切。螇蚸也。	
c044b086	v25#401	虫	蟿		&#x87FF;	口悌切。蟿螽螇蚚似蚣䗥。	
c044b091	v25#401	虫	螓		&#x8793;	疾鄰切。螓蜻蜻。	
c044b092	v25#401	虫	蜈		&#x8708;	五呼切。蜈蚣也。	
c044b093	v25#401	虫	蟓		&#x87D3;	似兩式亮二切。桑蠶也。	
c044b094	v25#401	虫	䖻		&#x45BB;	力由切。蜉䖻也、似蛣蜣。又弋留切。	
c044b095	v25#401	虫	𧐍		&#xD85D;&#xDC0D;	式容切。𧐍黍蜙蝑。	
c044b101	v25#401	虫	蝳		&#x8773;	徒篤切。蝳蜍肥大蜘⿱朱虫。又徒耐切。	
c044b102	v25#401	虫	蜍		&#x870D;	與諸切。蝳蜍。	
c044b103	v25#401	虫	𧉆		&#xD85C;&#xDE46;	子栗切。蜻𧉆也。	
c044b104	v25#401	虫	蚱		&#x86B1;	莊額切。蚱蟬七月生。	
c044b105	v25#401	虫	䗗		&#x45D7;	古奚切。又甘田切。馬笄、螢火也、蛾也。	
c045a011	v25#401	虫	蝖		&#x8756;	許元切。蠀螬也。	
c045a012	v25#401	虫	蟚		&#x87DA;	歩庚切。似蟹而小。	
c045a013	v25#401	虫	蟛		&#x87DB;	同上。	
c045a014	v25#401	虫	蜝		&#x871D;	巨冝切。蟚蜝也。	
c045a015	v25#401	虫	蛝		&#x86DD;	乎閒切。馬蠲也。	
c045a016	v25#401	虫	蚊		&#x868A;	亡云切。齧人飛蟲。亦作蟁䘇。	
c045a021	v25#401	虫	𧋛		&#xD85C;&#xDEDB;	巨由切。𧋛螋。亦作蛷。	
c045a022	v25#401	虫	蚢		&#x86A2;	胡唐切。蠶類、食蒿葉。	
c045a023	v25#401	虫	𧍮		&#xD85C;&#xDF6E;	古迥切。𧍮𧑗似蛙而小觸之腹脹、一名胮肛。	
c045a024	v25#401	虫	𧑗		&#xD85D;&#xDC57;	乃泠切。𧍮𧑗。	
c045a031	v25#401	虫	𧍔		&#xD85C;&#xDF54;	於昭切。毒蛇名。	
c045a032	v25#401	虫	𧏜		&#xD85C;&#xDFDC;	古姪切。蠸𧏜。	
c045a033	v25#401	虫	䗓		&#x45D3;	千公切。蜻蛉也。	
c045a034	v25#401	虫	蚿		&#x86BF;	胡田切。馬蚿也。	
c045a035	v25#401	虫	蜢		&#x8722;	莫梗切。蟲名。	
c045a036	v25#401	虫	蚥		&#x86A5;	方父切。蟾蠩。	
c045a037	v25#401	虫	蝰		&#x8770;	口圭切。蝰螝也。	
c045a041	v25#401	虫	蠍		&#x880D;	許謁切。螫人蟲。	
c045a042	v25#401	虫	蝩		&#x8769;	丈恭切。蠶晩生者。	
c045a043	v25#401	虫	𧓋		&#xD85D;&#xDCCB;	直連切。盧𧓋、守宮也。	
c045a044	v25#401	虫	蝶		&#x8776;	徒頰切。胡蝶也。	
c045a045	v25#401	虫	蜅		&#x8705;	方武切。蜅觜蟹。	
c045a046	v25#401	虫	蚟		&#x869F;	禹方切。蜻蛚也。	
c045a051	v25#401	虫	蜲		&#x8732;	於詭切。蜲𧑓也。	
c045a052	v25#401	虫	𧑓		&#xD85D;&#xDC53;	式與切。蜲𧑓。	
c045a053	v25#401	虫	蜫		&#x872B;	古䰟切。蟲衆名也。或作䖵。	
c045a054	v25#401	虫	螒		&#x8792;	胡旦切。天雞也、一名莎雞。	
c045a055	v25#401	虫	蠊		&#x880A;	力占切。飛蠊也。	
c045a056	v25#401	虫	螿		&#x87BF;	子羊切。寒蟬屬。	
c045a061	v25#401	虫	𧍙		&#xD85C;&#xDF59;	音范。蜂也。	
c045a062	v25#401	虫	𧌉		&#xD85C;&#xDF09;	力竹切。魁𧌉也。	
c045a063	v25#401	虫	蝟		&#x875F;	于貴切。蟲也。亦作彙。	
c045a064	v25#401	虫	蚍		&#x868D;	音毗。蚍蜉大螘。	
c045a065	v25#401	虫	蛪		&#x86EA;	吉頡切。蛪蚼似蟬而小。	
c045a066	v25#401	虫	𧓓		&#xD85D;&#xDCD3;	公戾切。𧓓蝧。	
c045a071	v25#401	虫	蛞		&#x86DE;	胡括切。蛞𧓕。	
c045a072	v25#401	虫	𧏽		&#xD85C;&#xDFFD;	於結切。𧏽螉。	
c045a073	v25#401	虫	蠮		&#x882E;	同上。	
c045a074	v25#401	虫	䖪		&#x45AA;	徂移子爾二切。蟲也、蹈也。	
c045a075	v25#401	虫	𧉉		&#xD85C;&#xDE49;	徒酷切。古文毒字。害也、惡也、恚也也。	
c045a081	v25#401	虫	𧑒		&#xD85D;&#xDC52;	他敦切。𧑒𧍪蟲、似蟬而長味辛美可食、又名青蚨。	
c045a082	v25#401	虫	𧍪		&#xD85C;&#xDF6A;	牛倶切。𧑒𧍪。	
c045a083	v25#401	虫	蚲		&#x86B2;	皮兵切。蚲䗽也。	
c045a084	v25#401	虫	䗽		&#x45FD;	以季切。蛘也、蚲也。	
c045a085	v25#401	虫	䖺		&#x45BA;	大幺切。狀如黃蛇魚翼、見則大旱。出《山海經》。	
c045a091	v25#401	虫	蜜		&#x871C;	彌畢切。蜂所作。	
c045a092	v25#401	虫	蚻		&#x86BB;	側轄切。蜻蜻也。	
c045a093	v25#401	虫	蟗		&#x87D7;	七由切。次蟗𧌲⿱朱虫。	
c045a094	v25#401	虫	蜷		&#x8737;	奇員切。蜷局也、連蜷形。	
c045a101	v25#401	虫	螯		&#x87AF;	五刀切。蟹螯。或作𩪋。	
c045a102	v25#401	虫	𧑙		&#xD85D;&#xDC59;	子六切。蝍𧑙尺蠖也。歩屈也。	
c045a103	v25#401	虫	蟂		&#x87C2;	古幺切。水蟲。	
c045a104	v25#401	虫	𧔥		&#xD85D;&#xDD25;	余雖切。肥𧔥蛇名、一首兩身六足四翼、見則天下大旱、湯時見陽山下。	
c045b011	v25#401	虫	䖳		&#x45B3;	除嫁切。形如覆笠泛泛常浮隨水。亦作膾。	
c045b012	v25#401	虫	𧌈		&#xD85C;&#xDF08;	扶九切。鼠𧌈也。	
c045b013	v25#401	虫	螢		&#x87A2;	乎駉切。夜飛腹下有光腐草所化。	
c045b014	v25#401	虫	𧓌		&#xD85D;&#xDCCC;	同上。	
c045b021	v25#401	虫	𧍯		&#xD85C;&#xDF6F;	房中切。蟲窟也。	
c045b022	v25#401	虫	𧋋		&#xD85C;&#xDECB;	午乎切。似鼠。亦作鼯。	
c045b023	v25#401	虫	𧊕		&#xD85C;&#xDE95;	息弓切。蟲名。	
c045b024	v25#401	虫	赨		&#x8D68;	羽弓切。赤蟲名。	
c045b025	v25#401	虫	𧖘		&#xD85D;&#xDD98;	力員切。蟲名。	
c045b026	v25#401	虫	蚷		&#x86B7;	強魚切。蟲。	
c045b027	v25#401	虫	蜊		&#x870A;	音梨。蛤蜊。	
c045b031	v25#401	虫	蠼		&#x883C;	音瞿。蠼䗏。	
c045b032	v25#401	虫	䗏		&#x45CF;	所由切。亦作螋。	
c045b033	v25#401	虫	蛦		&#x86E6;	以脂切。◫虫遂蛦蟲名、又𧒀蛦山雞也。	
c045b034	v25#401	虫	𧉊		&#xD85C;&#xDE4A;	音甫。蟲名。	
c045b035	v25#401	虫	𧔤		&#xD85D;&#xDD24;	戸涓切。蟲名。	
c045b036	v25#401	虫	𧍭		&#xD85C;&#xDF6D;	音泉。貝也。	
c045b037	v25#401	虫	螚		&#x879A;	乃多奴來二切。俗能字。鼈屬。	
c045b041	v25#401	虫	𧔟		&#xD85D;&#xDD1F;	徒登切。蟲食禾葉。	
c045b042	v25#401	虫	蟮		&#x87EE;	是演切。曲蟮也。	
c045b043	v25#401	虫	𧊔		&#xD85C;&#xDE94;	以淺切。螾𧊔。	
c045b044	v25#401	虫	𧎘		&#xD85C;&#xDF98;	同上。	
c045b045	v25#401	虫	繭		&#x7E6D;	古典切。蠶繭也。	
c045b046	v25#401	虫	蠒		&#x8812;	同上、俗。	
c045b051	v25#401	虫	蛡		&#x86E1;	音詡。蟲。	
c045b052	v25#401	虫	𧎷		&#xD85C;&#xDFB7;	丑主切。蟲名。	
c045b053	v25#401	虫	䗄		&#x45C4;	方禹切。蟲名。	
c045b054	v25#401	虫	𧕟		&#xD85D;&#xDD5F;	色江切。蟲名。	
c045b055	v25#401	虫	𧎭		&#xD85C;&#xDFAD;	以謝切。蟲名。	
c045b056	v25#401	虫	𧉢		&#xD85C;&#xDE62;	戸決切。蟲名。	
c045b057	v25#401	虫	䗢		&#x45E2;	音造。蟲名。	
c045b061	v25#401	虫	𧑈		&#xD85D;&#xDC48;	音費。蟲名。	
c045b062	v25#401	虫	蝥		&#x8765;	音務。蟲名。又音牟。	
c045b063	v25#401	虫	𧐙		&#xD85D;&#xDC19;	同上。	
c045b064	v25#401	虫	螠		&#x87A0;	音縊。蟲名。	
c045b065	v25#401	虫	蝞		&#x875E;	眉祕。蝞似蝦。	
c045b066	v25#401	虫	𧑋		&#xD85D;&#xDC4B;	丘貴切。蟲名。	
c045b067	v25#401	虫	𧊒		&#xD85C;&#xDE92;	且利切。似蜘蛛。	
c045b071	v25#401	虫	蟃		&#x87C3;	無販切。螟蛉蟲。	
c045b072	v25#401	虫	𧌙		&#xD85C;&#xDF19;	彌民切。蟲名。	
c045b073	v25#401	虫	𧑌		&#xD85D;&#xDC4C;	音異。又音弋。蟲。	
c045b074	v25#401	虫	蛠		&#x86E0;	音麗。	
c045b075	v25#401	虫	䗲		&#x45F2;	力刃切。螢火也。	
c045b076	v25#401	虫	𧐇		&#xD85D;&#xDC07;	於胃切。蟲。	
c045b077	v25#401	虫	螱		&#x87B1;	同上。	
c045b081	v25#401	虫	𧓺		&#xD85D;&#xDCFA;	音瀉。又音寫。蟲。	
c045b082	v25#401	虫	蟩		&#x87E9;	居月切。井中蟲。	
c045b083	v25#401	虫	蜡		&#x8721;	子亦切。蟲名。又與䄍同。祭名也。	
c045b084	v25#401	虫	𧋘		&#xD85C;&#xDED8;	大西切。蟲名。	
c045b085	v25#401	虫	𧕥		&#xD85D;&#xDD65;	莫格切。小蚊蟲。	
c045b086	v25#401	虫	𧈭		&#xD85C;&#xDE2D;	五忽切。似蟹。	
c045b091	v25#401	虫	䖩		&#x45A9;	毗必切。黒蜂。	
c045b092	v25#401	虫	蝃		&#x8743;	知劣切。又音拙。𧌲⿱朱虫也。	
c045b093	v25#401	虫	蠞		&#x881E;	子結切。又音𢧵。似蟹也。	
c045b094	v25#401	虫	蜇		&#x8707;	陟列切。蟲螫也。又作蛆。	
c045b095	v25#401	虫	蚇		&#x8687;	音尺。蚇蠖蟲。	
c045b096	v25#401	虫	𧉫		&#xD85C;&#xDE6B;	竹洽切。斑身小蝱。	
c045b101	v25#401	虫	𧈟		&#xD85C;&#xDE1F;	女力切。蟲食也。	
c045b102	v25#401	虫	䗷		&#x45F7;	於力切。小蜂也。	
c045b103	v25#401	虫	蜐		&#x8710;	音劫。石蜐似龜腳。	
c045b104	v25#401	虫	𧒿		&#xD85D;&#xDCBF;	音賊。食禾根蟲。	
c045b105	v25#401	虫	𧐎		&#xD85D;&#xDC0E;	音覓。蟲名。	
c045b106	v25#401	虫	蚐		&#x8690;	九勿切。又音的。鼠也。	
c046a011	v25#401	虫	𧒗		&#xD85D;&#xDC97;	音色。蟲名。	
c046a012	v25#401	虫	𧈻		&#xD85C;&#xDE3B;	營隻切。𧈻𧈻蟲。	
c046a013	v25#401	虫	蚎		&#x868E;	音曰。蟲名。	
c046a014	v25#401	虫	𧑅		&#xD85D;&#xDC45;	同上。	
c046a015	v25#401	虫	𧌍		&#xD85C;&#xDF0D;	音禄。蟲似蜥蜴。	
c046a016	v25#401	虫	蛐		&#x86D0;	音曲。蛐蟮。	
c046a017	v25#401	虫	蜶		&#x8736;	索沒切。	
c046a018	v25#401	虫	虵		&#x8675;	食遮切。毒蟲。正作蛇。	
c046a021	v25#401	虫	螺		&#x87BA;	音騾。蜯類。	
c046a022	v25#401	虫	⿱弟虫		&#x2FF1;&#x5F1F;&#x866B;	大西切。蟲名。	
c046a023	v25#401	虫	蝌		&#x874C;	苦禾切。蝌蚪蛞𧓕子也。	
c046a024	v25#401	虫	蚪		&#x86AA;	當口切。蝌蚪。	
c046a025	v25#401	虫	𧉪		&#xD85C;&#xDE6A;	古牙切。米中蟲。	
c046a026	v25#401	虫	蚶		&#x86B6;	火甘切。蜯屬。	
c046a031	v25#401	虫	䗝		&#x45DD;	自含切。俗蠶字。	
c046a032	v25#401	虫	䗵		&#x45F5;	記良切。䗵蠶。	
c046a033	v25#401	虫	䖱		&#x45B1;	去王切。大蟲也。	
c046a034	v25#401	虫	螂		&#x8782;	魯當切。	
c046a035	v25#401	虫	䗧		&#x45E7;	音康。蜻蛉也。	
c046a036	v25#401	虫	䖟		&#x459F;	陌庚切。蟲名。	
c046a041	v25#401	虫	𧍧		&#xD85C;&#xDF67;	火咸切。似蛤。	
c046a042	v25#401	虫	𧉈		&#xD85C;&#xDE48;	普流切。似蟹二足。	
c046a043	v25#401	虫	蝚		&#x875A;	音柔。蟲名。	
c046a044	v25#401	虫	𧌆		&#xD85C;&#xDF06;	苦紅切。蟬脱𧌆皮也。	
c046a045	v25#401	虫	𧒜		&#xD85D;&#xDC9C;	音雷。蟲名。	
c046a046	v25#401	虫	𧓏		&#xD85D;&#xDCCF;	音叢。蟲名。	
c046a047	v25#401	虫	䗼		&#x45FC;	許云切。蟲。	
c046a051	v25#401	虫	𧎣		&#xD85C;&#xDFA3;	而容切。蟲。	
c046a052	v25#401	虫	𧌔		&#xD85C;&#xDF14;	音支。蟲名。	
c046a053	v25#401	虫	蝔		&#x8754;	古諧切。蟲名。	
c046a054	v25#401	虫	𧌌		&#xD85C;&#xDF0C;	胡求切。蜘蛛也。	
c046a055	v25#401	虫	𧕴		&#xD85D;&#xDD74;	音難。蟲。	
c046a056	v25#401	虫	䗛		&#x45DB;	音肅。又音脩。蟲名。	
c046a057	v25#401	虫	𧊞		&#xD85C;&#xDE9E;	音刑。	
c046a061	v25#401	虫	𧊘		&#xD85C;&#xDE98;	音袴。蟲名。	
c046a062	v25#401	虫	𧑡		&#xD85D;&#xDC61;	歩加切。蟲。	
c046a063	v25#401	虫	䗜		&#x45DC;	音流。蟲名。	
c046a064	v25#401	虫	𧋟		&#xD85C;&#xDEDF;	二同。音舞。	
c046a065	v25#401	虫	䗋		&#x45CB;	二同。音舞。	
c046a066	v25#401	虫	𧌇		&#xD85C;&#xDF07;	歩登切。蟲。	
c046a067	v25#401	虫	䘎		&#x460E;	音彎。蟲名。	
c046a068	v25#401	虫	𧔢		&#xD85D;&#xDD22;	昨仙切。《方言》云：鳴蟬也。	
c046a071	v25#401	虫	𧍳		&#xD85C;&#xDF73;	以朱切。蟲。	
c046a072	v25#401	虫	䖲		&#x45B2;	詳遵切。蟲。	
c046a073	v25#401	虫	𧉬		&#xD85C;&#xDE6C;	音文。蟲名。	
c046a074	v25#401	虫	虮		&#x866E;	居脂切。	
c046a075	v25#401	虫	𧍥		&#xD85C;&#xDF65;	音逶。水𧍥也。	
c046a076	v25#401	虫	𧊟		&#xD85C;&#xDE9F;	仁余切。蟲名。	
c046a077	v25#401	虫	蝬		&#x876C;	音葼。蛤名。	
c046a078	v25#401	虫	蚜		&#x869C;	火牙切。蟲。	
c046a081	v25#401	虫	𧐊		&#xD85D;&#xDC0A;	音張。蟲名。	
c046a082	v25#401	虫	𧎺		&#xD85C;&#xDFBA;	音哥。蟲名。	
c046a083	v25#401	虫	𧊏		&#xD85C;&#xDE8F;	音該。蟲名。	
c046a084	v25#401	虫	蚽		&#x86BD;	薄碑切。蟲名。	
c046a085	v25#401	虫	𧍬		&#xD85C;&#xDF6C;	烏合切。蟲名。	
c046a086	v25#401	虫	𧋎		&#xD85C;&#xDECE;	力之切。蟲。	
c046a087	v25#401	虫	蚾		&#x86BE;	薄碑切。蟲。	
c046a088	v25#401	虫	䘂		&#x4602;	子廉切。蟲名。	
c046a091	v25#401	虫	𧕇		&#xD85D;&#xDD47;	息淺切。蛇也。	
c046a092	v25#401	虫	𧉃		&#xD85C;&#xDE43;	音尹。蟲名。	
c046a093	v25#401	虫	䗆		&#x45C6;	音官。又音綰。	
c046a094	v25#401	虫	𧌎		&#xD85C;&#xDF0E;	他典切。蟲。	
c046a095	v25#401	虫	䗾		&#x45FE;	呼典切。	
c046a096	v25#401	虫	𧌗		&#xD85C;&#xDF17;	側尤切。蟲名。	
c046a097	v25#401	虫	蛃		&#x86C3;	兵永切。	
c046a101	v25#401	虫	𧊙		&#xD85C;&#xDE99;	職以切。蟲。	
c046a102	v25#401	虫	𧋑		&#xD85C;&#xDED1;	古杏切。蟲名。	
c046a103	v25#401	虫	虸		&#x8678;	即李切。蟲名。	
c046a104	v25#401	虫	蚷		&#x86B7;	音巨。又音渠。	
c046a105	v25#401	虫	䗂		&#x45C2;	呼古切。蟲。	
c046a106	v25#401	虫	𧓲		&#xD85D;&#xDCF2;	音養。蟲名。	
c046a107	v25#401	虫	蟢		&#x87E2;	許紀切。蟢子。	
c046a108	v25#401	虫	𧉭		&#xD85C;&#xDE6D;	音弩。蟲名。	
c046b011	v25#401	虫	𧎸		&#xD85C;&#xDFB8;	居表切。又音告。	
c046b012	v25#401	虫	螞		&#x879E;	莫下切。蟲。	
c046b013	v25#401	虫	蜯		&#x872F;	歩項切。蜯蛤也。	
c046b014	v25#401	虫	蚌		&#x868C;	同上。	
c046b015	v25#401	虫	𧐓		&#xD85D;&#xDC13;	音野。蟲也。	
c046b016	v25#401	虫	𧎳		&#xD85C;&#xDFB3;	先各切。蟲。	
c046b017	v25#401	虫	𧕡		&#xD85D;&#xDD61;	芳伏切。蟲名。	
c046b018	v25#401	虫	𧐯		&#xD85D;&#xDC2F;	音略。蟲名。	
c046b021	v25#401	虫	𧑍		&#xD85D;&#xDC4D;	胡瓜切。大蛇。	
c046b022	v25#401	虫	䖧		&#x45A7;	奴葛切。痛也、𧍷也。	
c046b023	v25#401	虫	𧐀		&#xD85D;&#xDC00;	尸尚切。俗蠰字。	
c046b024	v25#401	虫	䘆		&#x4606;	許偃切。寒䘆、即蚯蚓。	
c046b025	v25#401	虫	𧎽		&#xD85C;&#xDFBD;	即刃切。海蟲。	
c046b026	v25#401	虫	䗯		&#x45EF;	同上。	
c046b027	v25#401	虫	𧊚		&#xD85C;&#xDE9A;	音同。蟲也。	
c046b031	v25#401	虫	蟽		&#x87FD;	音達。蟲名。	
