#   HDIC Project
#   Integrated Database of Hanzi Dictionaries in Early Japan
#
#   TSJ: Tenjibon Shinsen Jikyo database -- Full list of headwords
#   ==============================================================
#
#   Tenjibon Shinsen Jikyo 新撰字鏡, Tenji copy 天治本.
#   A complete manuscript of 1124 is held by the Imperial Household Archives.
#   Buddhist monk Shoju 昌住, c. 898-901.
#   A Hanzi (Chinese character) dictionary.
#
#   TSJ_entries.tsv
#   Version: 1.0.28
#   Date published: 23 June 2018
#   Last modified: 12 September 2019
#
#   Copyright (c) 2018-2019 HDIC project, IKEDA Shoju (Chair)
#   LI Yuan (Person in charge of text data proofreading)
#   LIU Guanwei (Person in charge of image database design and implementation)
#   Department of Linguistic Sciences, Hokkaido University Graduate School of Letters
#   North 10, West 7, Kita-ku Sapporo, Hokkaido, 060-0810 Japan
#   Contact: hdic_info@let.hokudai.ac.jp
#
#   Feel free to copy and distribute.
#   Send bug reports and feature requests via email.
#
#   TSV format information
#   ----------------------
#   SJID (svvwwxyyz)         Book(vv), leaf(ww), recto-verso(x), line(yy) and number(z)
#   SJ2ID                    For headword of two or more characters, add 'a, b, ..., n' at the end of SJID
#   SJ_Rinsen (新xxx-yz)     Page(xxx), line(y) and number(z) in Rinsen shoten edition
#   SJ_vol_radical (xx#yyy)  Volume(xx) and radical number(yyy)
#   SJ_radical               Radical of Chinese character
#   Entry                    Headword
#   Entry_original           Headword based on original image
#   SJ_sources               Yiqiejingyinyi, Qieyun, Yupian, etc. (For details, refer to the following section)
#   SJ_entry_remarks         Editor's notes
#   TBID (v_www_xyz)         Book(v), leaf(www), recto-verso(x), line(y) and number(z)
#   SYID (vwwwxyyzz)         Book(v), leaf(www), recto-verso(x), line(yy) and number(z)
#
#   Abbreviations
#   -------------
#   TB: Tenrei Bansho Meigi 篆隸萬象名義, Kosanji copy 高山寺本
#   SY: Songben Yupian 宋本玉篇, Zecuntang edition 澤存堂本
#   SJ: Shinsen Jikyo 新撰字鏡, Tenji copy 天治本
#   KW: Shinsen Jikyo 新撰字鏡, Kyowa print 享和本
#
#   SJ_sources
#   ----------
#   Yiqiejingyinyi related parts 一切經音義部分
#    一切經音義: Yiqiejingyinyi related items 一切經音義引用項目
#    一切經音義N: Non-Yiqiejingyinyi related items 非一切經音義項目
#
#   Qieyun related parts 切韻引用部分
#    切韻A: Qieyun A, four tones noted as a whole, with the title of Qieyun. 四声一括注記。有切韻書名。e.g., 已上卅八字平聲…已上上々聲…已上去聲…已上出自切韻.
#    切韻B: Qieyun B, four tones noted as a whole, without the title of Qieyun. 四声一括注記。無切韻書名。e.g., 以上入聲…次去聲…次上聲…次平聲…已上四聲了.
#    切韻C: Qieyun C, even (level; 平) tone noted as a whole, while rising (上) tone, departing (going; 去) tone, and entering (checked; 入) tone noted under fanqie, without the title of Qieyun. 平声一括注記。有上・去・入声注記，在反切之下。無切韻書名。
#    切韻D: Qieyun D, four tones noted under fanqie, without the title of Qieyun. Items mentioned above are all Qieyun related parts. 有四声注記，在反切之下。無切韻書名。以上，切韻引用条目。
#    切韻N: Non-Qieyun related items 非切韻引用項目
#
#   Yupian related parts 玉篇引用部分
#    玉篇: Yupian related items 玉篇引用項目
#    玉篇N: Non-Yupian related items 非玉篇引用項目
#
#   Other parts 其他部分
#    出所不詳: Unidentified parts, unknown sources
#    辨別不能: Unseparated parts, mixed sources
#    爾雅: Erya
#    本草: Herbal book 本草木，本草草，本草鳥
#    小學篇: Shōgakuhen, a dictionary of Kokuji (Chinese characters created in Japan)
#    臨時雜要字: Rinjizōyōji, a daily dictionary of Sino-Japanese words in early Japan
#    添加項目: Additional items by people of later times
#
#   References
#   ----------
#   Sakakura Atsuyosi 阪倉 篤義. 1967. Shinsen jikyō no saikentō: Kyōwabon o chūshin ni 新撰字鏡の再檢討―享和本を中心に―. In Yamada Tadao 山田 忠雄 (ed.), Honpō jishoshi ronsō 本邦辭書史論叢, 359—392. Tokyo :Sanseidō 三省堂.
#   Ueda Tadashi 上田 正. 1981. Shinsen jikyō no Setsuin bubun ni tsuite [On quotations from Qieyun in the Shinsen jikyō] 新撰字鏡の切韻部分について. Kokugogaku 127. 13—20.
#   Ueda Tadashi 上田 正. 1984. Setsuin itsubun no kenkyū [A study of fragments of the Qieyun] 切韻逸文の研究. Tokyo: Kyūko shoin 汲古書院.
#   Ueda Tadashi 上田 正. 1986. Gyokuhen hansetsu sōran [A complete list of fanqie in the original Yupian] 玉篇反切總覽. Kobe: Private edition.
#   Sadakari Itoku 貞苅 伊徳. 1998. Shinsen jikyō no kenkyū [A study of Shinsen jikyō] 新撰字鏡の研究. Tokyo: Kyūko shoin 汲古書院.
#
#   Primary Sources
#   ---------------
#   Yuanben Yupian 原本玉篇. Tōhō bunka sōsho dairoku 東方文化叢書第六, Tokyo: Tōhō bunka gakuin, 1932
#   Songben Yupian 宋本玉篇. Kunaichō shoryōbu zō Daikō ekikai Gyokuhen 宮内廳書陵部藏大廣益會玉篇 (box 515, no.106, photographic images).
#   Tenreibanshōmeigii 篆隸萬象名義.Kōsanji shiryō sōsho 高山寺資料叢書 6, Tokyo: Tokyo daigaku shuppankai, 1977.
#   Shinsenjikyō 新撰字鏡. Tenjibon Shinsen jikyō revised edition 天治本新撰字鏡增訂版, Kyoto: Rinsen shoten, 1973
#   Ruijumyōgishō 類聚名義抄 (Zushoryōbon 圖書寮本). Zushoryōbon Ruiju myōgishō 圖書寮本類聚名義抄, Tokyo: Kunaichō Shoryōbu, Insatsu benridō, 1950.
#   Ruijumyōgishō 類聚名義抄 (Kanchi'inbon 觀智院本). Tenri toshokan zenbon sōsho washo no bu 天理圖書館善本叢書和書之部33, Tokyo: Yagi shoten, 1976.
#
#   Acknowledgments
#   ---------------
#   We are grateful to the Imperial Household Archives 宮内廳書陵部 for permission to publish the decipherment text of TSJ.
#   This work was supported by JSPS KAKENHI Grant Number 25370506, 16H03422.
#
SJID	SJ2ID	SJ_Rinsen	SJ_vol_radical	SJ_radical	Entry	Entry_original	SJ_source	SJ_entry_remarks	TBID	SYID
s1005b303	s1005b301a	新576-33	v10#99	心行様故立心耳	𢖲	◯	切韻A		3_003_B421	a076b034
s1005b304	s1005b304	新576-34	v10#99	心行様故立心耳	憓	◯	切韻A			a079b041
s1005b305	s1005b305	新576-35	v10#99	心行様故立心耳	悟	◯	切韻A		2_083_B52	a076a046
s1005b306	s1005b306	新576-36	v10#99	心行様故立心耳	𢘽	◯	切韻A		2_084_A51	a076a052
s1005b401	s1005b401	新576-41	v10#99	心行様故立心耳	悈	◯	切韻A		2_082_B42	a076a014
s1005b402	s1005b402	新576-42	v10#99	心行様故立心耳	怏	◯	切韻A		2_088_B12	a078a011
s1005b403	s1005b403	新576-43	v10#99	心行様故立心耳	恠	◯	切韻A		2_092_A311	a078a065
s1005b501	s1005b501	新576-51	v10#99	心行様故立心耳	怪	◯	切韻A		2_092_A31	a078a064
s1005b502	s1005b502	新576-52	v10#99	心行様故立心耳	𢢖	◯	切韻A			
s1005b503	s1005b503	新576-53	v10#99	心行様故立心耳	懤	◯	切韻A		3_004_B42	a076b022
s1005b504	s1005b504	新576-54	v10#99	心行様故立心耳	懝	◯	切韻A		3_005_B52	a077a071
s1005b701	s1005b701	新576-71	v10#99	心行様故立心耳	慉	◯	切韻A	前，有「入聲」。	2_083_A52	a077b011
s1005b702	s1005b702	新576-72	v10#99	心行様故立心耳	忸	◯	切韻A		2_088_B321	a076b072
s1005b703	s1005b703	新576-73	v10#99	心行様故立心耳	憟	◯	切韻A		3_005_A12	a076b102
s1005b704	s1005b704	新576-74	v10#99	心行様故立心耳	㤕	◯	切韻A		3_002_B42	a078b012
s1005b705	s1005b705	新576-75	v10#99	心行様故立心耳	怵	◯	切韻A		2_091_A22	a077a014
s1005b801	s1005b801	新576-81	v10#99	心行様故立心耳	忔	◯	切韻A	字頭：虫損。	2_087_B42	a080a031
s1005b802	s1005b802	新576-82	v10#99	心行様故立心耳	愲	◯	切韻A		3_007_A22	a078b104
s1005b803	s1005b803	新576-83	v10#99	心行様故立心耳	惚	◯	切韻A		2_092_B104	a077b081
s1005b804	s1005b804	新576-84	v10#99	心行様故立心耳	𢗿	◯	切韻A		3_003_A42	a077a026
s1005b805	s1005b805	新576-85	v10#99	心行様故立心耳	愎	◯	切韻A		3_001_B31	a077a041
s1006a101	s1006a101	新577-11	v10#99	心行様故立心耳	愊	◯	切韻A		2_081_B52	a075b095
s1006a102	s1006a102	新577-12	v10#99	心行様故立心耳	怍	◯	切韻A		2_091_B42	a077a032
s1006a103	s1006a103	新577-13	v10#99	心行様故立心耳	憶	◯	切韻A		2_092_B105	a077b082
s1006a104	s1006a104	新577-14	v10#99	心行様故立心耳	怗	◯	切韻A		3_002_B51	a076b012
s1006a105	s1006a105	新577-15	v10#99	心行様故立心耳	愜	◯	切韻A		2_081_A511	a078a056
s1006a201	s1006a201	新577-21	v10#99	心行様故立心耳	恰	◯	切韻A			a080a032
s1006a202	s1006a202a	新577-22	v10#99	心行様故立心耳	懱	◯	切韻A		2_085_B42	a077b054
s1006a203	s1006a202a	新577-23	v10#99	心行様故立心耳	懱β	◯	切韻A			
s1006a204	s1006a204	新577-24	v10#99	心行様故立心耳	⿰忄拺	◯	切韻A	字頭：原作「⿰忄拺」。疑當作「𢙀」或「憡」。		
s1006a205	s1006a205	新577-25	v10#99	心行様故立心耳	恪	◯	切韻A		2_083_B21	a080a014
s1006a301	s1006a301	新577-31	v10#99	心行様故立心耳	悦	◯	切韻A		3_001_A52	
s1006a302	s1006a302	新577-32	v10#99	心行様故立心耳	愕	◯	切韻A	後，有「已上四聲竟」。	3_006_A31	a078b075
s1006a501	s1006a501	新577-51	v10#99	心行様故立心耳	慷	◯	出所不詳		2_081_B411	a075b101
s1006a502	s1006a502	新577-52	v10#99	心行様故立心耳	𢚃	◯	出所不詳		3_006_B61	a077a073
s1006a503	s1006a503	新577-53	v10#99	心行様故立心耳	忻	◯	出所不詳	有埋字(闓)。	2_081_B21	a075b085
s1006a504	s1006a504	新577-54	v10#99	心行様故立心耳	𢞎	⿰忄𤰅	出所不詳	字頭：原作「⿰忄𤰅」。	2_091_B12	a077a025
s1006a601	s1006a601	新577-61	v10#99	心行様故立心耳	愾	◯	出所不詳		2_088_B42	a078a012
s1006a602	s1006a602	新577-62	v10#99	心行様故立心耳	悸	◯	出所不詳		2_087_A22	a077b093
s1006a701	s1006a701	新577-71	v10#99	心行様故立心耳	懅	◯	出所不詳			a079a036
s1006a702	s1006a702a	新577-72	v10#99	心行様故立心耳	怞	◯	出所不詳		2_083_A31	a076a024
s1006a703	s1006a702a	新577-73	v10#99	心行様故立心耳	𢞓	◯	出所不詳			a079a061
s1006a704	s1006a704b	新577-74	v10#99	心行様故立心耳	懊	◯	出所不詳		3_001_A32	a076a106
s1006a705	s1006a704b	新577-75	v10#99	心行様故立心耳	㤇	◯	出所不詳			
s1006a801	s1006a801c	新577-81	v10#99	心行様故立心耳	恌	◯	出所不詳		2_085_A521	a076a081
s1006a802	s1006a801c	新577-82	v10#99	心行様故立心耳	⿰忄𡉵	◯	出所不詳			
s1006a803	s1006a803	新577-83	v10#99	心行様故立心耳	愮	𢝾	出所不詳	字頭：原作「𢝾」。	3_002_B61	a076a031
s1006a804	s1006a804a	新577-84	v10#99	心行様故立心耳	⿰忄𠳮	◯	出所不詳			
s1006a805	s1006a804a	新577-85	v10#99	心行様故立心耳	憍	◯	出所不詳		3_002_A62	a076b055
s1006b101	s1006b101	新578-11	v10#99	心行様故立心耳	憍	◯	出所不詳		3_002_A62	a076b055
s1006b102	s1006b102a	新578-12	v10#99	心行様故立心耳	慠	◯	出所不詳			a079b054
s1006b103	s1006b102a	新578-13	v10#99	心行様故立心耳	⿰忄贅	◯	出所不詳			
s1006b104	s1006b104b	新578-14	v10#99	心行様故立心耳	惂	⿰忄伯	出所不詳	字頭：原作「⿰忄伯」。	2_090_A42	a078a042
s1006b105	s1006b104b	新578-15	v10#99	心行様故立心耳	慆	◯	出所不詳	「惂」「慆」併合例。	2_084_B21	a079a033
s1006b201	s1006b201	新578-21	v10#99	心行様故立心耳	情	◯	出所不詳		2_080_B42	a077a081
s1006b202	s1006b202	新578-22	v10#99	心行様故立心耳	愉	◯	出所不詳		2_085_B41	a077b053
s1006b203	s1006b203a	新578-23	v10#99	心行様故立心耳	𢡚	◯	出所不詳			
s1006b204	s1006b203a	新578-24	v10#99	心行様故立心耳	憯	◯	出所不詳			
s1006b301	s1006b301	新578-31	v10#99	心行様故立心耳	忡	◯	出所不詳		2_090_B12	a078a045
s1006b302	s1006b302	新578-32	v10#99	心行様故立心耳	㥧	◯	出所不詳			
s1006b303	s1006b303	新578-33	v10#99	心行様故立心耳	惟	◯	出所不詳		2_083_A32	a077a102
s1006b401	s1006b401a	新578-41	v10#99	心行様故立心耳	⿰忄𠮦	◯	出所不詳			
s1006b402	s1006b401a	新578-42	v10#99	心行様故立心耳	怊	◯	出所不詳		3_002_A22	a077a042
s1006b403	s1006b403	新578-43	v10#99	心行様故立心耳	𢡀	◯	出所不詳			
s1006b404	s1006b404	新578-44	v10#99	心行様故立心耳	忪	◯	出所不詳		3_006_B32	a078b085
s1006b501	s1006b501	新578-51	v10#99	心行様故立心耳	愔	◯	出所不詳		3_001_B32	a076b084
s1006b502	s1006b502	新578-52	v10#99	心行様故立心耳	怦	◯	出所不詳		3_001_A61	a076b105
s1006b503	s1006b503	新578-53	v10#99	心行様故立心耳	𢡼	◯	出所不詳			
s1006b504	s1006b504	新578-54	v10#99	心行様故立心耳	𢟰	◯	出所不詳			
s1006b601	s1006b601	新578-61	v10#99	心行様故立心耳	慢	◯	出所不詳		3_003_A31	a076a093
s1006b602	s1006b602	新578-62	v10#99	心行様故立心耳	忙	◯	出所不詳			a079a045
s1006b603	s1006b603	新578-63	v10#99	心行様故立心耳	惆	◯	出所不詳		2_088_B32	a076b065
s1006b701	s1006b701a	新578-71	v10#99	心行様故立心耳	怔β	◯	出所不詳			
s1006b702	s1006b701a	新578-72	v10#99	心行様故立心耳	怔	◯	出所不詳			a079a046
s1006b703	s1006b703	新578-73	v10#99	心行様故立心耳	忱	◯	出所不詳		2_083_A22	a076a023
s1006b704	s1006b704	新578-74	v10#99	心行様故立心耳	怩	◯	出所不詳		3_001_B42	a076b071
s1006b705	s1006b705a	新578-75	v10#99	心行様故立心耳	恍	◯	出所不詳		2_092_B103	a077b075
s1006b706	s1006b705a	新578-76	v10#99	心行様故立心耳	⿰忄灮	◯	出所不詳			
s1006b801	s1006b801	新578-81	v10#99	心行様故立心耳	悃	◯	出所不詳		2_081_B51	a075b094
s1006b802	s1006b802	新578-82	v10#99	心行様故立心耳	惘	⿰忄⿴囗又	出所不詳	字頭：原作「⿰忄⿴囗又」。		
s1006b803	s1006b803	新578-83	v10#99	心行様故立心耳	慯	◯	出所不詳		2_090_A31	a077b074
s1007a101	s1007a101	新579-11	v10#99	心行様故立心耳	愐	◯	出所不詳		2_084_A41	a077b024
s1007a102	s1007a102	新579-12	v10#99	心行様故立心耳	愷	◯	出所不詳		2_081_A42	a075b084
s1007a103	s1007a103	新579-13	v10#99	心行様故立心耳	懍	◯	出所不詳		3_004_B52	a078a081
s1007a201	s1007a201	新579-21	v10#99	心行様故立心耳	懆	◯	出所不詳		2_088_B51	a078a013
s1007a202	s1007a202	新579-22	v10#99	心行様故立心耳	憕	◯	出所不詳		3_002_A52	a077a082
s1007a203	s1007a203	新579-23	v10#99	心行様故立心耳	悽	◯	出所不詳		2_088_B52	a078a014
s1007a204	s1007a204	新579-24	v10#99	心行様故立心耳	惇	◯	出所不詳		2_081_B32	a075b092
s1007a301	s1007a301	新579-31	v10#99	心行様故立心耳	惇	◯	出所不詳		2_081_B32	a075b092
s1007a302	s1007a302a	新579-32	v10#99	心行様故立心耳	恞β	◯	出所不詳			
s1007a303	s1007a302a	新579-33	v10#99	心行様故立心耳	恞	◯	出所不詳		3_004_A22	a078b041
s1007a304	s1007a304	新579-34	v10#99	心行様故立心耳	恫	◯	出所不詳		2_089_A22	a078a023
s1007a401	s1007a401	新579-41	v10#99	心行様故立心耳	憎	◯	出所不詳		2_088_A31	
s1007a402	s1007a402	新579-42	v10#99	心行様故立心耳	惜	◯	出所不詳		2_089_A42	a078a024
s1007a403	s1007a403	新579-43	v10#99	心行様故立心耳	悚	◯	出所不詳		2_083_B32	a077b022
s1007a404	s1007a404	新579-44	v10#99	心行様故立心耳	悌	◯	出所不詳		2_092_A52	a076b051
s1007a501	s1007a501	新579-51	v10#99	心行様故立心耳	懵	◯	出所不詳			a079b063
s1007a502	s1007a502	新579-52	v10#99	心行様故立心耳	懜	◯	出所不詳		2_087_A32	a077b055
s1007a503	s1007a503a	新579-53	v10#99	心行様故立心耳	恀	◯	出所不詳		3_004_A12	a078b035
s1007a504	s1007a503a	新579-54	v10#99	心行様故立心耳	𢛒	◯	出所不詳	字頭：疑當作「𢃓」。	3_007_A322	a079a012
s1007a601	s1007a601	新579-61	v10#99	心行様故立心耳	慩	◯	出所不詳			
s1007a602	s1007a602a	新579-62	v10#99	心行様故立心耳	⿰忄麦	◯	出所不詳			
s1007a603	s1007a602a	新579-63	v10#99	心行様故立心耳	㥄	◯	出所不詳		3_001_B12	a078a082
s1007a604	s1007a604b	新579-64	v10#99	心行様故立心耳	懙	◯	出所不詳			
s1007a605	s1007a604b	新579-65	v10#99	心行様故立心耳	懙β	◯	出所不詳			
s1007a606	s1007a604b	新579-66	v10#99	心行様故立心耳	𧾚	◯	出所不詳	字頭：部首配屬誤。	3_054_A42	a096b022
s1007a701	s1007a701	新579-71	v10#99	心行様故立心耳	□	◯	出所不詳			
s1007a702	s1007a702a	新579-72	v10#99	心行様故立心耳	𢚄	◯	出所不詳			
s1007a703	s1007a702a	新579-73	v10#99	心行様故立心耳	忛	◯	出所不詳			
s1007a704	s1007a702a	新579-74	v10#99	心行様故立心耳	𭞥	◯	出所不詳			
s1007a705	s1007a705	新579-75	v10#99	心行様故立心耳	⿰忄而	◯	出所不詳			
s1007b101	s1007b101	新580-11	v10#100	扌部第百一	捷	◯	出所不詳	直前「通文部之」。	2_040_B32	a060b093
s1007b102	s1007b102	新580-12	v10#100	扌部第百一	抄	◯	出所不詳		2_047_B31	
s1007b201	s1007b201	新580-21	v10#100	扌部第百一	援	◯	出所不詳		2_036_A51	a060a033
s1007b202	s1007b202	新580-22	v10#100	扌部第百一	捫	◯	出所不詳		2_031_A42	a058a082
s1007b301	s1007b301	新580-31	v10#100	扌部第百一	挾	◯	出所不詳		2_031_A41	a058a076
s1007b302	s1007b302	新580-32	v10#100	扌部第百一	摶	◯	出所不詳	「摶」「搏」併合例。	2_038_A12	a060a054
s1007b401	s1007b401	新580-41	v10#100	扌部第百一	撝	◯	出所不詳			
s1007b402	s1007b402	新580-42	v10#100	扌部第百一	掩	◯	出所不詳		2_038_A51	a058b061
s1007b403	s1007b403a	新580-43	v10#100	扌部第百一	揜	◯	出所不詳		2_032_B31	a058b053
s1007b404	s1007b403a	新580-44	v10#100	扌部第百一	⿰扌㚔	◯	出所不詳			
s1007b501	s1007b501	新580-51	v10#100	扌部第百一	撽	◯	出所不詳			
s1007b502	s1007b502	新580-52	v10#100	扌部第百一	撿	◯	出所不詳		2_030_A61	a058a041
s1007b601	s1007b601a	新580-61	v10#100	扌部第百一	⿰扌尭	◯	出所不詳			
s1007b602	s1007b601a	新580-62	v10#100	扌部第百一	撓	◯	出所不詳		2_036_A31	a062a092
s1007b603	s1007b603	新580-63	v10#100	扌部第百一	揮	◯	出所不詳		2_037_A22	a059b095
s1007b701	s1007b701	新580-71	v10#100	扌部第百一	攅	◯	出所不詳		2_047_A61	
s1007b702	s1007b702	新580-72	v10#100	扌部第百一	振	◯	出所不詳		2_035_A13	a062b085
s1007b703	s1007b703	新580-73	v10#100	扌部第百一	擯	◯	出所不詳		2_047_A51	a062a105
s1007b801	s1007b801	新580-81	v10#100	扌部第百一	抱	◯	出所不詳		2_032_B21	a058b043
s1007b802	s1007b802a	新580-82	v10#100	扌部第百一	攘	◯	出所不詳		2_030_A32	a058a023
s1007b803	s1007b802a	新580-83	v10#100	扌部第百一	攘β	◯	出所不詳			
s1007b804	s1007b802a	新580-84	v10#100	扌部第百一	攘γ	◯	出所不詳			
s1008a101	s1008a101	新581-11	v10#100	扌部第百一	措	◯	出所不詳		2_032_A22	a058b021
s1008a102	s1008a102	新581-12	v10#100	扌部第百一	拾	◯	出所不詳		2_032_A62	a058b044
s1008a103	s1008a103	新581-13	v10#100	扌部第百一	掬	◯	出所不詳		2_033_A52	a058b092
s1008a104	s1008a104a	新581-14	v10#100	扌部第百一	⿰扌〓	◯	出所不詳			
s1008a105	s1008a104a	新581-15	v10#100	扌部第百一	⿰扌乕	◯	出所不詳			
s1008a106	s1008a104a	新581-16	v10#100	扌部第百一	扠	◯	出所不詳			a062b081
s1008a201	s1008a201	新581-21	v10#100	扌部第百一	挃	◯	出所不詳		2_038_B11	a060a083
s1008a202	s1008a202	新581-22	v10#100	扌部第百一	擠	◯	出所不詳		2_037_B12	a060a023
s1008a203	s1008a203	新581-23	v10#100	扌部第百一	搔	◯	出所不詳		2_033_B22	a059a011
s1008a204	s1008a204	新581-24	v10#100	扌部第百一	擭	◯	出所不詳		2_035_A61	a059b023
s1008a301	s1008a301	新581-31	v10#100	扌部第百一	把	◯	出所不詳		2_031_B12	a058a094
s1008a302	s1008a302	新581-32	v10#100	扌部第百一	攝	◯	出所不詳		2_031_A32	a058a075
s1008a303	s1008a303	新581-33	v10#100	扌部第百一	提	◯	出所不詳		2_031_B31	a058a101
s1008a401	s1008a401a	新581-41	v10#100	扌部第百一	拕	◯	出所不詳		2_039_B62	a060b062
s1008a402	s1008a401a	新581-42	v10#100	扌部第百一	拖	◯	出所不詳		2_039_B621	a060b063
s1008a403	s1008a403	新581-43	v10#100	扌部第百一	擿	◯	出所不詳		2_033_B221	a059a012
s1008a501	s1008a501	新581-51	v10#100	扌部第百一	披	◯	出所不詳		2_034_A52	a059a061
s1008a502	s1008a502	新581-52	v10#100	扌部第百一	掲	◯	出所不詳		2_034_B61	
s1008a601	s1008a601a	新581-61	v10#100	扌部第百一	⿰扌兊	◯	出所不詳			
s1008a602	s1008a601a	新581-62	v10#100	扌部第百一	挩	◯	出所不詳		2_035_B41	a059b051
s1008a603	s1008a603	新581-63	v10#100	扌部第百一	扶	◯	出所不詳		2_030_B31	a058a052
s1008a701	s1008a701	新581-71	v10#100	扌部第百一	搊	◯	出所不詳			a063a021
s1008a702	s1008a702	新581-72	v10#100	扌部第百一	𢮢	◯	出所不詳			
s1008a703	s1008a703	新581-73	v10#100	扌部第百一	抉	◯	出所不詳		2_033_B42	a059a022
s1008a801	s1008a801	新581-81	v10#100	扌部第百一	摧	◯	出所不詳		2_037_A62	a060a021
s1008a802	s1008a802	新581-82	v10#100	扌部第百一	排	◯	出所不詳		2_037_B11	a060a022
s1008a803	s1008a803	新581-83	v10#100	扌部第百一	摡	◯	出所不詳		2_038_A52	a060a073
s1008a804	s1008a804	新581-84	v10#100	扌部第百一	挂	◯	出所不詳		2_039_B61	a060b054
s1008b101	s1008b101	新582-11	v10#100	扌部第百一	挌	◯	出所不詳		2_040_A62	a060b081
s1008b102	s1008b102	新582-12	v10#100	扌部第百一	揥	◯	出所不詳		2_041_A12	a061a013
s1008b103	s1008b103	新582-13	v10#100	扌部第百一	撗	◯	出所不詳			
s1008b201	s1008b201	新582-21	v10#100	扌部第百一	摽	◯	出所不詳		2_033_B41	a059a021
s1008b202	s1008b202	新582-22	v10#100	扌部第百一	捔	◯	出所不詳		6_115_B612	c051b081
s1008b203	s1008b203	新582-23	v10#100	扌部第百一	捅	◯	出所不詳		2_048_A52	a062b052
s1008b301	s1008b301	新582-31	v10#100	扌部第百一	捔	◯	出所不詳		6_115_B612	c051b081
s1008b302	s1008b302	新582-32	v10#100	扌部第百一	挍	◯	出所不詳		2_040_B62	a061a011
s1008b303	s1008b303	新582-33	v10#100	扌部第百一	投	◯	出所不詳		2_033_B21	a058b103
s1008b401	s1008b401	新582-41	v10#100	扌部第百一	推	◯	出所不詳		2_030_B21	a058a045
s1008b501	s1008b501	新582-51	v10#100	扌部第百一	𢴲	◯	出所不詳		2_044_A22	a061b065
s1008b502	s1008b502	新582-52	v10#100	扌部第百一	擗	◯	出所不詳		2_040_B51	a060b103
s1008b503	s1008b503a	新582-53	v10#100	扌部第百一	捃	◯	出所不詳		2_030_A221	a058a022
s1008b504	s1008b503a	新582-54	v10#100	扌部第百一	攈	◯	出所不詳		2_036_A12	a059a091
s1008b601	s1008b601	新582-61	v10#100	扌部第百一	拍	◯	出所不詳		2_046_A52	a058b024
s1008b602	s1008b602	新582-62	v10#100	扌部第百一	探	◯	出所不詳		2_036_B22	a059b063
s1008b603	s1008b603	新582-63	v10#100	扌部第百一	抨	◯	出所不詳		2_038_B41	a060b011
s1008b604	s1008b604	新582-64	v10#100	扌部第百一	㨉	◯	出所不詳		2_031_A51	a058a081
s1008b701	s1008b701	新582-71	v10#100	扌部第百一	掉	◯	出所不詳		2_034_A51	a059a054
s1008b702	s1008b702	新582-72	v10#100	扌部第百一	揃	◯	出所不詳		2_033_A32	a058b083
s1008b703	s1008b703	新582-73	v10#100	扌部第百一	摸	◯	出所不詳		2_044_A42	a061b061
s1008b704	s1008b704	新582-74	v10#100	扌部第百一	抆	◯	出所不詳	補入項。	2_042_A51	a061a082
s1008b801	s1008b801	新582-81	v10#100	扌部第百一	摳	◯	出所不詳		2_030_A21	a058a013
s1008b802	s1008b802	新582-82	v10#100	扌部第百一	撚	◯	出所不詳		2_039_B52	a060b053
s1009a101	s1009a101	新583-11	v10#100	扌部第百一	𢬜	◯	出所不詳	字頭：「旅」之異體字。	5_034_A51	b056a014
s1009a102	s1009a102	新583-12	v10#100	扌部第百一	㧌	◯	出所不詳			
s1009a103	s1009a103	新583-13	v10#100	扌部第百一	折	◯	出所不詳		2_048_A62	a062b053
s1009a401	s1009a401	新583-41	v10#100	扌部第百一	捴	◯	切韻A		2_041_A31	a061a023
s1009a402	s1009a402	新583-42	v10#100	扌部第百一	摐	◯	切韻A		2_043_B12	a061b034
s1009a403	s1009a403	新583-43	v10#100	扌部第百一	扛	◯	切韻A		2_035_A21	a059a101
s1009a404	s1009a404	新583-44	v10#100	扌部第百一	控	◯	切韻A		2_031_B62	a058b011
s1009a501	s1009a501	新583-51	v10#100	扌部第百一	擨	◯	切韻A	字頭：廣韻作「歋」。		a062b071
s1009a502	s1009a502	新583-52	v10#100	扌部第百一	摛	◯	切韻A		2_031_B42	a058a104
s1009a503	s1009a503	新583-53	v10#100	扌部第百一	持	◯	切韻A		2_030_B32	a058a061
s1009a504	s1009a504a	新583-54	v10#100	扌部第百一	𢴰	◯	切韻A			
s1009a505	s1009a504a	新583-55	v10#100	扌部第百一	𢴰β	◯	切韻A			
s1009a506	s1009a506	新583-56	v10#100	扌部第百一	据	◯	切韻A		2_033_B32	a059a015
s1009a601	s1009a601	新583-61	v10#100	扌部第百一	揄	◯	切韻A		2_035_A31	a059a103
s1009a602	s1009a602	新583-62	v10#100	扌部第百一	摴	◯	切韻A			a062b093
s1009a603	s1009a603	新583-63	v10#100	扌部第百一	摟	◯	切韻A		2_034_A31	a059a052
s1009a604	s1009a604	新583-64	v10#100	扌部第百一	拊	◯	切韻A		2_032_A51	a058b031
s1009a701	s1009a701	新583-71	v10#100	扌部第百一	捄	◯	切韻A		2_038_A31	a060a063
s1009a702	s1009a702	新583-72	v10#100	扌部第百一	攎	◯	切韻A		2_040_A32	a060b073
s1009a703	s1009a703	新583-73	v10#100	扌部第百一	撕	◯	切韻A			
s1009a704	s1009a704a	新583-74	v10#100	扌部第百一	摨β	◯	切韻A			
