#   HDIC Project
#   Integrated Database of Hanzi Dictionaries in Early Japan
#
#   KTB: Kosanjibon Tenrei Bansho Meigi database -- Full text version
#   =================================================================
#
#   Kosanjibon Tenrei bansho meigi 篆隸萬象名義, Kosanji copy 高山寺本.
#   Buddhist monk Kukai of the Heian period 空海, c. 827-835.
#   A Hanzi (Chinese character) dictionary.
#
#   Version: 1.0.112
#   Date published: 1 September 2016
#   Last modified: 6 April 2019
#
#   Copyright (c) 2016-2019 HDIC project, IKEDA Shoju (Chair)
#   LI Yuan (Person in charge of text data proofreading)
#   LIU Guanwei (Person in charge of image database design and implementation)
#   Department of Linguistic Sciences, Hokkaido University Graduate School of Letters
#   North 10, West 7, Kita-ku Sapporo, Hokkaido, 060-0810 Japan
#   Contact: hdic_info@let.hokudai.ac.jp
#
#   Feel free to copy and distribute.
#   Send bug reports and feature requests via email.
#
#   TSV Format information
#   ----------------------
#   TBID (v_www_xyz)          Book(v), leaf(www), recto-verso(x), line(y) and number(z)
#   TB_vol_radical (xx#yyy)   Volume(xx) and radical number(yyy)
#   TB_radical                Radical of Chinese character 
#   Entry                     Headword
#   Entry_type                For details, refer to the following section
#   Entry_diff                Differences of transliteration with other scholars
#   TB_def                    Definition of pronunciation, meaning and variant(s)
#   SYID (vwwwxyyz)           Book(v), leaf(www), recto-verso(x), line(yy) and number(z)
#   YYID (Ywwxxxyyy-z)        Volume(ww), leaf(xxx), line(yyy) and number(z)
#   TB_remarks                Editor's notes
#
#   Entry_type
#   ----------
#   Group a   --- Regular headword
#   1 Regular                 隸書掲出字 (= Regular_clerical)
#   2 Regular_seal            隸書掲出字 篆書併存
#
#   Group b -- Embedded headword
#   3 Embedded_clerical       埋字 隸書字體
#   4 Embedded_omitted        埋字 脫落
#   5 Embedded_seal           埋字 篆書字體
#
#   Group c -- Omitted headword
#   6 Omitted                 脫字 項目全體 脫落
#   7 Omitted_regular         脫字 隸書掲出字 脫落
#
#   Group d -- Variant of the Songben Yupian
#   8 Songben-Yupian          宋本《玉篇》增補之異體字
#
#   cf. Li 2015.
#   ＊6 Omitted               項目全體脱落
#                            《説文解字》、《玉篇》殘卷・佚文、《新撰字鏡》玉篇引用部分等、本文存
#
#   Abbreviations
#   -------------
#   TB: Tenrei Bansho Meigi 篆隸萬象名義, Kosanji copy 高山寺本
#   YY: Yuanben Yupian 原本玉篇, fragments of vol.8, 9, 18, 19, 22, 24 and 27
#   SY: Songben Yupian 宋本玉篇, Zecuntang edition 澤存堂本
#
#   白: Shirafuji's transliteration 
#   宮: Miyazawa's transliteration
#   上: Ueda's transliteration
#   呂: Lv's transliteration
#
#   References
#   ----------
#   Shirafuji Noriyuki 白藤禮幸, An Index of Headwords in the Tenrei Bansho Meigi 掲出字索引, Materials from Ancient Glossaries in the Kosanji Temple Collection 1 高山寺古辭書資料第一, Tokyo: Uiversity of Tokyo Press 東京大学出版会, 1977.
#   Miyazawa Toshimasa 宮澤俊雅, A List of Headwords with Notes in the Tenrei Bansho Meigi 掲出字一覽表, Materials from Ancient Glossaries in the Kosanji Temple Collection 1 高山寺古辭書資料第一, Tokyo: University of Tokyo Press 東京大学出版会, 1977.
#   Ueda Tadashi 上田正, A Complete List of Fanqie in the Original Yupian 玉篇反切總覽, Kobe: Private edition, 1986.
#   Lv Hao 呂浩, Zhuanli Wanxiang Mingyi: A Transliteration and Text-critical Notes 篆隸萬象名義校釋, Shanghai: Xuelin Press 學林出版社, 2007.
#   Li Yuan 李媛, Embedded and Omitted Headword: Issues Regarding Entry Counts in Tenrei-Bansho-Meigi 埋字と脫字―篆隸象名義の掲出字數をめぐる問題―, Kuntengo to Kunten-Shiryo 訓點語と訓點資料 135: 60-78, 2015.
#
#   Acknowledgments
#   ---------------
#   We are grateful to Kosanji Temple authorities Ogawa Chie (the previous chief priest) and Ishizuka Harumichi (the representative director) for permission to publish the decipherment text of KTB.
#   This work was supported by JSPS KAKENHI Grant Number 25370506, 16H03422.
#
TBID	TB_vol_radical	TB_radical	Entry	Entry_type	Entry_diff	TB_def	SYID	YYID	TB_remarks
6_056_B21	v23#385	豸	貂	Regular		都堯反。鼠属。	c032b035		
6_056_B22	v23#385	豸	貉	Regular		莫格反。北夷也、惡也。	c032b036		
6_056_B31	v23#385	豸	𧳆	Regular		恥洪反。如豚有珠。	c032b041		豚：原作勝。《新撰字鏡》作豚。
6_056_B32	v23#385	豸	貅	Regular		况求反。	c032b042		
6_056_B41	v23#385	豸	𧳟	Regular		里詠反。貍名。	c032b043		
6_056_B42	v23#385	豸	豾	Regular		鼻飢反。貍也。	c032b044		
6_056_B42-Shirafuji	v23#385	豸	𧳏	Regular	白		c032b044		
6_056_B421	v23#385	豸	𧲱	Songben-Yupian		#	c032b045		
6_056_B51	v23#385	豸	𧳅	Regular		山吏反。貁⿰豸犬。	c032b046		貁：原作⿰豸犬。《新撰字鏡》作貁。呂作𧲬、非。
6_056_B52	v23#385	豸	貓	Regular		莫胡反。猫字。	c032b051		
6_056_B61	v23#385	豸	貎	Regular		莫𧳞反。師子。	c032b053		子：原作字。
6_056_B62	v23#385	豸	䝢	Regular		莫旦反。狼属。	c032b055		
6_057_A11	v23#385	豸	䝜	Regular		先丸反。麑。	c032b052		
6_057_A12	v23#385	豸	貖	Regular		於革反。鼠属。	c032b054		Z23尾
6_057_A31	v24#386	烏	烏	Regular		於胡反。孝鳥也、安也、吽也。	c033a061		Z24首。
6_057_A32	v24#386	烏	𤚶	Regular		古文。	c033a062		
6_057_A41	v24#386	烏	焉	Regular		於連反。安也。	c033a063		
6_057_A42	v24#386	烏	舃	Regular		思赤反。鵲也。	c033a071		
6_057_A51	v24#387	𠘧	𠘧	Regular		是瑜反。鳥羽短飛。	c033a081		
6_057_A52	v24#387	𠘧	𠘱	Regular		之忍反。	c033a082		
6_057_A521	v24#387	𠘧	㐱	Songben-Yupian		#	c033a083		
6_057_A61	v24#387	𠘧	鳧	Regular		輔倶反。水鳥也。	c033a084		
6_057_B11	v24#388	𠃉	𠃉	Regular		猗秩反。玄鳥。	c033a091		
6_057_B12	v24#388	𠃉	孔	Regular		口董反。甚也、空也、間也、壽。	c033a092		董：原作薫。壽：疑當作嘉。
6_057_B21	v24#388	𠃉	乳	Regular		如庾反。孚也、生也。	c033a093		庾：原作■。
6_057_B31	v24#389	燕	燕	Regular		於見反。白脰雅也。	c033b011		
6_057_B311	v24#389	燕	鷰	Songben-Yupian		#	c033b012		
6_057_B41	v24#390	鳥	鳥	Regular		都𣎣反。	c033b021		𣎣：上田作曒。
6_057_B42	v24#390	鳥	鸞	Regular		閭官反。如鷄也。	c033b022		
6_057_B51	v24#390	鳥	鳳	Regular		浮諷反。如𪆛五采也。	c033b023		
6_057_B52	v24#390	鳥	鵬	Regular		薄騰反。鯤化為鵬。	c033b031		
6_057_B61	v24#390	鳥	鶠	Regular		於獻反。鳳也。	c033b032		
6_057_B62	v24#390	鳥	鸑	Regular		呉角反。同上。	c033b033		
6_058_A11	v24#390	鳥	鷟	Regular		仕角反。鳳属。	c033b034		
6_058_A12	v24#390	鳥	鷫	Regular		思育反。鷄鴈也。	c033b043		
6_058_A21	v24#390	鳥	𪂸	Regular		同上。	c033b044		
6_058_A22	v24#390	鳥	鷞	Regular		疏良反。同上。	c033b045		
6_058_A31	v24#390	鳥	鵾	Regular		皷魂反。如鸐大也。	c033b046		皷：原作⿺皷冘。呂作𧯸。
6_058_A32	v24#390	鳥	鸖	Regular		河各反。大鳥。	c033b047		掲出字：宮澤・上田作鶴。
6_058_A32-Miyazawa	v24#390	鳥	鶴	Regular	宮		c033b047		
6_058_A41	v24#390	鳥	鷺	Regular		来素反。白鳥也。	c033b041		
6_058_A42	v24#390	鳥	𪇸	Regular		同上。	c033b042		掲出字：原作鸕。呂同作。
6_058_A51	v24#390	鳥	鶖	Regular		且由反。禿鶖也。	c033b051		
6_058_A511	v24#390	鳥	𪀖	Regular		(無)	c033b052		掲出字：原作𪁌。注文脱。呂《校釋》未掲載。
6_058_A52	v24#390	鳥	鴈	Regular-Omitted		我諫反。鴻小也。	c033b057		掲出字脱。
6_058_A61	v24#390	鳥	鳫	Regular		同上。	c033b061		
6_058_A62	v24#390	鳥	鴻	Regular		厚攻反。代也、大蝦。	c033b062		掲出字：原作⿰弘鳥。
6_058_B11	v24#390	鳥	鴚	Regular		格牙反。關東鴈為鴚。	c033b053		
6_058_B12	v24#390	鳥	𪃿	Regular		同上。	c033b054		
6_058_B21	v24#390	鳥	鴐	Regular		我柯反。如鴈人畜也。	c033b055		鴈：原作𩾦。
6_058_B22	v24#390	鳥	鵞	Omitted		Omitted	c033b056		
6_058_B23	v24#390	鳥	鶩	Regular		莫族反。𪀌也。	c033b063		
6_058_B31	v24#390	鳥	𪀌	Regular		鳥甲反。鳧也。	c033b064		
6_058_B31-Miyazawa	v24#390	鳥	鴨	Regular	宮		c033b064		
6_058_B311	v24#390	鳥	𪁨	Songben-Yupian		#	c033b065		
6_058_B32	v24#390	鳥	鵪	Regular		同上。	c033b066		
6_058_B41	v24#390	鳥	鷖	Regular		意提反。鳧属也。	c033b067		提：原作捉。
6_058_B42	v24#390	鳥	鵠	Regular		胡篤反。知山川曲、知天地方圓。	c033b071		圓：原作円。
6_058_B51	v24#390	鳥	鶚	Regular		我各反。如鵰黒白文也。	c033b072		
6_058_B52	v24#390	鳥	鷣	Regular		与箴反。貧雀。	c033b073		箴：原作蔵。
6_058_B61	v24#390	鳥	鸇	Regular		之延反。鷂也。	c033b074		
6_058_B62	v24#390	鳥	𪃋	Regular		同上。	c033b081		
6_059_A11	v24#390	鳥	𪄃	Regular		同上。	c033b082		
6_059_A12	v24#390	鳥	𪇮	Regular		同上。	▽		
6_059_A21	v24#390	鳥	鷐	Regular		時仁反。風鸇也。	c033b083		掲出字：原作⿰⿱日虫鳥。
6_059_A22	v24#390	鳥	鸉	Regular		與姜反。似鴈尾白。	c033b084		
6_059_A31	v24#390	鳥	鷢	Regular		其厥反。	c033b085		
6_059_A32	v24#390	鳥	鶽	Regular		思尹反。急鳥。	c033b086		
6_059_A41	v24#390	鳥	鴿	Regular		古荅反。似鶉也。	c033b091		
6_059_A42	v24#390	鳥	鳩	Regular		牛鴸反。類多。	c033b092		
6_059_A51	v24#390	鳥	鶌	Regular		居物反。似鵲青黒多音。	c033b093		
6_059_A52	v24#390	鳥	鶻	Regular		功忽反。班也。	c033b094		忽：原作急。
6_059_A61	v24#390	鳥	鵃	Regular		東堯反。班鳩也。	c033b095		
6_059_A62	v24#390	鳥	鴶	Regular		皷[　]反。	c033b101		掲出字：原作鵠。皷[　]反：當作「皷黠反」。《新撰字鏡》作「黠皷反」。
6_059_B11	v24#390	鳥	鵴	Regular		居陸反。布縠。	c033b102		
6_059_B12	v24#390	鳥	𪈓	Regular		同上。	c033b103		
6_059_B12-Shirafuji	v24#390	鳥	𪈅	Regular	白		c033b103		
6_059_B21	v24#390	鳥	䳚	Regular		枯午反。似鷄五色。	c033b104		
6_059_B22	v24#390	鳥	鴠	Regular		都汗反。	c033b105		
6_059_B31	v24#390	鳥	鷚	Regular		莫侯反。如鷃高飛。	c033b106		
6_059_B32	v24#390	鳥	鵙	Regular		公壁反。似鵰大。	c034a011		掲出字：原作瞗。宮澤・上田作鶪。白藤・呂作鵙。
6_059_B32-Miyazawa	v24#390	鳥	鶪	Regular	宮		c034a011		
6_059_B41	v24#390	鳥	鵯	Regular		俾弥反。腹下白。	c034a012		
6_059_B411	v24#390	鳥	鸒	Songben-Yupian		#	c034a013		
6_059_B42	v24#390	鳥	鷽	Regular		於學反。似鵲尾長脚赤。	c034a014		
6_059_B51	v24#390	鳥	鴞	Regular		為驕反。似鳩青。	▽		
6_059_B52	v24#390	鳥	鴂	Regular		公穴反。	c034a015		
6_059_B61	v24#390	鳥	鸋	Regular		如䋏反。鴿鶵也。	▽		反切：上田作「奴經反」、又云「原如䋏誤」。呂云「"如䋏反"未詳、疑當作"奴廷反"」。
6_059_B611	v24#390	鳥	鶭	Songben-Yupian		#	c034a021		
6_059_B62	v24#390	鳥	鴋	Regular		妨往反。似水鴞倉黒色。	c034a022		
6_060_A11	v24#390	鳥	䳀	Regular		餘語反。	c034a023		
6_060_A12	v24#390	鳥	𪇰	Regular		補族反。水鳥、翅紫、背上緑。	c034a024		掲出字：原作⿰異鳥。呂作鸔。
6_060_A121	v24#390	鳥	𪈚	Omitted		Omitted	c034a031		
6_060_A122	v24#390	鳥	鴛	Omitted		Omitted	c034a032		
6_060_A21	v24#390	鳥	鴦	Regular		烏郎反。匹鳥。	c034a033		
6_060_A22	v24#390	鳥	鵽	Regular		貞刮反。如鴿。	c034a034		刮：原作辞。《大乘理趣六波羅蜜經釋文》所引《玉篇》作刮。
6_060_A31	v24#390	鳥	𪂚	Regular		来鞠反。鵞。	c034a035		
6_060_A32	v24#390	鳥	鷜	Regular		力倶反。	c034a036		掲出字：原作⿰鳥婁
6_060_A41	v24#390	鳥	鸊	Regular		鶉𩿊反。鳧小、沒水。	c034a041		反切：上田作「歩覓」、又云「原鶁鵙存疑」。呂云「"鶉𩿊反"未詳、疑當作"鶉䲯反"」。宋本《玉篇》作「歩覓切」、《新撰字鏡》作「郡鶪反」。池田按、疑當作「薄鶪反」。
6_060_A42	v24#390	鳥	鷉	Regular		他奚反。鸁。	c034a042		
6_060_A51	v24#390	鳥	𪈒	Regular		良都反。鷀鳥。	c034a043		
6_060_A52	v24#390	鳥	鶿	Regular		材洛反。似鶂。	c034a044		
6_060_A61	v24#390	鳥	鷀	Regular		同上。	c034a045		
6_060_A62	v24#390	鳥	鷧	Regular		都狄反。鸕食魚。	c034a046		狄：原作秋。
6_060_B11	v24#390	鳥	鳵	Regular		補道反。鳵不樹上。	c034a047		掲出字：呂作鴇。
6_060_B12	v24#390	鳥	𪀀	Regular		同上。	c034a051		
6_060_B21	v24#390	鳥	鴺	Regular		徒奚反。洿澤。	c034a052		
6_060_B22	v24#390	鳥	鵜	Regular		同上。入水食魚。	c034a053		
6_060_B31	v24#390	鳥	鶘	Regular		扈徒反。似雉青頭白。	c034a054		
6_060_B32	v24#390	鳥	鴗	Regular		良[　]反。天狗也。	c034b023		反切：上田作「良及」、呂云"脱反切下字"。宋本《玉篇》作「力及切」。
6_060_B41	v24#390	鳥	鶬	Regular		趍唐反。	c034a055		
6_060_B42	v24#390	鳥	鴰	Regular		公奪反。鶬鴰。	c034a061		奪：原作隺。上田云「原公隺存疑」。
6_060_B51	v24#390	鳥	鶉	Regular		徒官反。鵰。	c034a062		
6_060_B51-Miyazawa	v24#390	鳥	鷒	Regular	宮		c034a062		
6_060_B511	v24#390	鳥	𪆃	Omitted		Omitted			《新撰字鏡》。		
6_060_B52	v24#390	鳥	鳶	Regular		以專反。頭鳶鶯也。	c034a063		
6_060_B521	v24#390	鳥	𪀝	Songben-Yupian		#	c034a064		
6_060_B61	v24#390	鳥	鴡	Regular		且餘反。鵰類。	c034a065		
6_060_B611	v24#390	鳥	鴝	Songben-Yupian		#	c034a066		
6_060_B62	v24#390	鳥	鸜	Regular		〔鴝字。〕	c034a067		有埋字B。鴝：原作鴙。
6_061_A11	v24#390	鳥	𩿩	Regular		鴝字。	c034a071		鴝：原作⿰冫鳥。
6_061_A12	v24#390	鳥	鵒	Regular		喩洄反。	c034a072		洄：原文誤写。上田作浴、又云「原喩洄誤」。
6_061_A21	v24#390	鳥	𪈻	Regular		㦿圓反。〔鴝字。〕	c034a073		有埋字B。㦿：上田作渠、又云「原㦿円不審」。
6_061_A211	v24#390	鳥	鴝	Embedded_clerical		鴝字。			埋字B。
6_061_A22	v24#390	鳥	鶡	Regular		荷葛反。似雉青色。	c034a074		
6_061_A31	v24#390	鳥	䲸	Regular		辨⿰𧾷𣴎反。似鶡青。	c034a081		掲出字：原作⿰𠮠鳥、白藤作䳇、宮澤作⿰⿱口力鳥、上田作⿰𠮠鳥、呂作䲸。反切：上田作「辨□」、又云「韻不明」。呂作「辨蹀」。池田按、疑當作「耕拜」。
6_061_A32	v24#390	鳥	鸚	Regular		於棘反。能言。	c034a075		
6_061_A41	v24#390	鳥	鵡	Regular		莫柱反。鸚鵡。	c034a076		鸚鵡：原作〻〻。
6_061_A411	v24#390	鳥	䳇	Songben-Yupian		#	c034a081		
6_061_A42	v24#390	鳥	鷮	Regular		居妖反。雉也。	c034a082		
6_061_A51	v24#390	鳥	鳪	Regular		補木反。雉。	c034a083		木：原作不。《新撰字鏡》作木。
6_061_A52	v24#390	鳥	鴳	Regular		烏諫反。鴈也。	c034a084		
6_061_A61	v24#390	鳥	鵧	Regular		蒲加反。小黒鳥。	c034a085		
6_061_A62	v24#390	鳥	𩾗	Regular		作野反。剖葦皮食虫。	c034a086		掲出字：呂作殦。野：上田作幺、又云「原作野誤」。
6_061_B11	v24#390	鳥	𪃹	Regular		作席反。飛鳥行。	c034a091		
6_061_B12	v24#390	鳥	鶺	Regular		同上。	c034a092		
6_061_B21	v24#390	鳥	鴒	Regular		力丁反。同上。	c034a093		掲出字：原作鴿。
6_061_B22	v24#390	鳥	𪆂	Regular		舘居反。雀属。	c034a094		掲出字：《新撰字鏡》享和本同作、天治本作⿲氵臣鳥。
6_061_B31	v24#390	鳥	鴢	Regular		烏皛反。如鳧身青尾赤。	c034a095		
6_061_B32	v24#390	鳥	鸀	Regular		徒角反。山烏也。	c034a101		
6_061_B41	v24#390	鳥	鳿	Regular		娯局反。似𪀌大。	c034a102		局：原文誤写。
6_061_B42	v24#390	鳥	鷆	Regular		徒賢反。蟁母也。	c034a103		
6_061_B51	v24#390	鳥	鴷	Regular		閭結反。充⿰豆寸木食虫。	c034a104		充⿰豆寸：疑當作斲。呂作充樹。
6_061_B52	v24#390	鳥	鸄	Regular		皷歴反。似烏白。	c034a105		
6_061_B61	v24#390	鳥	鸍	Regular		亡支反。似鴨小尾長。	c034b011		
6_061_B62	v24#390	鳥	鴸	Regular		猪瑜反。	c034b012		
6_062_A11	v24#390	鳥	𪃍	Regular		五倶反。人面。	c034b013		
6_062_A12	v24#390	鳥	䳋	Regular		徒冬反。如小鷄身黒足赤。	c034b014		
6_062_A21	v24#390	鳥	鴖	Regular		莫均反。如翠赤喙。	c034b021		
6_062_A22	v24#390	鳥	𪃔	Regular		同上。	c034b022		
6_062_A31	v24#390	鳥	𪇱	Regular		閭各反。似鵰黒喙赤。	c037a052		
6_062_A32	v24#390	鳥	鵸	Regular		居奇反。如烏三首六尾。	c034b024		
6_062_A41	v24#390	鳥	䴅	Regular		博昆反。如鵲六足白。	c034b025		
6_062_A42	v24#390	鳥	䲦	Regular		達賴反。如烏三目有耳。	c034b026		
6_062_A51	v24#390	鳥	鷔	Regular		五高反。集所亡。	c034b031		
6_062_A52	v24#390	鳥	䳩	Regular		於遙反。如山鷄尾長。	c034b032		
6_062_A61	v24#390	鳥	䳅	Regular		居是反。如烏白。	c034b033		是：原作足。《新撰字鏡》作是。
6_062_A62	v24#390	鳥	鴣	Regular		古胡反。如烏白赤。	c034b044		
6_062_B11	v24#390	鳥	𪄶	Regular		徐立反。同上。	c034b045		
6_062_B12	v24#390	鳥	鷓	Regular		之夜反。如同大。	c034b041		
6_062_B21	v24#390	鳥	䳑	Regular		虫九反。白鵫。	c034b042		
6_062_B22	v24#390	鳥	鵫	Regular		竹教反。白雉。	c034b043		
6_062_B31	v24#390	鳥	鸛	Regular		古乱反。水鳥長鳴。	c034b051		
6_062_B32	v24#390	鳥	鷤	Regular		達鷄反。春分鳴。	c034b052		
6_062_B41	v24#390	鳥	䳏	Regular		古慧反。	c034b053		
6_062_B42	v24#390	鳥	𪂿	Regular		達麗反。中春為鳩。	c034b054		
6_062_B42-Miyazawa	v24#390	鳥	鶗	Regular	宮		c034b054		
6_062_B51	v24#390	鳥	鶙	Regular		同上。	c034b055		
6_062_B52	v24#390	鳥	鳲	Regular		舒祗反。食其子。	c034b061		
6_062_B61	v24#390	鳥	鴀	Regular		夫有反。	c034b062		
6_062_B62	v24#390	鳥	𪂉	Regular		餘国反。	c034b063		
6_063_A11	v24#390	鳥	䳫	Regular		距隹反。荊鳩。	c034b064		掲出字：原作䳾。
6_063_A12	v24#390	鳥	䳕	Regular		扶優反。伇鳩。	c034b065		
6_063_A21	v24#390	鳥	鸁	Regular		力戈反。鷦𩿊。	c034b066		鷦：原作䳡。𩿊：疑當作𪃦。
6_063_A22	v24#390	鳥	鸝	Regular		力貲反。玄鳥。	c034b067		
6_063_A31	v24#390	鳥	鵹	Regular		同上。	c034b071		
6_063_A32	v24#390	鳥	鵌	Regular		達都反。同穴。	c034b072		
6_063_A41	v24#390	鳥	鶤	Regular		公魂反。鷄三尺。	c034b073		
6_063_A42	v24#390	鳥	䳔	Regular		公陸反。	c034b074		
6_063_A51	v24#390	鳥	鷙	Regular		諸利反。猛獸也、執也。	c034b075		
6_063_A52	v24#390	鳥	𪁊	Regular		同上。	c034b081		
6_063_A61	v24#390	鳥	鷲	Regular		似人反。鵰。	c034b082		
6_063_A62	v24#390	鳥	𩾵	Regular		同上。	c034b083		
6_063_B11	v24#390	鳥	䳳	Regular		思律反。	c034b084		
6_063_B12	v24#390	鳥	𪇲	Regular		子列反。小鷄也。	c034b085		
6_063_B21	v24#390	鳥	𪄭	Regular		次栗反。	c034b086		栗：原作要。《新撰字鏡》作栗。
6_063_B22	v24#390	鳥	𪁾	Regular		烏道反。	c034b087		
6_063_B31	v24#390	鳥	鶹	Regular		来鳩反。	c034b088		
6_063_B32	v24#390	鳥	鷦	Regular		子姚反。桃虫。鷦文。	c034b091		鷦：：原作䳡。疑當作鳭。
6_063_B41	v24#390	鳥	𪃦	Regular		亡消反。工雀。	c034b092		
6_063_B42	v24#390	鳥	鷯	Regular		力梟反。小鳥。	c034b093		
6_063_B51	v24#390	鳥	鶨	Regular		徒損反。癡鳥也。	c034b094		
6_063_B52	v24#390	鳥	𪁑	Regular		餘出反。水鳥。	c034b101		
6_063_B61	v24#390	鳥	𩿢	Regular		大口反。水鳥黒。	c034b102		
6_063_B62	v24#390	鳥	鴲	Regular		至時反。瞑鴲也。	c034b103		瞑：原作臏。
6_064_A11	v24#390	鳥	鵅	Regular		柯鵅反。弟鳩。	c034b105		
6_064_A12	v24#390	鳥	𪃈	Regular		古結反。梟属。	c035a011		結：原作枯、誤。據上田訂。
6_064_A21	v24#390	鳥	𪃤	Regular		𪃈字。	c035a012		
6_064_A22	v24#390	鳥	鸏	Regular		莫公反。水鳥也、鳩也。	c034b104		
6_064_A22-Miyazawa	v24#390	鳥	䴌	Regular	宮		c034b104		
6_064_A31	v24#390	鳥	𪈟	Regular		雅札反。水鳥。	c035a013		札：原作礼。《新撰字鏡》作札。
6_064_A32	v24#390	鳥	鷸	Regular		市律反。似燕紺也。	c035a014		
6_064_A41	v24#390	鳥	𪈄	Regular		同上。知天時也。	c035a015		掲出字：呂作𨙧。
6_064_A41-Shirafuji	v24#390	鳥	鷸	Regular	白		c035a015		
6_064_A42	v24#390	鳥	𪀐	Regular		北及反。戴䋕也。	c035a021		
6_064_A51	v24#390	鳥	鵖	Regular		房及反。同上。	c035a016		
6_064_A52	v24#390	鳥	鷗	Regular		烏侯反。水鴞。	c035a022		
6_064_A61	v24#390	鳥	䳁	Regular		薄達反。似雉朱毛。	c035a023		雉：原作⿰山隹。
6_064_A62	v24#390	鳥	鷛	Regular		庾恭反。似梟也。	c035a024		
6_064_B11	v24#390	鳥	鳽	Regular		五田反。鵁鶄也、養之猒火灾。	c035a025		鵁：原文誤写。
6_064_B11-Shirafuji	v24#390	鳥	鳽	Regular	白		c035a025		
6_064_B12	v24#390	鳥	鶂	Regular		牛歴反。水鳥高飛。	c035a031		
6_064_B21	v24#390	鳥	鷊	Regular		同上。	c035a032		
6_064_B22	v24#390	鳥	𪁌	Regular		同上。	c035a033		
6_064_B31	v24#390	鳥	鷁	Regular		同上。	c035a034		
6_064_B32	v24#390	鳥	鵁	Regular		古爻反。	c035a035		爻：原作文。
6_064_B41	v24#390	鳥	鶄	Regular		子盈反。	c035a036		
6_064_B42	v24#390	鳥	𪇳	Regular		止深反。	c035a041		
6_064_B51	v24#390	鳥	鴜	Regular		子奇反。水鳥。	c035a042		
6_064_B52	v24#390	鳥	鷳	Regular		胡間反。老菟也。	c035a043		
6_064_B61	v24#390	鳥	𪈩	Regular		呼桓反。	c035a044		
6_064_B62	v24#390	鳥	鵍	Regular		同上。	c035a045		
6_065_A11	v24#390	鳥	鷂	Regular		与招反。鷙小。	c035a052		
6_065_A12	v24#390	鳥	鴪	Regular		有必反。疾飛也。	c035a053		
6_065_A21	v24#390	鳥	鶯	Regular		於耕反。	c035a054		
6_065_A22	v24#390	鳥	鷩	Regular		俾藝反。鷄属、立秋冬為蛤。	c035a055		
6_065_A31	v24#390	鳥	鵔	Regular		思俊反。如鵄足赤喙黃見旱。	c035a061		
6_065_A32	v24#390	鳥	鸃	Regular		語奇反。鳳皇属。	c035a062		
6_065_A41	v24#390	鳥	𪄱	Regular		知隔反。雉属。	c035a063		
6_065_A42	v24#390	鳥	鷕	Regular		与挍反。雉鳴也。	c035a064		
6_065_A51	v24#390	鳥	鶾	Regular		何半反。	c035a071		
6_065_A52	v24#390	鳥	鴆	Regular		除禁反。如鵰、食虵、禁。	c035a072		
6_065_A61	v24#390	鳥	鷇	Regular		枯候反。燕雀属。	c035a073		
6_065_A62	v24#390	鳥	鸓	Regular		力追反。似蝙也、大尾。	c035a074		
6_065_A621	v24#390	鳥	𤴒	Songben-Yupian		#	c035a081		
6_065_B11	v24#390	鳥	鳴	Regular		義京反。唫也、聒耳也。	c035a082		
6_065_B12	v24#390	鳥	鶱	Regular		許言反。擧也。	c035a083		
6_065_B201	v24#390	鳥	鳻	Songben-Yupian		#	c035a084		
6_065_B21	v24#390	鳥	𩿈	Regular		扶雲反。鳥飛皃。	c035a085		扶：原作林。《新撰字鏡》作扶。
6_065_B22	v24#390	鳥	鶞	Regular		丑倫反。	c035a086		丑：原作日。《新撰字鏡》作丑。
6_065_B31	v24#390	鳥	鳸	Regular		胡古反。雇字。	c035a091		
6_065_B32	v24#390	鳥	𪄮	Regular		同上。	c035a092		
6_065_B41	v24#390	鳥	鴽	Regular		汝居反。鴿。	c035a093		
6_065_B42	v24#390	鳥	鴑	Regular		同上。	c036b054		
6_065_B51	v24#390	鳥	鶢	Regular		禹飜反。	c035a094		禹：原作虫。上田作于、又云「原虫飜反」。
6_065_B52	v24#390	鳥	鶋	Regular		擧魚反。如釣。	c035a095		
6_065_B61	v24#390	鳥	鶅	Regular		阻釐反。菟軌。	c035a096		掲出字：原作𪅕。
6_065_B611	v24#390	鳥	鳼	Songben-Yupian		#	c035a102		
6_065_B62	v24#390	鳥	鶛	Regular		柯諧反。鶬属。	c035a103		
6_066_A11	v24#390	鳥	𪇘	Regular		逵輈反。四方雉名也。	c035a104		
6_066_A111	v24#390	鳥	𪆇	Songben-Yupian		#	c035a105		
6_066_A12	v24#390	鳥	鵗	Regular		虚衣反。同上。	c035a106		
6_066_A21	v24#390	鳥	鷷	Regular		作句反。同上。	c035a101		句：原作勾。
6_066_A22	v24#390	鳥	䲬	Regular		渠支反。	c035b011		
6_066_A31	v24#390	鳥	鶼	Regular		古嫌反。似鳧青黒。	c035b012		
6_066_A32	v24#390	鳥	𪀗	Regular		九彼反。布穀。	c035b013		穀：原作縠。
6_066_A41	v24#390	鳥	䳤	Regular		方列反。如鷄三首六目六足。	c035b014		列：原作引。
6_066_A42	v24#390	鳥	𩿧	Regular		方迂反。同上。	c035b015		
6_066_A51	v24#390	鳥	䴑	Regular		徒頰反。如鵲赤黒四足。	c035b016		黒：原作里。
6_066_A52	v24#390	鳥	䳐	Regular		子異反。鵂鶹属。	c035b021		
