# HDIC Project
# HDIC is an abbreviation of the Integrated Database of Hanzi Dictionaries in Early Japan
#
# KRM: Kanchi’inbon Ruiju Myogisho database
#
# Ruiju myogishō 類聚名義抄, Kanchi’in copy 観智院本, reorganized edition 改編本. 
# anonymous Buddhist monk, the latter half of the 12th century.
#
# Version: 1.1.302
# Date: 11 March 2022
# Last update : 2 June 2024
#
# Copyright (c) 2022-2024 HDIC project, IKEDA Shoju (Chair, Professor Emeritus, Hokkaido University)
# Research group of Linguistics, Hokkaido University Faculty of Humanities and Human Siences
# North 10, West 7, Kita-ku Sapporo, Hokkaido, 060-0810 Japan
# Contact: ikeda.shoju@gmail.com, liyuansapporo@yahoo.co.jp, toyjack@gmail.com
#
# Data License Information and Access Rights
# License: 
# Creative Commons Attribution-ShareAlike 4.0 International License (CC BY-SA 4.0)
# Access Rights (Availability): 
# Open access
#
# KRM Format information:
#   KRID_n            Item serial number
#   KRID_sn           Entry serial number
#   KR2ID             Kazama edition item ID number, K, Book(ww), page(xxx),line(y) and column(zz), in the case of plural items appeared in column, entry rankings are also recorded as 1,2,…,n.
#   KRID              Kazama edition entry ID number, K, Book(ww), page(xxx),line(y) and column(zz), in occasion of the headword with single character form, entry ranking is recorded as 0. While, in occasion of the headword with plural character form, entry rankings are recorded as 1,2,…,n. Moreover, in the case of plural items appeared in column, entry rankings are also recorded as 1,2,…,n.
#   KR_Tenri_p        Tenri editon item ID number, T, volume(a/b/c), page(xxx),line(y) and column(zz)
#   KR_vol_name       Volume name, from 仏上 to 僧下
#   KR_radical        Radical name, from 人 to 雑
#   KR_vol_radical    Volune and radical number, from v1#1(第1帖第1) to v10#120(第10帖第120)
#   Entry             Headword
#   Entry_original    Original character form
#   Def               Definition of pronunciation, meaning and variant(s)
#   Remarks           Editor's notes
#
#   Abbreviations:
#   正宗索引: 正宗敦夫編『類聚名義抄 仮名索引』日本古典全集刊行会，1939-1940
#   望月和訓集成: 望月郁子編『類聚名義抄：四種声点付和訓集成』(笠間索引叢刊44)笠間書院，1974
#   草川和訓集成: 草川昇編『五本対照類聚名義抄和訓集成』汲古書院，2000
#   西端誤写考察: 西端幸雄「類聚名義抄における誤写の考察」『訓点語と訓点資料』45，1971
#   西端誤写諸例: 西端幸雄「類聚名義抄における誤写の諸例」『訓点語と訓点資料』52，1973
#
# Acknowledgments:
# We are grateful to Tenri Central Library and Yagi Shoten for permission to publish the decipherment text of KRM.
#
# This work was supported by JSPS KAKENHI Grant Number 16H03422, 19H00526, 23K17500.
#
KRID_n	KRID_sn	KR2ID	KRID	KR_Tenri_p	KR_vol_name	KR_radical	KR_vol_radical	Entry	Entry_original	Def	Remarks
F32040	S41616	K1010611	K10106110	Tc404110	僧下	雑	v10#120	同	〇	音童(L)　オナシ(LLL")　ヒトシ(LLH)　ヒトシウス(LLH@@)　共也　利也　平也　輦也　皆也　合也　方百里　アツマル(LLH@)　トヽノフ　ノリ　カタシ	
F32041	S41617	K1010621	K10106211	Tc404211	僧下	雑	v10#120	異／ー（同）	〇／〇	カタヽカヒ(LHHH"H)	
F32042	S41619	K1010622	K10106221	Tc404221	僧下	雑	v10#120	釐／𨤲	zihai-140826／〇	俗正　音貍　ヒホロキ(HH"HH)　アタフ(HHL)　ヲサム(LLH)　又許其(L)反	
F32043	S41621	K1010631	K10106311	Tc404311	僧下	雑	v10#120	煢／ー（釐）	〇／〇	ヒトリアルヤモメ(LHLLHHHH)　上音瓊	
F32044	S41623	K1010633	K10106330	Tc404330	僧下	雑	v10#120	尹	〇	音允(H)　治也　タヽシ(LL"L)	
F32045	S41624	K1010634	K10106340	Tc404340	僧下	雑	v10#120	⿰居兄	〇	鳩榮反　阿頼九識	
F32046	S41625	K1010641	K10106410	Tc404410	僧下	雑	v10#120	艱	〇	音間「カン」　カタシ(HH@)　カタムス(HHLH")　ナヤム(LLH、ム-マシ)　和カム(LH)	
F32047	S41626	K1010643	K10106430	Tc404430	僧下	雑	v10#120	𦫒	■	今正	
F32048	S41627	K1010644	K10106440	Tc404440	僧下	雑	v10#120	翫	〇	音玩　モテアソフ(LH@@@)　モテアソヒモノ(LHH@@@@)　タノム(LLL)　習也	
F32049	S41628	K1010652	K10106520	Tc404520	僧下	雑	v10#120	聲	〇	（無）	
F32050	S41629	K1010653	K10106530	Tc404530	僧下	雑	v10#120	磬	〇	ツキヌ(HL@)	
F32051	S41630	K1010654	K10106540	Tc404540	僧下	雑	v10#120	罄	〇	ツキス(H@@、キス-キヌ(L@))　イタル	
F32052	S41631	K1010661	K10106610	Tc404610	僧下	雑	v10#120	𥼆	〇	（無）	
F32053	S41632	K1010662	K10106620	Tc404620	僧下	雑	v10#120	謦	〇	（無）	
F32054	S41633	K1010663	K10106630	Tc404630	僧下	雑	v10#120	號	⿰号𧆞	胡刀反	
F32055	S41634	K1010664	K10106640	Tc404640	僧下	雑	v10#120	號	⿰号⿳々冖巾	*ナク(HL)　ヨハフ(HH"@)　サケフ(HHL)　*クニ	
F32056	S41635	K1010671	K10106710	Tc404710	僧下	雑	v10#120	號	〇	ヨハフ　サケフ　又与号同	
F32057	S41636	K1010672	K10106720	Tc404720	僧下	雑	v10#120	號	koseki-046350	ヱス　ヨハフ　東人云ワラフ	
F32058	S41637	K1010673	K10106730	Tc404730	僧下	雑	v10#120	朅	〇	丘列反　去也　イナ	
F32059	S41638	K1010674	K10106740	Tc404740	僧下	雑	v10#120	⿰其并	〇	（無）	
F32060	S41639	K1010681	K10106810	Tc404810	僧下	雑	v10#120	俎	〇	音阻(H)「ソ」　マナイタ(HHHL)　ヤフル(LL"H)	
F32061	S41640	K1010682	K10106821	Tc404821	僧下	雑	v10#120	⿱⿰石又聿／肈	zihai-130215／〇	通正　音兆(L)　ハシム(HH"@)　謀也　敏也　祖也　元也　正也　長也　□也　又□(R)一反　素車牛	
F32062	S41642	K1010711	K10107110	Tc405110	僧下	雑	v10#120	𦘟	〇	ハシメテ(HH"L@)	
F32063	S41643	K1010712	K10107120	Tc405120	僧下	雑	v10#120	斜	⿰余升	音邪　又音途　又以遮反	
F32064	S41644	K1010713	K10107130	Tc405130	僧下	雑	v10#120	鹻	〇	醎也　鹵也　又鹼　音减(H)「カム」	
F32065	S41645	K1010714	K10107140	Tc405140	僧下	雑	v10#120	幽	〇	於虬(L)キウ反　フカシ(LL@)　ハルカナリ(LHL@@)　ホトリ(LH@)　コホス(LL"H)　カスカナリ(LLL@@)　ホノカナリ　カクス　トラフ(LH@)　クラシ　和エウ(LH)	
F32066	S41646	K1010723	K10107230	Tc405230	僧下	雑	v10#120	奎	⿱𡗜圭	苦圭反　星名　*フミニシル	
F32067	S41647	K1010724	K10107240	Tc405240	僧下	雑	v10#120	卷	〇	音拳(L)　曲也　マキ(HL、キ-ク(L))　ヲサム　カヽマル　ヒラ　和火ン(@L)	
F32068	S41648	K1010732	K10107321	Tc405321	僧下	雑	v10#120	ー（卷）／子	〇／〇	ヘソ(LH)　未詳	
F32069	S41650	K1010733	K10107331	Tc405331	僧下	雑	v10#120	ー（卷）／曲	〇／〇	*マカリソル	蓮成院本にない熟字（犬飼守薫「『類聚名義抄』―観智院本と蓮成院本と―の「雑」部の比較対象（下）」43頁）。
F32070	S41652	K1010734	K10107340	Tc405340	僧下	雑	v10#120	幵	〇	尺兖反　交也　■也　タカフ	
F32071	S41653	K1010741	K10107410	Tc405410	僧下	雑	v10#120	舞	〇	音武　弄也　疾也　マフ-ヒ　和フ(L)	
F32072	S41654	K1010743	K10107430	Tc405430	僧下	雑	v10#120	必	〇	「八部」　音畢　カナラス(HH@@)　カナラシ(H@@H")　果　審也　然	
F32073	S41655	K1010751	K10107511	Tc405511	僧下	雑	v10#120	未／ー（必）	〇／〇	ウタカタモ(HHHH@)　ウツタヘニ(LLLLH)	
F32074	S41657	K1010752	K10107520	Tc405520	僧下	雑	v10#120	夷β	〇	羊脂反　タヒラカナリ　ヤフル(LL"@)　キス(HH")　ツネニ(LMH)　*ナラス　ヤスシ(LLL)　ヨロコフ(LL@@)　コロサレヌ(HH@@@、サ-ス)　和イ(R)	
F32075	S41658	K1010761	K10107610	Tc405610	僧下	雑	v10#120	夷	〇	上通下正	
F32076	S41659	K1010762	K10107620	Tc405620	僧下	雑	v10#120	𭍲	〇	撿諸字書无此字　宜作㩴　今云爴歟	
F32077	S41660	K1010764	K10107640	Tc405640	僧下	雑	v10#120	⿳⿰丙丙比⿰𧾷巳	〇	音麗	
F32078	S41661	K1010771	K10107710	Tc405710	僧下	雑	v10#120	亞	〇	ツキ　*タル　シヒタリ	
F32079	S41662	K1010772	K10107720	Tc405720	僧下	雑	v10#120	農	〇	音膿(L)　ナリハヒ(LLLL)	
F32080	S41663	K1010773	K10107730	Tc405730	僧下	雑	v10#120	龔	〇	音恭(L)　ヰヤヽヽシ(LL@@H)　ツヽシム(LLHL)　ツヽム　ウヤマフ　タテマツル	
F32081	S41664	K1010781	K10107810	Tc405810	僧下	雑	v10#120	發	〇	音髮「ハチ」　ホツ　オコス(LLH、ス-ル)　ヒラク(LLH)　イタス(LL"H)　ユク(HL)　*アハク　*ハナサク(HLHL)　呉音弊　ハナツ(LLH)　ヤハナツ(@LLH)　オクル(HH@)　アカル(HH"@)　シラク(LL@)　アキラカニ(LL@@@)　ヒラキアク(LL@@@)　オコナフ(HH@@@)	
F32082	S41665	K1010811	K10108110	Tc406110	僧下	雑	v10#120	凶	〇	音胷　アシ(LH)　ウレへ(LLL、ヘ-フ)　和クウ(LH-N)	
F32083	S41666	K1010812	K10108120	Tc406120	僧下	雑	v10#120	飛	〇	音非(L)　トフ(HL")　和ヒ(L-R)	
F32084	S41667	K1010813	K10108130	Tc406130	僧下	雑	v10#120	飜	〇	呉音奔(R)「トン」　ヒルカヘル(LLL"LL)　正音番(L)「ハン」　トフ(HL")　カヘス(LLH)　コホス(LL"H)　カケル　オホフ　羽部	
F32085	S41668	K1010821	K10108210	Tc406210	僧下	雑	v10#120	厸	〇	古潾字　チカシ(LLH)　トナリ(HHH)	
F32086	S41669	K1010822	K10108221	Tc406221	僧下	雑	v10#120	陟厘	⿱陟厘	音緾(L)　アヲノリ(LLHL)	原文⿱陟厘に作り、正宗索引・草川和訓集成、これに従う。道円本和名抄(巻17菜蔬部)「陟𨤲」に「音緾一本作厘和名阿乎乃利」とあり。「陟厘」二字と判読。
F32087	S41671	K1010823	K10108230	Tc406230	僧下	雑	v10#120	哥	〇	音謌(L)　ウタフ(HHL)	
F32088	S41672	K1010824	K10108240	Tc406240	僧下	雑	v10#120	谺	〇	音癡(L)　ホカラカニ(LL"HL@)	
F32089	S41673	K1010831	K10108310	Tc406310	僧下	雑	v10#120	辰	〇	音晨(L)	
F32090	S41674	K1010832	K10108320	Tc406320	僧下	雑	v10#120	匏	〇	音庖(L)　ヒサコ(LHH)	
F32091	S41675	K1010833	K10108330	Tc406330	僧下	雑	v10#120	嘉	〇	音家　ヨシ(LH)　ヨミス(RLH)	
F32092	S41676	K1010834	K10108340	Tc406340	僧下	雑	v10#120	些	〇	寫耶反　又細(R)　少	
F32093	S41677	K1010841	K10108411	Tc406411	僧下	雑	v10#120	ー（些）／〻（些）	〇／〇	スコシハカリ(LHH@@@)	
F32094	S41679	K1010842	K10108420	Tc406420	僧下	雑	v10#120	𠸶	〇	喪通	
F32095	S41680	K1010843	K10108430	Tc406430	僧下	雑	v10#120	求	〇	音裘　モトム(LLH)　ヲフ(HL、フ-ハル)　終　和ク(R")	
F32096	S41681	K1010844	K10108440	Tc406440	僧下	雑	v10#120	禹	〇	音羽　フク　ミツ	
F32097	S41682	K1010851	K10108510	Tc406510	僧下	雑	v10#120	乃	〇	奴亥反　イマシ(LHL)　スナハチ(LL@@)　*ミツ　ナムチ(H@@)　シキリ(HHH)　古迺　和ナイ	
F32098	S41683	K1010853	K10108531	Tc406531	僧下	雑	v10#120	ー（乃）／者	〇／〇	コノコロ(HHH"L)	
F32099	S41685	K1010854	K10108541	Tc406541	僧下	雑	v10#120	無／ー（乃）	〇／〇	スナハチ(LLLL)　ムシロ(LHL)	
F32100	S41687	K1010861	K10108611	Tc406611	僧下	雑	v10#120	ー（乃）／往	〇／〇	ムカシ	
F32101	S41689	K1010862	K10108620	Tc406620	僧下	雑	v10#120	象	〇	音像(H)　キサ(RH")　カタトル(HHH"L)　カタチ(HH@)	
F32102	S41690	K1010863	K10108630	Tc406630	僧下	雑	v10#120	𤉢	〇	上通下正	
F32103	S41691	K1010864	K10108640	Tc406640	僧下	雑	v10#120	久	〇	居柳反　ヒサシ(LL@)　和ク(L)	
F32104	S41692	K1010871	K10108711	Tc406711	僧下	雑	v10#120	經／ー（久）	〇／〇	ヤヽヒサシ(HHH"HH)	
F32105	S41694	K1010872	K10108721	Tc406721	僧下	雑	v10#120	良／ー（久）	〇／〇	同	
F32106	S41696	K1010873	K10108730	Tc406730	僧下	雑	v10#120	不	〇	方久反　又平　イナヤ(LHH)　アラス(LHL")　シカラス(LLHL")　マレ(LL")　イナ(LH)	
F32107	S41697	K1010881	K10108811	Tc406811	僧下	雑	v10#120	ー（不）／也	〇／〇	亦博物[反]	未勘。
F32108	S41699	K1010882	K10108821	Tc406821	僧下	雑	v10#120	ー（不）／盈	〇／〇	ミタヌカ(LLHL)	
F32109	S41701	K1010883	K10108830	Tc406830	僧下	雑	v10#120	冉	〇	音染(H")　姓	
F32110	S41702	K1010884	K10108840	Tc406840	僧下	雑	v10#120	分	〇	*イタス	
F32111	S41703	K1010911	K10109110	Tc407110	僧下	雑	v10#120	升	〇	スヽム　ノホル　アカル　スエ　ヒロフ　イツ　アク　*ヨシ　ー歟	
F32112	S41704	K1010913	K10109131	Tc407131	僧下	雑	v10#120	⿰⿳卜彐小式／弑	〇／〇	通正　音試　コロス	
F32113	S41706	K1010921	K10109210	Tc407210	僧下	雑	v10#120	⿰⿱刍灬式	〇	同	
F32114	S41707	K1010922	K10109220	Tc407220	僧下	雑	v10#120	禺	〇	音遇(R")　母𤠣属	
F32115	S41708	K1010923	K10109230	Tc407230	僧下	雑	v10#120	世	〇	▲世「丗」　音勢(R)　ヨ(H)　ヨヽ(HL)　ツク	
F32116	S41709	K1010924	K10109241	Tc407241	僧下	雑	v10#120	季／ー（世）	〇／〇	スヱノツキ(@@L@L")	
F32117	S41711	K1010931	K10109311	Tc407311	僧下	雑	v10#120	時／ー（世）	〇／〇	トキヨ(LLH)	
F32118	S41713	K1010932	K10109320	Tc407320	僧下	雑	v10#120	艮	〇	音恨　卦名	
F32119	S41714	K1010933	K10109330	Tc407330	僧下	雑	v10#120	舘	〇	俗館　音⿱穴㠯(R)　ムロツニ(LL@@)　シツカニ(LH"@@)　ミタチ	
F32120	S41715	K1010941	K10109410	Tc407410	僧下	雑	v10#120	叛	〇	音判　ソムク(LH@)　タカフ　ミタル　サカサマ(HHHH)　ニク　ノカル　ハナル	
F32121	S41716	K1010943	K10109430	Tc407430	僧下	雑	v10#120	鬯	⿱凶亡	音暢(R)「キヤウ」	
F32122	S41717	K1010944	K10109441	Tc407441	僧下	雑	v10#120	ー（鬯）／弓	〇／〇	ユミヲユフクロニス	
F32123	S41719	K1010951	K10109511	Tc407511	僧下	雑	v10#120	𢗺／鬯	〇／〇	俗正	
F32124	S41721	K1010952	K10109520	Tc407520	僧下	雑	v10#120	向	〇	許亮反　丶部	
F32125	S41722	K1010953	K10109530	Tc407530	僧下	雑	v10#120	臰	〇	俗臭字　尺救反　*カク　クサシ(LL@)	
F32126	S41723	K10109611	K10109611	Tc407611	僧下	雑	v10#120	臭β	〇	俗	
F32127	S41724	K10109612	K10109612	Tc407612	僧下	雑	v10#120	⿱生死	〇	俗	
F32128	S41725	K1010962	K10109621	Tc407621	僧下	雑	v10#120	內／内	〇／〇	奴對反　ウチ(HL)　シリへ　ソコ　イル(HL)　和ナイ(@L)　又ヌイ(L@)　イル	
F32129	S41727	K1010964	K10109640	Tc407640	僧下	雑	v10#120	𠦑	〇	和シク(LL)	
F32130	S41728	K1010971	K10109710	Tc407710	僧下	雑	v10#120	𠆴	〇	俗鬧字　女孝反　和音繞	
F32131	S41729	K1010972	K10109721	Tc407721	僧下	雑	v10#120	糴／糶	〇／〇	[音]笛　*カフ	
F32132	S41731	K1010973	K10109730	Tc407730	僧下	雑	v10#120	入	〇	如立反　イル(HL)　*ハム(HL)　决也　シム(HL)　和ニフ	
F32133	S41732	K1010974	K10109741	Tc407741	僧下	雑	v10#120	一／ー（入）	〇／〇	ヒトシホ(LL@@)	
F32134	S41734	K1010981	K10109811	Tc407811	僧下	雑	v10#120	ー（入）／内	〇／〇	ウチヘマイル(@@@LHL、ヘ-ニ)	傍書「ニ」は虫損あり。
F32135	S41736	K1010982	K10109821	Tc407821	僧下	雑	v10#120	ー（入）／車	〇／〇	クルマニノス(@@@@H@)	
F32136	S41738	K1010983	K10109830	Tc407830	僧下	雑	v10#120	馚	〇	弗分反　香氣盛皃　カウハシ　和フン(L"L)	
F32137	S41739	K1011011	K10110110	Tc408110	僧下	雑	v10#120	即	〇	子力反　モシ(RL)　ツク(LH)　ツタフ　スナハチ(LLLL)　アツカル(LL"@@)　ナカハ　オモムク　和ソク	
F32138	S41740	K1011013	K10110131	Tc408131	僧下	雑	v10#120	馥／𩡘	〇／〇	扶福(S)反　カウハシ　カホル　カ　ニホフ　呉音福(S)	
F32139	S41742	K1011021	K10110210	Tc408210	僧下	雑	v10#120	乏	〇	音法　トモシ(LL@)　ナツム(LL"H)　ハシタナリ(LLH@@)　タユミヌ(LLH@)	
F32140	S41743	K1011023	K10110231	Tc408231	僧下	雑	v10#120	毒／𡹆	〇／〇	徒沃反　害也　惡也　恨也　安也　極也　ウレフ(LL@)　ヤム(LH)　ヲサム(LL@)　ニカシ(LL"@)　ツカフ(HH@)　イタム(LL@)	
F32141	S41745	K1011032	K10110320	Tc408320	僧下	雑	v10#120	却	〇	去略反　スツ　カヘル(LL@、ル-ス)　シリソク(LLH"L)　サル　サラフ　モテイテ　エラフ　ヌク　和キヤク	
F32142	S41746	K1011041	K10110410	Tc408410	僧下	雑	v10#120	卻	〇	正	
F32143	S41747	K1011042	K10110420	Tc408420	僧下	雑	v10#120	弱	〇	如斫反　ヨハシ(LL@)　マサル(HH@)　俗弱字歟　在弓部　和ニヤク	
F32144	S41748	K1011044	K10110440	Tc408440	僧下	雑	v10#120	弱	〇	俗弱字歟　ヨハシ	
F32145	S41749	K1011051	K10110510	Tc408510	僧下	雑	v10#120	𢆎	〇	胡耿反	
F32146	S41750	K1011052	K10110521	Tc408521	僧下	雑	v10#120	携／擕	〇／〇	通正	
F32147	S41752	K1011053	K10110531	Tc408531	僧下	雑	v10#120	鎸／鐫	〇／〇	通正	
F32148	S41754	K1011054	K10110541	Tc408541	僧下	雑	v10#120	㑺／儁	〇／〇	通正	
F32149	S41756	K1011061	K10110611	Tc408611	僧下	雑	v10#120	𠳮／喬	〇／〇	俗正　タカシ	
F32150	S41758	K1011062	K10110620	Tc408620	僧下	雑	v10#120	⿰⿱死金竒	〇	未詳	
F32151	S41759	K1011063	K10110631	Tc408631	僧下	雑	v10#120	争／爭	〇／〇	通正	
F32152	S41761	K1011064	K10110640	Tc408640	僧下	雑	v10#120	𠙻	〇	正	
F32153	S41762	K1011071	K10110710	Tc408710	僧下	雑	v10#120	⿱厶干	〇	通牟字	
F32154	S41763	K1011072	K10110720	Tc408720	僧下	雑	v10#120	餐	〇	亦作飡	
F32155	S41764	K1011073	K10110730	Tc408730	僧下	雑	v10#120	𧗇	〇	音幾　血祭	
F32156	S41765	K1011074	K10110741	Tc408741	僧下	雑	v10#120	〓／𨲑	〇／■	俗霞字	
F32157	S41767	K1011081	K10110810	Tc408810	僧下	雑	v10#120	𨲢	〇	聖	則天文字。
F32158	S41768	K1011082	K10110820	Tc408820	僧下	雑	v10#120	𤪉	■	證	則天文字。
F32159	S41769	K1011083	K10110830	Tc408830	僧下	雑	v10#120	𡆠	renpei_sandbox-015	日	則天文字。
F32160	S41770	K1011084	K10110840	Tc408840	僧下	雑	v10#120	⿱丷⿸厂毛	〇	俗旄字	
F32161	S41771	K1011111	K10111111	Tc409111	僧下	雑	v10#120	⿱⿰主力合／⿱⿰生刃合／㗉	〇／〇／⿱⿰主刃各	二俗正　音略	
F32162	S41774	K1011113	K10111131	Tc409131	僧下	雑	v10#120	⿱⿰主刀合／⿱⿰主刀叉／㗉	〇／〇／〇	上中俗下或　略　正力反　又力遮反	
F32163	S41777	K1011121	K10111211	Tc409211	僧下	雑	v10#120	卐／卍／币	〇／〇／〇	万	
F32164	S41780	K1011122	K10111221	Tc409221	僧下	雑	v10#120	⿱扏𩚔／⿱扟𩚔	〇／〇	俗正　子耐反　⿰朱女(妝)飾	
F32165	S41782	K1011124	K10111241	Tc409241	僧下	雑	v10#120	⿱匹与／焉	〇／〇	上俗下正	
F32166	S41784	K1011131	K10111311	Tc409311	僧下	雑	v10#120	⿱欲𡧱／⿸㕡谷／壑	〇／■／〇	俗二正　呼各反	
F32167	S41787	K1011133	K10111330	Tc409330	僧下	雑	v10#120	𣁟	〇	力之反　微畫也	
F32168	S41788	K1011134	K10111340	Tc409340	僧下	雑	v10#120	𠭰	〇	音同　引也	
F32169	S41789	K1011141	K10111411	Tc409411	僧下	雑	v10#120	⿰酋㦯／䤋	〇／〇	俗正　古獲反　截耳　キリミヽ(LLLL)　サク(LLLL@@)　或聝⿰國或	
F32170	S41791	K1011143	K10111431	Tc409431	僧下	雑	v10#120	酋／酋	⿱丷酉／⿱八酉	俗醃字　スクル　ヲハル	
F32171	S41793	K1011144	K10111440	Tc409440	僧下	雑	v10#120	㚘	〇	音伴　トム　トヽム　ユク　アフ	
F32172	S41794	K1011151	K10111510	Tc409510	僧下	雑	v10#120	⿱正夫	〇	イヤシ	
F32173	S41795	K1011152	K10111520	Tc409520	僧下	雑	v10#120	⿱⿲幺車幺亡	〇	カクル	
F32174	S41796	K1011153	K10111530	Tc409530	僧下	雑	v10#120	泰	〇	ヤスシ(LLH)　ハナハタ(HH@@)　オホイナリ　和タイ(LL)	
F32175	S41797	K1011154	K10111540	Tc409540	僧下	雑	v10#120	牟	⿱厶干	ホユ　マサル　オモフ　ウツクシフ	
F32176	S41798	K1011161	K10111610	Tc409610	僧下	雑	v10#120	⿹气血	〇	ヒロシ	
F32177	S41799	K1011162	K10111620	Tc409620	僧下	雑	v10#120	氛	〇	カウハシ　ミタル	
F32178	S41800	K1011163	K10111630	Tc409630	僧下	雑	v10#120	氛	〇	古雰　和フン(LL)	
F32179	S41801	K1011164	K10111640	Tc409640	僧下	雑	v10#120	氳	氲	紆文反　フスホル　フカシ(HH@)　呉音雲	
F32180	S41802	K1011171	K10111711	Tc409711	僧下	雑	v10#120	𣱦／氳	〇／氲	宜作葐蒀	
F32181	S41804	K1011173	K10111730	Tc409730	僧下	雑	v10#120	乞	〇	去訖反　コフ　又音氣　メクム(LHL)　アタフ(HH@)　和コツ(LL)	
F32182	S41805	K10111811	K10111811	Tc409811	僧下	雑	v10#120	乞	〇	古	
F32183	S41806	K10111812	K10111812	Tc409812	僧下	雑	v10#120	气	〇	俗	
F32184	S41807	K1011182	K10111820	Tc409820	僧下	雑	v10#120	氣	〇	去既反　炁同　イキ(LH)　ケハヒ　和ケ(L)	
F32185	S41808	K1011184	K10111841	Tc409841	僧下	雑	v10#120	ー（氣）／調	〇／〇	イキナシ	蓮成院本にない熟字（犬飼守薫「『類聚名義抄』―観智院本と蓮成院本と―の「雑」部の比較対象（下）」43頁）。
F32186	S41810	K1011211	K10112111	Tc410111	僧下	雑	v10#120	無／ー（氣）	〇／〇	*ムケナリ	蓮成院本にない熟字（犬飼守薫「『類聚名義抄』―観智院本と蓮成院本と―の「雑」部の比較対象（下）」43頁）。
F32187	S41812	K1011212	K10112121	Tc410121	僧下	雑	v10#120	上／ー（氣）	〇／〇	アクヒ　オクヒ	蓮成院本にない熟字（犬飼守薫「『類聚名義抄』―観智院本と蓮成院本と―の「雑」部の比較対象（下）」43頁）。
F32188	S41814	K1011213	K10112130	Tc410130	僧下	雑	v10#120	氤	〇	音因(L)　和又エン(LH)	
F32189	S41815	K1011214	K10112141	Tc410141	僧下	雑	v10#120	⿱敉𥸥／⿱⿰⿱小田攵𥸥／𥸨	〇／〇／〇	二俗古播正　布餓反　布	
F32190	S41818	K1011222	K10112220	Tc410220	僧下	雑	v10#120	𣪍	■	或殿　田見反	
F32191	S41819	K1011223	K10112230	Tc410230	僧下	雑	v10#120	⿰屈重	〇	音重　又屈	
F32192	S41820	K1011224	K10112240	Tc410240	僧下	雑	v10#120	⿰眉兒	〇	俗睨字　音詣	
F32193	S41821	K1011231	K10112310	Tc410310	僧下	雑	v10#120	⿰眉叜	⿰⿸尸目叜	俗皺字	
F32194	S41822	K1011232	K10112320	Tc410320	僧下	雑	v10#120	𧇼	〇	音浩　土釜	
F32195	S41823	K1011233	K10112330	Tc410330	僧下	雑	v10#120	⿰䖒𡧾	〇	或𡧾　音佇　器	
F32196	S41824	K1011234	K10112341	Tc410341	僧下	雑	v10#120	⿰虚𠔃／𧇊／⿰虗亐	〇／〇／〇	ツキヌ(HH@)　ヤフル　カク	
F32197	S41827	K1011242	K10112420	Tc410420	僧下	雑	v10#120	斄	〇	力之反　又音来　地名	
F32198	S41828	K1011243	K10112430	Tc410430	僧下	雑	v10#120	孷	〇	音吏　雙生	
F32199	S41829	K1011244	K10112440	Tc410440	僧下	雑	v10#120	⿰⿳卜日麦羽	〇	俗翄字	
F32200	S41830	K1011251	K10112510	Tc410510	僧下	雑	v10#120	⿲夫女夫	〇	於竭反	
F32201	S41831	K1011252	K10112520	Tc410520	僧下	雑	v10#120	𠷓	〇	呼丁反　如ー	
F32202	S41832	K1011253	K10112530	Tc410530	僧下	雑	v10#120	𡭴	⿳小白小	音隟　孔	
F32203	S41833	K1011254	K10112540	Tc410540	僧下	雑	v10#120	⿰⿱㠯𠫓泉	〇	俗憍字	
F32204	S41834	K1011261	K10112610	Tc410610	僧下	雑	v10#120	⿰⿱日𢇁専	〇	俗𡎺字	
F32205	S41835	K1011262	K10112620	Tc410620	僧下	雑	v10#120	⿰⿱日向⿱𠂊果	〇	古熒反	
F32206	S41836	K1011263	K10112630	Tc410630	僧下	雑	v10#120	⿳冖酉人	〇	コトハリ　オク	
F32207	S41837	K1011264	K10112640	Tc410640	僧下	雑	v10#120	⿰⿳冖酉人告	〇	クミタリ	
F32208	S41838	K1011271	K10112710	Tc410710	僧下	雑	v10#120	⿶凵⿰目目	〇	ツミ	
F32209	S41839	K1011272	K10112720	Tc410720	僧下	雑	v10#120	貇	〇	マコト	
F32210	S41840	K1011273	K10112730	Tc410730	僧下	雑	v10#120	⿱非将	〇	カサヌ-ナル(HH@-@@)　疑二字歟	
F32211	S41841	K1011274	K10112740	Tc410740	僧下	雑	v10#120	⿱非卆	〇	アヲシ	
F32212	S41842	K1011281	K10112810	Tc410810	僧下	雑	v10#120	出	〇	ヤム(HL)　イツ　アラハル　サル　*ヌク	
F32213	S41843	K1011282	K10112820	Tc410820	僧下	雑	v10#120	⿳小冖屓	〇	俗⿳小冖屓字歟	
F32214	S41844	K1011283	K10112830	Tc410830	僧下	雑	v10#120	罅	■	カク(@L)	
F32215	S41845	K1011284	K10112840	Tc410840	僧下	雑	v10#120	鹹	〇	シハヽユシ(LL@@@)	
F32216	S41846	K1011311	K10113110	Tc411110	僧下	雑	v10#120	鹹	〇	俗醎　音咸　苦	
F32217	S41847	K1011312	K10113120	Tc411120	僧下	雑	v10#120	圭	〇	土部　*カサナル	
F32218	S41848	K1011313	K10113130	Tc411130	僧下	雑	v10#120	乍	〇	マタ　タチマチニ　シハラク　助駕切　忽也　タヽニ(LL"H)　オノツカラ　アルイハ　ナカラ　止也	
