#	HDIC Project
#	Integrated Database of Hanzi Dictionaries in Early Japan
#
#	SYP: Songben Yupian 宋本玉篇 database
#
#	Version: 1.1.3
#	Date: 20 October 2015
#	Last update : 12 January 2020
#
#	Copyright (c) 2014-2019 HDIC project, IKEDA Shoju (Chair)
#	LI Yuan (Person in Charge)
#	Department of Linguistic Sciences, Hokkaido University Graduate School of Letters
#	North 10, West 7, Kita-ku Sapporo, Hokkaido, 060-0810 Japan
#	Contact: hdic_info@let.hokudai.ac.jp
#
#	Feel free to copy and distribute.
#	Send bug reports and feature requests via email.
#
#	TSV Format information:
#
#	SYID	: Book, leaf, recto-verso, line and number (Zecuntang edition)
#	SY_vol_radical	: Volume and radical number
#	SY_radical	: Radical of Chinese character
#	Entry		: Headword
#	Entry_original	: Original headword (option)
#	SY_def		: Definition of pronunciation, meaning and variant(s)
#	Zang_page	: Zhong gu Han zi liu bian
#	KSY_diff	: Differences of SYID with Kunaicho Shoryobu edition
#	SY_remarks	: Editor's notes
#
#   References:
#
#   臧克和著, 中古漢字流變, 華東師範大學出版社, 2008. Zang Kehe, Zhong gu Han zi liu bian, Shanghai : Hua dong shi fan da xue chu ban she, 2008.
#
#   Primary Sources:
#
#       宮内廳書陵部藏本(南宋版)：大廣益會玉篇 (box 515, no.106, photographic images).
#       澤存堂本：〔梁〕顧野王著, 大廣益會玉篇, 北京：中華書局, 1987.
#
#	This work was supported by JSPS KAKENHI Grant Number 25370506, 16H03422.
#
SYID	SY_vol_radical	SY_radical	Entry	Entry_original	SY_def	Zang_page	KSY_diff	SY_remarks
c063b012	v28#435	衣	裕		瑜句切。物饒也、寛也、道也。	2245		
c063b013	v28#435	衣	䘱		同上。	2245		
c063b014	v28#435	衣	衦		公但切。摩展衣。或作𥾍。	2245		
c063b015	v28#435	衣	𧙩		力祭切。殘也、繒餘也。或作𧙷。	2245		
c063b021	v28#435	衣	𧘽		女加切。敝衣也。	2245		
c063b022	v28#435	衣	袒		大亶切。絻衣也、肉袒也。或作襢。又除鴈切。縫解也。	2245		
c063b023	v28#435	衣	𧝉		竹几切。紩衣也。	2245		
c063b024	v28#435	衣	褫		直爾敕爾二切。奪衣也、徹也。	2245		
c063b031	v28#435	衣	補		布古切。治故也。	2245		
c063b032	v28#435	衣	𧝹		力果切。袒也。亦作倮躶。	2245		
c063b033	v28#435	衣	裸		同上。	2245		
c063b034	v28#435	衣	裎		除貞切。袒也。衣揚也。又敕領切。襌衣也。	2246		
c063b035	v28#435	衣	裼		先的切。袒也、脱衣見體也。	2246		
c063b041	v28#435	衣	衺		似嗟切。姦思也、圍也。	2246		
c063b042	v28#435	衣	襭		下結切。袵也、以衣袵扱物也。或作擷。	2246		
c063b043	v28#435	衣	裝		俎良切。束也、裹也。	2246		
c063b044	v28#435	衣	袺		公日古頡二切。執袵也。	2246		
c063b051	v28#435	衣	褿		七刀才刀二切。帴也、袵也。	2246		
c063b052	v28#435	衣	裹		古火切。苞也。又古臥切。	2246		
c063b053	v28#435	衣	裛		於瞱切。囊也、纏也、衣帊也。	2247		
c063b054	v28#435	衣	䙔		於侯於部二切。頭衣也、㳄衣也。	2247		
c063b055	v28#435	衣	𧞓		子梨切。裳下緝也、疾也、緶也。	2247		
c063b061	v28#435	衣	𪗋		同上。	2247		
c063b062	v28#435	衣	裓		古得切。衣裓也。	2247		
c063b063	v28#435	衣	𧚨		七入切。襟縁也。	2247		
c063b064	v28#435	衣	裋		市主切。裋褕也、豎所衣布長襦。	2247		
c063b065	v28#435	衣	𧞫		同上。	2247		
c063b066	v28#435	衣	褐		何葛切。袍也、馬被袓衣也。	2247		
c063b071	v28#435	衣	衰		先和切。雨衣也。今作蓑。又史追切。微也。又初危切。等衰也。	2247		
c063b072	v28#435	衣	䘚		作没切。衆也、隷人給事也、行鞭也。又千忽切。急也。又子律切。終也。今作卒。	2247		
c063b081	v28#435	衣	卒		同上。	2247		
c063b082	v28#435	衣	褚		丑呂切。又張呂切。市官也、卒也、裝衣也。	2248		
c063b083	v28#435	衣	袚		芳末切。蔽膝也。又蠻衣也。	2248		
c063b084	v28#435	衣	襏		同上。	2248		
c063b085	v28#435	衣	衾		丘林切。大被也。	2248		
c063b091	v28#435	衣	𧘨		鳥幺切。𧘨衣、又蠻夷衣也。	2248		
c063b092	v28#435	衣	襚		似醉切。綬也、死人衣也。	2248		
c063b093	v28#435	衣	裞		式芮切。贈終者衣被。	2248		
c063b094	v28#435	衣	褮		胡坰於營二切。衣開孔、又鬼衣也。	2248		
c063b095	v28#435	衣	袕		胡決切。鬼衣也。	2248		
c063b101	v28#435	衣	䘰		式然切。車韞䘰。又𢂺也。	2248		
c063b102	v28#435	衣	袢		扶元切。衣無色。	2248		
c063b103	v28#435	衣	褌		古魂切。或作㡓。	2249		
c063b104	v28#435	衣	裱		方廟切。人領巾。	2249		
c063b105	v28#435	衣	襣		毗二切。犢襣以全三尺布作形如牛鼻相如所著也。	2249		
c064a011	v28#435	衣	袸		疾見切。褰脬衣。	2249		
c064a012	v28#435	衣	𧝃		古穴切。袖。	2249		
c064a013	v28#435	衣	襎		扶元切。裷襎韈也、幞也。	2249		
c064a014	v28#435	衣	裷		九遠於元二切。裷襎。	2249		
c064a015	v28#435	衣	䘹		子憒切。襌衣也。	2249		
c064a021	v28#435	衣	褹		牛勢切。袂也。	2249		
c064a022	v28#435	衣	䙢		子孕切。汗襦也。	2249		
c064a023	v28#435	衣	䘪		尺終切。襌衣也。	2249		
c064a024	v28#435	衣	䘿		渠物切。䘪䘿也。	2249		
c064a025	v28#435	衣	袼		力各切。毉袼䙔也、即小兒㳄衣也。又古洛切。腋不縫也。	2249		
c064a031	v28#435	衣	䘨		古鳥切。䘨𧘈小袴也。	2250		
c064a032	v28#435	衣	𧘈		力鳥切。䘨𧘈。	2250		
c064a033	v28#435	衣	䘺		除萈切。解也。或作袒。	2250		
c064a034	v28#435	衣	褖		他亂切。褖衣。見《周禮》。	2250		
c064a035	v28#435	衣	褶		徒頬切。衣有表裏而無絮也。又似立切。袴褶也。	2250		
c064a041	v28#435	衣	衻		如廉切。縁也、婦人上服也。	2250		
c064a042	v28#435	衣	襈		士眷切。縁䙱也、重繒也。	2250		
c064a043	v28#435	衣	襓		如招切。劔衣也。	2250		
c064a044	v28#435	衣	製		之世切。作也。《説文》曰：裁也。	2250		
c064a045	v28#435	衣	襬		彼皮切。關東人呼裙也。	2250		
c064a051	v28#435	衣	裂		力坼切。拆破也。	2250		
c064a052	v28#435	衣	袧		口豆切。喪服也。	2250		
c064a053	v28#435	衣	𧝎		市容尺容二切。𧝎褣、襜襬也。	2251		
c064a054	v28#435	衣	褣		以恭切。𧝎褣。	2251		
c064a055	v28#435	衣	䘯		山交切。袑也。	2251		
c064a061	v28#435	衣	袊		力井切。衣袊也、冝袊婦人初嫁所著上衣也。	2251		
c064a062	v28#435	衣	袽		女居切。所以塞舟漏也、袾袽敝衣也。又袽牀也。亦作䘫。	2251		
c064a063	v28#435	衣	䙄		叉入切。重縁也。	2251		
c064a071	v28#435	衣	衪		與支切。縁也、衣袖也。	2251		
c064a072	v28#435	衣	袨		胡絢切。黒衣也。	2251		
c064a073	v28#435	衣	袀		居純切。戎服也、裳削副也、純也。	2251		
c064a074	v28#435	衣	襆		布木切。裳削幅也。	2251		
c064a075	v28#435	衣	褯		才夜切。小兒衣。	2251		
c064a076	v28#435	衣	褠		古侯切。襌衣。	2251		
c064a081	v28#435	衣	𧟌		力賀切。女人上衣也。	2252		
c064a082	v28#435	衣	𧙁		壯寄切。襦縐也。	2252		
c064a083	v28#435	衣	䙇		仁全切。褐也。	2252		
c064a084	v28#435	衣	𧚫		此見切。衣縐。亦作菁輤。	2252		
c064a085	v28#435	衣	裿		丘蟻切。好也。亦作婍。	2252		
c064a091	v28#435	衣	𧚊		丁兼丁頬二切。領耑也。亦作㡇。	2252		
c064a092	v28#435	衣	袩		同上。	2252		
c064a093	v28#435	衣	䙯		子六切。好也、鮮明也。	2252		
c064a094	v28#435	衣	褈		除恭切。複也、増益也。	2252		
c064a095	v28#435	衣	褓		布老切。小兒衣。	2252		
c064a096	v28#435	衣	𧛕		亡報切。小兒頭衣。本作冃。	2252		
c064a101	v28#435	衣	䙐		口革切。擣也。又裘裏也。或作𩱘。	2252		
c064a102	v28#435	衣	袜		亡月切。腳衣。	2252		
c064a103	v28#435	衣	袠		除失切。亦作帙。	2253		
c064a104	v28#435	衣	袟		同上。	2253		
c064a105	v28#435	衣	𧛤		且勇切。褌也。或作𢃭。	2253		
c064b011	v28#435	衣	裳		市羊切。障也、所以自障蔽也。	2253		
c064b012	v28#435	衣	裀		於人切。衣身。	2253		
c064b013	v28#435	衣	𧛑		同上。	2253		
c064b014	v28#435	衣	襠		多郎切。裲襠也、其一當背其一當胷、又袴襠也。	2253		
c064b015	v28#435	衣	襉		公限切。暈衣、又帬襉。	2253		
c064b021	v28#435	衣	𧝕		于歸切。裏也。	2253		
c064b022	v28#435	衣	𧚏		且席切。𧚏膝裙衸也。	2253		
c064b023	v28#435	衣	𧙃		於可切。𧙃弱皃。亦作㫊。	2253		
c064b024	v28#435	衣	袲		奴可切。𧙃袲衣好皃。	2253		
c064b025	v28#435	衣	衲		奴荅切。補也。或作納。	2253		
c064b026	v28#435	衣	䘽		牛迷五細二切。衣裗也。	2254		
c064b031	v28#435	衣	䙏		歩各切。襌衣也、婾也、約也、儉也、磷也、菲也、沾也、大也。今爲薄。	2254		
c064b032	v28#435	衣	𧜅		古裓切。衣上羅。	2254		
c064b033	v28#435	衣	𧞔		同上。	2254		
c064b034	v28#435	衣	䘾		公緩切。袴襱也。	2254		
c064b035	v28#435	衣	𧛿		力狄切。急纏。	2254		
c064b041	v28#435	衣	襵		之渉切。詘也、幕也。	2254		
c064b042	v28#435	衣	裗		力牛切。衣縷。	2254		
c064b043	v28#435	衣	袔		何箇切。䘸袖也。	2254		
c064b044	v28#435	衣	𧝂		同上。	2254		
c064b045	v28#435	衣	䘸		之赤切。衣䘸下也、袖也。又音亦。	2254		
c064b046	v28#435	衣	䙎		戸佳切。袖也。	2254		
c064b051	v28#435	衣	褾		必了切。衣袂也。	2254		
c064b052	v28#435	衣	𧘡		同上。	2254		
c064b053	v28#435	衣	䘷		方結切。袂也、敝衣也。	2254		
c064b054	v28#435	衣	䘢		竹與切。敝衣也。	2255		
c064b055	v28#435	衣	䙕		子蒙切。禪衣也。	2255		
c064b056	v28#435	衣	𧘟		匹未切。衣袂也。	2255		
c064b057	v28#435	衣	裮		尺羊切。披衣不帶。	2255		
c064b061	v28#435	衣	袏		子賀切。衣包囊。	2255		
c064b062	v28#435	衣	袿		古攜切。裾也、婦人之上服也、袪也。	2255		
c064b063	v28#435	衣	襀		子亦切。襞襀也。	2255		
c064b064	v28#435	衣	𧛞		戸孤切。衣䘸也。	2255		
c064b065	v28#435	衣	褑		爲眷切。佩䘳也、佩絞也。	2255		
c064b071	v28#435	衣	衩		差賣切。衣衩。	2255		
c064b072	v28#435	衣	袣		弋勢切。衣長皃。	2255		
c064b073	v28#435	衣	襊		且括切。衣領也、冠也、衣游縫也。	2255		
c064b074	v28#435	衣	衿		巨禁巨今二切。亦作紟。襌衣也、綴也、結帶也。	2255		
c064b081	v28#435	衣	衱		居業切。裾也。又衣領。	2255		
c064b082	v28#435	衣	𧘑		之若切。襌衣。	2256		
c064b083	v28#435	衣	衴		丁敢切。衱緑也。	2256		
c064b084	v28#435	衣	衹		之移切。適也。又音岐。	2256		
c064b085	v28#435	衣	衼		章移切。衹衼胡衣也。	2256		
c064b086	v28#435	衣	襳		所銜所炎二切。圭表飾也、小襦也、襌襦也。又襳纚毛羽皃。	2256		
c064b091	v28#435	衣	衫		同上。	2256		
c064b092	v28#435	衣	襸		作旦切。亦作𡣶。好也、妍也。	2256		
c064b093	v28#435	衣	裠		巨云切。裳也。亦作裙。	2256		
c064b094	v28#435	衣	袴		口護切。脛衣也。亦作絝。	2256		
c064b101	v28#435	衣	襴		音闌。衫也。	2256		
c064b102	v28#435	衣	𧞽		音遟。又音知。	2256		
c064b103	v28#435	衣	裒		扶溝歩九二切。減也、聚也。	2256		
c064b104	v28#435	衣	襹		所冝切。襳襹毛羽衣皃。	2256		
c064b105	v28#435	衣	𧙆		況于切。大袑衣。	2256		
c064b106	v28#435	衣	衳		音鍾。小褌。	2257		
c065a011	v28#435	衣	䘴		同上。又息拱切。小袴也。	2257		
c065a012	v28#435	衣	𧛏		子絲切。	2257		
c065a013	v28#435	衣	袈		古牙切。袈裟胡衣也。亦作毠㲚。	2257		
c065a014	v28#435	衣	裟		所加切。袈裟。	2257		
c065a015	v28#435	衣	䙈		戸溝切。䙈衫小衫也。	2257		
c065a016	v28#435	衣	𧘍		音江。衣帶。	2257		
c065a021	v28#435	衣	䙅		烏消切。䙅襻也。	2257		
c065a022	v28#435	衣	䙉		音旬。	2257		
c065a023	v28#435	衣	𧙸		古登切。又音亘。	2257		
c065a024	v28#435	衣	𧝒		音横。𧝒褡小被。	2257		
c065a025	v28#435	衣	褡		都盍切。⿰衤黄褡。	2257		
c065a026	v28#435	衣	裶		芳非切。衣長皃。	2257		
c065a031	v28#435	衣	襙		千到切。衣。	2257		
c065a032	v28#435	衣	𧞑		莫紅切。衣。	2257		
c065a033	v28#435	衣	𧛚		音煨。垢衣。	2257		
c065a034	v28#435	衣	褵		力支切。衣帶也。	2258		
c065a035	v28#435	衣	䙤		音朶。好也。	2258		
c065a036	v28#435	衣	𧘞		當口切。衫袖也。	2258		
c065a037	v28#435	衣	襖		烏老切。袍襖也。	2258		
c065a038	v28#435	衣	𧝲		音據。衣也。	2258		
c065a041	v28#435	衣	𧚯		音受。衣也。	2258		
c065a042	v28#435	衣	衶		直勇切。袴。	2258		
c065a043	v28#435	衣	𧞣		於琰切。	2258		
c065a044	v28#435	衣	𧝇		芳未切。服。	2258		
c065a045	v28#435	衣	𧛂		音故。	2258		
c065a046	v28#435	衣	襰		落蓋切。	2258		
c065a047	v28#435	衣	𧜉		金倒切。	2258		
c065a048	v28#435	衣	襯		初覲切。近身衣。	2258		
c065a051	v28#435	衣	袋		徒戴切。囊屬。亦作帒。	2258		
c065a052	v28#435	衣	褹		女介切。紩布襦。又牛祭切。複襦也。	2259		
c065a053	v28#435	衣	褟		丁塔切。衣。	2259		
c065a054	v28#435	衣	裐		居縁切。褊也。	2259		
c065a055	v28#435	衣	𧜁		所拜切。衣	2259		
c065a061	v28#435	衣	襻		普患切。帥下系。	2259		
c065a062	v28#435	衣	䘻		與六切。車覆。	2259		
c065a063	v28#435	衣	䙬		烏迸切。裠襇也。	2259		
c065a064	v28#435	衣	䘝		以力切。衫。	2259		
c065a065	v28#435	衣	褥		而欲切。氊褥。	2259		
c065a066	v28#435	衣	𧙧		古莧切。衣。	2259		
c065a067	v28#435	衣	䘼		於阮切。襪也。	2259		
c065a071	v28#435	衣	䘶		胡坎切。壅耳。或作𢃗。	2259		
c065a081	v28#436	裘	裘		巨留切。索也、招也、終也、務也。又皮衣也。	2260		
c065a082	v28#436	裘	𧚍		同上。	2260		
c065a083	v28#436	裘	求		同上。用也、見也、索也。	2260		
c065a091	v28#436	裘	𩱘		口革切。裘也、裏也。或爲䙐。	2260		
c065a101	v28#437	卩	卩		子結切。瑞信也。今作節。	2260		
c065a102	v28#437	卩	𠨎		仕轉切。二卩也。巽字從此。	2260		
c065a103	v28#437	卩	𠁾		子候切。《説文》云：闕。	2260		
c065b011	v28#437	卩	令		力政切。命也、發號也。	2261	c065b011	
c065b012	v28#437	卩	𠨒		皮筆切。輔信也。今作弼。	2261	x	
c065b013	v28#437	卩	卶		充豉式豉二切。有大度也。	2261	c065b012	
c065b014	v28#437	卩	卲		市招市照二切。高也。	2261	c065b013	
c065b021	v28#437	卩	𠂬		牛果牛戈二切。科厄木節也、厄果也、無肉骨也。	2261		
c065b022	v28#437	卩	厀		思栗切。脛頭卩也。或作膝。	2261		
c065b023	v28#437	卩	卻		去略切。又居略切。節卻也。俗作却。	2261		
c065b024	v28#437	卩	卷		九免力媛二切。收也。或作韏、又作𢃩。又渠園切。曲也、膝曲也。	2262		
c065b031	v28#437	卩	寋		羈展切。難也、寋産詘曲也。又其偃切。	2262		
c065b032	v28#437	卩	卸		先夜切。舎車也。又馬解也。	2262		
c065b041	v28#438	印	印		伊刃切。執政所持之也。又信也、印謂之璽也。	2262		
c065b042	v28#438	印	𠨔		於直切。按也。亦作抑。	2262		
c065b051	v28#439	𠨍	𠨍		子兮切。事之制也。《説文》：音卿。	2263		
c065b052	v28#439	𠨍	卿		去京切。漢置正卿九、太常、光禄、太僕、衞尉、廷尉、鴻臚、宗正、司農、少府。	2263		
c065b071	v28#440	辟	辟		婢亦切。法也、理也、歴也。又卑益切。君也。	2263		
c065b072	v28#440	辟	䢃		魚吠切。理也。亦作乂。	2263		
c065b073	v28#440	辟	𨐨		必益切。治也。	2263		
c065b081	v28#441	茍	茍		居力切。急也、自急敕也。亦作亟。	2264		
c065b082	v28#441	茍	𦲆		古文。	2264		
c065b083	v28#441	茍	敬		居慶切。恭也、愼也、肅也。	2264		
c065b091	v28#442	勹	勹		布交切。裹也。	2264		
c065b092	v28#442	勹	𠤄		巨六丘六二切。曲脊也。	2264		
c065b093	v28#442	勹	匍		歩乎切。匍匐伏也、手行盡力也、顛蹶也。	2264		
c065b101	v28#442	勹	匐		歩北切。伏也、路也。	2264		
c065b102	v28#442	勹	匊		居六切。兩手也、滿手也、四指也、手中也、物在手也、亦作掬、古文作𦥑。	2264		
c065b103	v28#442	勹	勻		弋旬居旬二切。少也、齊也。	2265		
c066a011	v28#442	勹	勼		居流切。聚也、解也。今作鳩。	2265		
c066a012	v28#442	勹	勽		亡粉切。覆也。	2265		
c066a013	v28#442	勹	㔪		力古切。匐也。	2265		
c066a014	v28#442	勹	旬		似均切。十日也、徧也、均也。	2265		
c066a015	v28#442	勹	𠣙		古文。	2265		
c066a016	v28#442	勹	匈		盱容切。膺也、匈奴獫狁也、匈匈沸撓聲。或作胷𦙄。	2265		
c066a021	v28#442	勹	𠣾		扶又扶福二切。重也。今作復。	2265		
c066a022	v28#442	勹	𠣴		同上。	2265		
c066a023	v28#442	勹	𠣘		之由切。帀徧也。或作周洀。	2265		
c066a024	v28#442	勹	𠣥		知隴切。大也、神鬼舎也、高墳也、丘也、陵也、山頂也、大社也。	2266		
c066a031	v28#442	勹	匌		公合切。帀也。或作佮合。	2266		
c066a032	v28#442	勹	𠣿		居又切。又乙庶切。飽也、猒也、謀也。	2266		
c066a033	v28#442	勹	𠣽		同上。	2266		
c066a034	v28#442	勹	匑		丘六切。又丘弓切。匑𠤊謹敬皃。	2266		
c066a041	v28#442	勹	𠤊		巨弓切。匑𠤊。	2266		
c066a042	v28#442	勹	𠣠		口怪切。太息也。或作㕟喟。	2266		
c066a043	v28#442	勹	𠣟		七倫切。伏退也、止也。或作竣踆。	2266		
c066a044	v28#442	勹	匃		古曷古害二切。乞也、行請也、取也。	2266		
c066a051	v28#442	勹	丐		同上。	2266		
c066a052	v28#442	勹	𠤍		音州。又音歡。	2266		
c066a053	v28#442	勹	㔩		烏合切。㔩綵婦人頭華髻飾也。	2267		
c066a054	v28#442	勹	𠣑		於交切。深目皃。	2267		
c066a055	v28#442	勹	𠣖		音玄。人名也。	2267		
c066a056	v28#442	勹	𠣰		且烏切。伏行也。	2267		
c066a061	v28#442	勹	匒		都合切。匒匌、重疊皃。見海賦。	2267		
c066a062	v28#442	勹	𠣎		伊誘切。古文。	2267		
c066a063	v28#442	勹	𢇍		古文。絶字。	2267		
c066a064	v28#442	勹	𢏔		二同。居先切。又音瓊。孤獨也、敬拜也。	2267		
c066a065	v28#442	勹	㝁		二同。居先切。又音瓊。孤獨也、敬拜也。	2267		
c066a071	v28#443	包	包		布交切。裏也、婦人懷妊元氣起於人子所生也。今作胞。	2267		
c066a072	v28#443	包	匏		歩肴切。瓠也、取其團圓、可包藏物也。	2267		
c067a021	v29#444	長	長		直良切。永也、久也、常也。又知兩切。主也。又除亮切。多也。	2269		
c067a022	v29#444	長	𠑷		並古文。	2269		
c067a023	v29#444	長	𠔊		並古文。	2269		
c067a024	v29#444	長	肆		思利切。次也、陳也、緩也、放也、列也、遂也、恣也、踞也、量也。	2269		
c067a031	v29#444	長	镾		亡支切。長久也。今作彌弥。	2269		
c067a032	v29#444	長	镻		大結切。蝁也、蛇毒長也。	2269		
c067a033	v29#444	長	镺		於倒於到二切。镺𨱵長也、猝也。	2269		
c067a041	v29#444	長	𨱵		乃倒徒到二切。長也。	2269		
c067a042	v29#444	長	镽		力小切。镽𨲭長皃。	2270		
c067a043	v29#444	長	𨲭		奇小切。镽𨲭。	2270		
c067a044	v29#444	長	䦋		午刀切。長大皃。	2270		
c067a045	v29#444	長	𨲠		子邪切。今作嗟。憂歎也。或作𧪰。	2270		
c067a051	v29#444	長	䦈		古文。	2270		
c067a052	v29#444	長	𨱧		於皎切。𨱧⿰镸未長不勁。	2270		
c067a053	v29#444	長	䦊		乃鳥切。𨱧⿰镸未也。	2270		
c067a054	v29#444	長	𨱜		巨支切。長𨱜國名、髮長於身。	2270		
c067a061	v29#445	𠤎	𠤎		呼罵切。變也、今作化。	2270		
c067a062	v29#445	𠤎	眞		之仁切。不虚假也。又仙人變形也。	2271		
c067a063	v29#445	𠤎	𡙊		古文。	2271		
c067a071	v29#445	𠤎	𠤘		魚其切。未定也、亦作疑、嫌也、恐擬也。又古文矣。	2271		
c067a072	v29#445	𠤎	化		許罵切。易也、教行也、以變化成作𩲏。	2271		
c067a081	v29#446	匕	匕		必以切。匙也、矢鏃也。	2271		
c067a082	v29#446	匕	𠤏		布道切。相次也。	2271		
c067a083	v29#446	匕	㔬		竹角切。的也、㔬㔬高皃也。今作卓。	2271		
c067a091	v29#446	匕	𠤞		古文。	2271		
c067a092	v29#446	匕	𥃩		故恨切。山也、堅也、很也。今作艮。	2272		
c067a093	v29#446	匕	𢺵		丘婢丘翅二切。顒皃。又頃也。	2272		
c067a094	v29#446	匕	𠨐		魚兩切。望也、欲有所庶及也、爲也、待也、向也、俯𠨐、今爲仰。又五郎切。𠨐𠨐君之徳也。	2272		
c067a101	v29#446	匕	匙		上支切。匕也。或作提。	2272		
c067a102	v29#446	匕	㔭		同上。	2272		
c067a103	v29#446	匕	匘		奴道切。頭也、髓也。或作腦、亦作𦛁。	2272		
c067b011	v29#447	比	比		必以切。類也、方也、校也、並也。又脾至切。近也、親也、吉也、阿黨也、備也、代也。又歩之毗吉必至三切。	2273		
c067b021	v29#447	比	芘		古文。	2273		
c067b022	v29#447	比	毖		彼冀切。勞也、愼也、䟽也。又泉流皃。	2273		
c067b031	v29#448	从	从		疾龍切。相聽也。今作從。	2273		
c067b032	v29#448	从	𠚪		同上、篆文。	2273		
c067b033	v29#448	从	𢓅		疾龍切。本作從、逐也、行也、重也。	2273		
c067b041	v29#448	从	⿱从开		俾盈切。併也、雜也、兼也、合也、相從也、同也、專也。	2274		
c067b042	v29#448	从	幷		同上。	2274		
c067b051	v29#449	乑	乑		牛林切。又丘林切。衆也。	2274		
c067b052	v29#449	乑	衆		之仲切。多也。	2274		
c067b053	v29#449	乑	聚		才縷切。會也、斂也、居也、積也、六也。又才屢切。邑落名。	2274		
c067b061	v29#449	乑	臮		巨冀切。與也。古文曁字。	2274		
c067b071	v29#450	共	共		巨用切。同也、皆也、衆也。	2275		
c067b072	v29#450	共	𦱠		古文。	2275		
c067b073	v29#450	共	龔		居龍切。奉也、給也。今亦作供。	2275		
