# HDIC Project
# HDIC is an abbreviation of the Integrated Database of Hanzi Dictionaries in Early Japan
#
# YYP: Yuanben Yupian 原本玉篇 database
#
# *Yupian* 玉篇, original edition 原本. Gu Yewang 顧野王 of the Liang dynasty 梁, 543.
# This file is intended as a full-text entry-level dataset for the surviving old manuscript fragments preserved in Japan.
# The present transcription is still provisional and not yet fully proofread. Users must consult the facsimile reproductions
# and the published printed transcriptions when using the data for research purposes.
#
# Introduction to the *Yuanben Yupian* (YYP)
#
# The term Yuanben Yupian (原本玉篇, “original Yupian”) designates the tradition of Tang-dynasty manuscript copies of the Yupian,
# the lexicon compiled by Gu Yewang (顧野王) of the Liang dynasty. No complete scroll survives today; only fragments and partial
# rolls are extant. In Japan, surviving portions are today preserved in institutions such as the Daitōkyū Kinen Bunko, Waseda
# University, the Kyoto National Museum, Fujita Museum, Jingū Bunko, Daifukukō-ji, Kōzan-ji, and Ishiyama-dera. The current dataset
# contains 2,087 entry-level records. Known portions include juan 8 (Heart radical); juan 9, now divided among Waseda University,
# the Kyoto National Museum, and an untraced fragment; juan 18 latter portion (preserving radical 271 放部 through 274 工部,
# and radical 277 卜部 through 284 方部, including the 卜, 車, and 舟 sections); juan 19 (Water radical 285); juan 22
# (from radical 343 山部 through radical 356 厽部, ending at 參); juan 24 (Fish radical 397); and juan 27
# (from 糸部 425 through 索部 431). Many of these witnesses are designated
# National Treasures or Important Cultural Properties.
#
# As foundational resources for full-text transcription, the facsimile volumes published in the 1930s series Tōhō Bunka Sōsho
# (東方文化叢書) remain standard points of reference. Additional sources include the 1882 carved edition in Li Shichang and Yang
# Shoujing’s *Guyi Congshu* (古逸叢書), Luo Zhenyu’s 1917 facsimile edition, and the 1985 Zhonghua Shuju edition. The sectional
# sequence of juan 27 can be reconstructed by combining the Kōzan-ji and Ishiyama-dera manuscripts, while images of juan 9 are
# publicly available through Waseda University’s digital collection. Recent scholarship, notably Yao Yongming’s *Yuanben Yupian
# Canjuan Jiaozheng* (《原本玉篇殘卷校證》, 2023), has further advanced the collation and philological study of the surviving manuscripts.
#
# Version: 1.1.2
# Date: 23 May 2026
# Last update : 20 June 2026
#
# Copyright (c) 2026 HDIC project, IKEDA Shoju (Chair, Professor Emeritus, Hokkaido University)
# Contact: ikeda.shoju@gmail.com, liyuansapporo@yahoo.co.jp, toyjack@gmail.com
#
# Data License Information and Access Rights
# License:
# Creative Commons Attribution-ShareAlike 4.0 International License (CC BY-SA 4.0)
# Access Rights (Availability):
# Open access
#
# File Format Information:
# Delimiter: Tab (\t)
# Encoding: UTF-8
# Header Row: The line immediately following these comment lines is the header row containing column names.
#
# Column Description:
# YYID              Item ID. Begins with `Y`, followed by volume and location-based numbering as assigned in the working data.
# YY_vol_radical    Volume and radical number, e.g. `v08#088`, `v27#425`.
# Entry             Headword.
# Lv_page           Page or location reference used in the Lü Hao (Lv Hao) 呂浩 reference framework.
# Yao_page          Page or location reference used in the Yao Yongming 姚永銘 reference framework; available only for a small portion of the dataset.
# YY_def            Definition of pronunciation, meaning, variants, and citations.
# YY_remarks        Editor's notes and structural notes in the working data.
# TBID              Cross-reference ID to `KTB.tsv` when available.
# SYID              Cross-reference ID to `SYP.tsv` when available; `△` indicates no direct correspondence was assigned in the current data.
# YY_img_filename   Image filename corresponding to the entry in the current image set; this refers to an internal working image set, not publicly released.
#
# Data Conventions:
# - Empty fields are represented by an empty string ("").
# - Cross-reference columns (`TBID`, `SYID`) preserve the current working values as-is.
# - `YY_def` retains punctuation, omission markers, and editorial signs exactly as entered in the source spreadsheet.
# - `YY_remarks` retains current editorial comments, including notes such as `重文`, `有再注字`, `字体注`, and `原本補入`.
#
# Primary Sources:
# - Surviving manuscript fragments of the original *Yupian* preserved in Japan, including vols. 8, 9, 18, 19, 22, 24, and 27.
# - Major holders include Kōzan-ji 高山寺, Ishiyama-dera 石山寺, Waseda University, Kyoto National Museum, Fujita Museum, Jingū Bunko, Dai Tōkyū Kinen Bunko, and Daifukukō-ji.
#
# Reproductions and Reference Editions:
# - 黎庶昌・楊守敬『古逸叢書』所収『原本玉篇』, 1882.
# - 羅振玉跋『原本玉篇残巻』, 1917.
# - 東方文化叢書第六所収の各巻影印, 東方文化学院, 1933-1935.
# - 『原本玉篇残巻』, 中華書局, 1985.
#
# Editions and annotated studies
# - Okai Shingo, *Gyokuhen no Kenkyū* (『玉篇の研究』), The Toyo Bunko, 1933.
# - Mabuchi Kazuo, “Gyokuhen Itsubun Hosei” (「玉篇佚文補正」), *Tokyo Bunrika Daigaku Kokugo Kokubun Gakkai Kiyō* (『東京文理科大学国語国文学会紀要』), 3: 1–153, 1952.
# - Kōzanji Tenseki Monjo Sōgō Chōsadan, *Kōzanji Kojisho Shiryō Daiichi* (『高山寺古辞書資料第一』), University of Tokyo Press, 1977.
# - Hu Jixuan, *Yupian Jiaoshi* (《玉篇校釋》), Shanghai Guji Chubanshe, 1989.
# - Zang Kehe, *Zhonggu Hanzì Liubian* (《中古漢字流變》), East China Normal University Press, 2008.
# - Lv Hao, *〈Yupian〉 Wenxian Kaoshu* (《〈玉篇〉文獻考述》), Shanghai People’s Publishing House, 2018.
# - Yao Yongming, *Yuanben Yupian Canjuan Jiaozheng* (《原本玉篇殘卷校證》), Zhejiang Guji Chubanshe, 2023.
#
# This work was supported by JSPS KAKENHI Grant Number 25370506, 16H03422, 19H00526, 23K17500 and 25K00466.
#
# Notes:
# - `Yao_page` remains a work-in-progress reference field.
#
YYID	YY_vol_radical	Entry	Lv_page	Yao_page	YY_def	YY_remarks	TBID	SYID	YY_img_filename
Y27200459-3	v27#425	縶	295		猪及反。《毛詩》：縶之維之。《傳》：曰：縶絆也。《左氏傳》：冠而縶者誰。杜預曰：构執也。《榖梁傳》：兩足不相過，衛謂之縶。劉兆曰：天性然者也，縶如見絆也。或為馽字，在馬部。		6_139_A52	c058b011	Y27b-04-10-3.jpg
Y27200461-1	v27#425	緅	295		側鳩反。《論語》：君子不以紺緅餝。孔安國曰：一入曰緅，三年小祥，以緅餝衣也。《考工記》：染羽五入為緅。鄭玄曰：染緟者三入而成文也，又再入以為緅〻，今礼俗文作爵，言如爵頭色也。《廣雅》：緅青也。《聲類》：間色也。《字書》：青赤色也。		6_139_A61	c058b012	Y27b-04-12-1.jpg
Y27200463-1	v27#425	𦀠	295		力周反。《字書》：旌旗之𦀠。今為旒字，在㫃部。		6_139_A62	c058b013	Y27b-04-14-1.jpg
Y27200464-1	v27#425	䌞	295		力冉反。《方言》：所以懸㯂關西謂之䌞。野王案：㯂所以懸蝅，薄之橫者也。		6_139_B11	c058b014	Y27b-04-15-1.jpg
Y27200465-1	v27#425	𦇗	295		思懸反。《方言》：所以懸㯂，東齊海岱之間謂之繏。《廣雅》：𦇗索也。		6_139_B12	c058b015*	Y27b-04-16-1.jpg
Y27200465-2	v27#425	𥿰	295		丁果反。《蒼頡篇》：𥿰冠前垂者也。		6_139_B21	c059a097	Y27b-04-16-2.jpg
Y27200466-1	v27#425	𦄽	295		鉅於反。《字書》：𦄽履綠也。		6_139_B22	c058b021	Y27b-04-17-1.jpg
Y27200466-2	v27#425	縙	295		如用反。《字書》：亦䩸字也。鞍毳餝也，在革部。		6_139_B31	c058b022	Y27b-04-17-2.jpg
Y27200467-1	v27#425	緋	295		甫違反。《字書》：緋緉也。		6_139_B32	c058b023	Y27b-05-01-1.jpg
Y27200467-2	v27#425	䌯	295		丘權反。《廣雅》：䌯幘也。《聲類》：亦㒽字也，㒽小兒幘也，在冃部。	幘：原作清。	6_139_B41	c058b024	Y27b-05-01-2.jpg
Y27200468-1	v27#425	縚	295		勅高反。《聲類》：亦韜字也。韜劒衣也。在韋部。《字書》：亦弢字也。弢弓衣也。在弓部。		6_139_B42	c058b025	Y27b-05-02-1.jpg
Y27200469-1	v27#425	紏	295		他口反。《字書》：亦斢字也。斢黃色也，在黃部。		6_139_B51	c058b026	Y27b-05-03-1.jpg
Y27200469-2	v27#425	𦅃	295		子堯反。《字書》：亦蕉字也。蕉生枲未漚也，在草部。		6_139_B52	c058b031	Y27b-05-03-2.jpg
Y27200470-1	v27#425	綑	295		口緄反。《字字(書)》：亦捆字也。捆緻也，織也，就也，齊，等也。在手部。		6_139_B61	c058b032	Y27b-05-04-1.jpg
Y27200470-2	v27#425	緵	295		子公反。《尓雅》：緵罟謂之九〻罭〻魚網也。郭璞曰：今之白囊網也。《字書》：亦稯字也。稯束也，十莒也。在部。		6_139_B62	c058b033	Y27b-05-04-2.jpg
Y27200471-1	v27#425	縀	296		胡加反。《說文》：亦䪗字也。䪗根也。在韋部。或為𩋥字，在革部。		6_140_A11	c058b034	Y27b-05-05-1.jpg
Y27200472-1	v27#425	𦁎	296		伹各反。《山海經》：姑之水出陽華山，東注于門水。《字書》：亦筰字也。筰竹繩也，在竹部。		6_140_A12	c058b035	Y27b-05-06-1.jpg
Y27200473-1	v27#425	網	296		無仰反。《字書》：亦冈字也。冈羅也，在冈部。		6_140_A21	c058b041	Y27b-05-07-1.jpg
Y27200473-2	v27#425	䋱	296		力之力才二反。《字書》：亦斄字也。强毛也。在氂部。或為斄字，在广部。或為𣮉字，在毛部。		6_140_A22	c058b042	Y27b-05-07-2.jpg
Y27200474-1	v27#425	縬	296		子陸反。《廣雅》：縬縮也。		6_140_A31	c058b043*	Y27b-05-08-1.jpg
Y27200475-1	v27#425	䋟	296		渠記反。《埤蒼》：所以連錘也。		6_140_A32	c058b044	Y27b-05-09-1.jpg
Y27200475-2	v27#425	緙	296		口革反。《埤蒼》：緙繬緻紩也。		6_140_A41	c058b045	Y27b-05-09-2.jpg
Y27200475-3	v27#425	繬	296		所棘反。《廣雅》：繬縫也，繬合也。《埤蒼》：緙繬也。		6_140_A42	c058b046	Y27b-05-09-3.jpg
Y27200476-1	v27#425	繗	296		力仁反。《埤蒼》：絡繹也。		6_140_A51	c059a062	Y27b-05-10-1.jpg
Y27200476-2	v27#425	𦅇	296		山羊反。《埤蒼》：𦅇淺黃色也。		6_140_A52	△	Y27b-05-10-2.jpg
Y27200476-3	v27#425	紈	296		胡端反。《淮南》：弱羅紈評。叔重曰：紈素也。		6_140_A61	c056a095	Y27b-05-10-3.jpg
Y27200477-1	v27#425	綡	296		力揚反。《埤蒼》：綡纚也。		6_140_A62	c058b051	Y27b-05-11-1.jpg
Y27200477-2	v27#425	䌥	296		於近反。《埤蒼》：䌥緣紩也。《廣雅》：䌥絣也。		6_140_B11	c058b052	Y27b-05-11-2.jpg
Y27200478-1	v27#425	絎	296		行孟反。《廣雅》：絎緣也。《埤蒼》：絎紩也。		6_140_B12	c058b053	Y27b-05-12-1.jpg
Y27200478-2	v27#425	紷	296		力丁反。《埤蒼》：紷綼絲繐百廿。		6_140_B21	c058b054	Y27b-05-12-2.jpg
Y27200478-3	v27#425	綼	296		蒲狄補伇二反。《儀礼》：縓綼緆。鄭玄曰：一染謂之縓，今江也，餝裳在幅曰綼，左下曰緆。《字書》：紷綼也。		6_140_B22	c058b055	Y27b-05-12-3.jpg
Y27200479-1	v27#425	䌪	296		戈冉反。《方言》：䌪續也，秦晉續折木謂之䌪也。		6_140_B31	c058b056	Y27b-05-13-1.jpg
Y27200480-1	v27#425	𦂗	296		山卓反。《埤蒼》：𦂗緘也。		6_140_B32	c058b062	Y27b-05-14-1.jpg
Y27200480-2	v27#425	䌐	296		亡狄反。《廣雅》：䌐索也。《埤蒼》：索也。荊州云。		6_140_B41	c058b061	Y27b-05-14-2.jpg
Y27200481-1	v27#425	䋃	296		亡到反。《埤蒼》：䋃刾也。		6_140_B42	c058b063	Y27b-05-15-1.jpg
Y27200481-2	v27#425	綄	296	880	胡管反。《莊子》：綄〻然在纆約之車。《字書》：綄練縬也。又音胡官反。《淮南》：若綄之見風，无須臾之間定矣。許叔重曰：候風羽也，楚人謂之五雨也。或為院字，在阜部。ソウロウ		6_140_B51	c058b064	Y27b-05-15-2.jpg
Y27200483-1	v27#425	𥾝	296		亡結反。《蒼頡篇》：𥾝細也	𥾝：原作⿰糸■。	6_140_B52	△	Y27b-05-17-1.jpg
Y27200483-2	v27#425	𦅀	296		詞林反。《埤蒼》：𦅀續也。今亦為尋字，在寸部。		6_140_B61	c058b065	Y27b-05-17-2.jpg
Y27200484-1	v27#425	縝	297		丑仁反。《上林賦》：縝紛乾物。郭璞曰：皆不可兮了皃也。《方言》：纑謂之縝。郭璞曰：謂纑縷也。《廣雅》：縝縷纑也。《埤蒼》：縝紛也。稠密之縝。音之忍反。亦為稹字，在禾部。	稹：原作禛。	6_140_B62	c058b071	Y27b-06-01-1.jpg
Y27200485-1	v27#425	䋸	297		詞遵反。《方言》：繞䋸謂之𧞶裺。郭璞曰：衣督齊也。		6_140_B621	c058b072	Y27b-06-02-1.jpg
Y27200486-1	v27#425	𦃊	297		力質反。《廣雅》：𦃊綵也。		6_141_A11	c058b073	Y27b-06-03-1.jpg
Y27200486-2	v27#425	𥿯	297		並賣反。《蒼頡篇》：𥿯散絲也。		6_141_A12	c058b074	Y27b-06-03-2.jpg
Y27200487-1	v27#425	絽	297		力舉反。《廣雅》：絽䌎絣也。《埤蒼》：絽䌎紩也。		6_141_A21	c058b075	Y27b-06-04-1.jpg
Y27200487-2	v27#425	䌎	297		力謔反。《廣雅》：絽䌎也。		6_141_A22	c058b076	Y27b-06-04-2.jpg
Y27200487-3	v27#425	𦀖	297		於輒反。《埤蒼》：𦀖䌜縫袒也。	掲出字：原作⿰糸刦。	6_141_A31	c058b081	Y27b-06-04-3.jpg
Y27200488-1	v27#425	䌜	297		牛輒反。《埤蒼》：𦀖䌜也。		6_141_A32	c058b082	Y27b-06-05-1.jpg
Y27200488-2	v27#425	絯	297		公財反。《淮南》：洞目覆而无所絯。許叔重曰：絯挂也。《埤蒼》：絯中約也。野王案：《莊子》：國有待絯而後見是也。		6_141_A41	c058b083	Y27b-06-05-2.jpg
Y27200489-1	v27#425	䌨	297		思刺反。《淮南》：所以鍼縷䌨之間。許叔重曰：䌨綃縠也。		6_141_A42	c058b084	Y27b-06-06-1.jpg
Y27200490-1	v27#425	𦀘	297		補奚反。《廣雅》：𦀘并也。《埤蒼》：縷并也。《字書》：或為悂字。悂亦誤也，在心部。或為𧧺字，在言部。		6_141_A51	c058b085	Y27b-06-07-1.jpg
Y27200491-1	v27#425	綩	297		於遠反。《韓詩》：我遘之子，綩衣繍裳，綩衣纁衣也。《蒼頡篇》：綩紘也。		6_141_A52	c058b091	Y27b-06-08-1.jpg
Y27200491-2	v27#425	縡	297		子代反。《甘泉賦》：上天之縡香旭卉，聖皇穆〻信厥封。《埤蒼》：縡事也。今並為載字，在車部。		6_141_A61	c058b093	Y27b-06-08-2.jpg
Y27200492-1	v27#425	䋙	297		如止反。《毛詩》：六轡䋙〻。《傳》：曰：䋙〻然至盛也。《蒼頡篇》：又轡皃也。		6_141_A62	c058b094	Y27b-06-09-1.jpg
Y27200493-1	v27#425	絧	297		徒弄反。《埤蒼》：鴻絧相通也。		6_141_B11	c058b096	Y27b-06-10-1.jpg
Y27200493-2	v27#425	綐	297		徒外反。《埤蒼》：綐紬也。《聲類》：細紬也。		6_141_B12	c058b095	Y27b-06-10-2.jpg
Y27200494-1	v27#425	緩	297		胡管反。《國語》：如秦，謝緩賂。賈逵曰：緩遅也。《尓雅》：緩舒也。郭璞曰謂遅緩也。野王案：緩謂寬也。《考工記》：一方緩一方急是也。或為𦅻字，在素部。	王：存顛倒符。	6_141_B21	c058b097	Y27b-06-11-1.jpg
Y27200495-1	v27#425	顈	297		呼善反。《埤蒼》：顈綴也。野王案：《礼記》：以為檾字。草名，枲属也。音孔顈孔迥二反。在林部。		6_141_B22	c058b101	Y27b-06-12-1.jpg
Y27200496-1	v27#425	䋌	297		古賢古兩二反。《公羊傳》：成公四年，鄭伯䋌卒。		6_141_B31	c058b102	Y27b-06-13-1.jpg
Y27200497-1	v27#425	纋	298		阿侯反。《儀礼》：會笄用桑，長四寸纋中。鄭玄曰：桑之言喪也，用以為笄，長四寸，不冠也，纋笄之中央以安髮也。注又曰：今文褸為纋也。褸謂削約屈之中央以安髪也，在衣部。		6_141_B32	c058b103	Y27b-06-14-1.jpg
Y27200499-1	v27#425	𦀝	298		口迥反。《蒼頡篇》：布名也。《詩》：云：衣錦𦀝衣。野王案：《毛詩》：為褧字，在衣部。		6_141_B41	c058b092	Y27b-06-16-1.jpg
Y27200499-2	v27#425	絻	298		莫愠反。《儀礼》：主人括䋎，衆主人絻于房。鄭玄曰：齊衰將袒，以免代冠，免之制未聞焉，舊說以為如狀，廣一寸。《喪服小記》：曰：斬衰，括髮以麻，免而以布。此用麻布為之，狀如今之者惨頭矣，自項中而前交額上却繞髪。今文皆作絻。《礼記》：冠至尊也，故云絻以狀之。或為㡈字，在巾部。《說文》：或冕字也。冕冠也。音縻卷反。在冃部。		6_141_B42	c058b104	Y27b-06-16-2.jpg
Y27200503-1	v27#425	𦄐	298		丘損反。《左氏傳》：羅无勇𦄐之。杜預曰：𦄐束縛也。又曰：求諸侯而𦄐至。杜預曰：𦄐羣也。		6_141_B51	c059a011	Y27b-07-03-1.jpg
Y27200504-1	v27#425	緗	298		所梁反。《續漢書》：賈人嫁娶衣緗⿰糸⿱覀卑而已。《廣雅》：𦁎謂之緗。《釋名》：緗桒初生之色也。	⿰糸⿱覀卑：當作縹歟。	6_141_B52	c059a012	Y27b-07-04-1.jpg
Y27200505-1	v27#425	纜	298		力蹔反。《吳志》：更增舸纜。野王案：纜維舩也。		6_141_B61	c059a013	Y27b-07-05-1.jpg
Y27200505-2	v27#425	𦁕	298		呼骨反。《廣雅》：𦁕衛微也。		6_141_B62	c059a014	Y27b-07-05-2.jpg
Y27200505-3	v27#425	縲	298		力追反。《字書》：縲落也。		6_142_A11	c059a015	Y27b-07-05-3.jpg
Y27200506-1	v27#425	𥿆	298		齊咨反。《廣雅》：𥿆補也。		6_142_A12	c059a016	Y27b-07-06-1.jpg
Y27200506-2	v27#425	䋪	298		遏何反。《子虛賦》：秛䋪緆揄𥿾縞。《續書音義》：曰：䋪細繒也。	秛䋪緆揄𥿾縞：《史記・司馬相如列傳》作「被阿錫，揄紵縞」。《續書音義》：當作「《漢書音義》」。	6_142_A21	c059a017	Y27b-07-06-2.jpg
Y27200507-1	v27#425	繖	298		思爤反。《東觀漢記》：時大雨，上騎持繖盖，從百餘騎。野王案：繖即盖也。《諸葛亮集》：不得持鳥育及幔，但持繖是也。		6_142_A22	c059a021	Y27b-07-07-1.jpg
Y27200508-1	v27#425	綀	298		所閭反。《文土傳》：称衡著布單衣綀巾。《吳志》：綀帳縹被。《釋名》：紡麁絲織曰綀，〻料也。料〻然疏也。		6_142_A31	c059a022	Y27b-07-08-1.jpg
Y27200509-1	v27#425	䌦	298		徒到反。《蒼頡篇》：不青不黃也。《聲類》：綠色也。		6_142_A32	c059a023	Y27b-07-09-1.jpg
Y27200509-2	v27#425	𦆞	298		忘句反。《埤蒼》：繅淹餘𦆞也。		6_142_A41	c059a024*	Y27b-07-09-2.jpg
Y27200510-1	v27#425	繵	298		直連反。《方言》：繵謂之繟。郭璞曰：今亦呼涼衣也。		6_142_A42	c059a025	Y27b-07-10-1.jpg
Y27200510-2	v27#425	𦁐	299		去厥反。《埤蒼》：𦁐狄衣也。野王案：王后文服也。今礼家注為闕字。		6_142_A51	c059a031	Y27b-07-10-2.jpg
Y27200511-1	v27#425	𥾍	299		公但反。《字書》：亦衦字也。靡展衣也，在衣部。		6_142_A52	c059a032	Y27b-07-11-1.jpg
Y27200512-1	v27#425	𥿇	299		所除所去二反。《蒼頡篇》：𥿇也。《字書》：亦䟽字也。䟽書所記也。在土部。或為疋字。在足部。	古屋1984:24⑧に挙例し、「蒼頡篇継也」と判読するが、複製本を確認するに「継」と見るのは困難。恐らく「𥿇継也」とあるべきところを「継」を脱字するか誤写したのであろう。「所除」は平声魚韻、「所去」は上声語韻。	6_142_A61	c059a033	Y27b-07-12-1.jpg
Y27200513-1	v27#425	繂	299		力出反。《聲類》：舟索也，亦■也。《字書》：亦𦆾字也。𦆾索也。在素部。或為𦆽字。在索部	■：疑當作繩、原文誤写、似𥾝字。万象名義同作。	6_142_A62	c059a034	Y27b-07-13-1.jpg
Y27200514-1	v27#425	紾	299		居忍反。《聲類》：亦緊字也，緊急也，乱也。在緊部。		6_142_B11	c056a063*	Y27b-07-14-1.jpg
Y27200514-2	v27#425	絪	299		於神反。《周易》：天地絪緼，萬物化醇。《廣雅》：絪〻元氣也。《漢書》：如畫繍絪。如淳曰：絪亦茵也。		6_142_B12	c059a035	Y27b-07-14-2.jpg
Y27200515-1	v27#425	紱	299		甫物反。《蒼頡篇》：紱緩也。		6_142_B21	c059a041	Y27b-07-15-1.jpg
Y27200515-2	v27#425	𥾧	299		《字書》：亦紱字也。		6_142_B22	c059a042	Y27b-07-15-2.jpg
Y27200516-1	v27#425	縯	299		餘忍反。《漢書》：淮陽憲王欽孫名縯，後漢齊武王縯字伯升。		6_142_B31	c059a044	Y27b-07-16-1.jpg
Y27200516-2	v27#425	䋻	299		乃心反。《字書》：䋻織也。		6_142_B32	c059a043	Y27b-07-16-2.jpg
Y27200517-1	v27#425	䋂	299		胡交反。《礼記》：麛褎䋂衣以裼之。鄭玄曰：倉黃之色也。野王案：又曰：大夫不搖䋂是也。《大戴礼》：夏小正，八月玄䋂，玄者黑也，䋂者若緣色然，婦人未嫁者衣也。《礼記》：又曰：小斂布䋂，縮者二，橫者三，大斂布䋂，縮者三，橫者五，布紷二衾，䋂紷如朝服，一幅為三，不辟。鄭玄曰：二衾，或薦也，如朝服者，謂布精麁也，小斂之䋂廣終幅，析其末，以為堅之強也，大斂之䋂，一幅〻析用之，以為堅之急也，䋂紷既斂所用，束堅之者也。		6_142_B41	c059a045	Y27b-07-17-1.jpg
Y27200523-1	v27#426	系	299		奚計反。《尓雅》：系継也。《世本》：有帝系篇，謂子孫相継續也。《說文》：系繫也。《風俗通》：延喜中，婦人始嫁，作染書履五采系為之。野王案：今以繫屧者也。籀文為絲字。在絲部。		6_142_B51	c059b081	Y27b-08-06-1.jpg
Y27200524-1	v27#426	孫	300		蘇昆反。《尓雅》：子之子為孫，〻之子為曾〻孫〻之子為玄〻孫〻之子為來〻孫〻之子為昆〻孫〻之子為仍〻孫〻之子為雲孫，謂出之子為離孫，姪之子歸孫，女子之子為外孫。郭璞曰：玄者言親属微昧也，來者言有來往之礼也，昆後也。《汲冢書》：不穴出之昆孫也，仍亦重也，雲言漸遠如雲，漢也。《漢書》：內外公孫耳孫。應劭曰：公孫謂王侯內外孫。耳孫，上去其曾高益遠但耳，聞之也。晉灼曰：玄孫之曾孫也，在諸侯王表也。古文為字，在子部。		6_142_B52	△	Y27b-08-07-1.jpg
Y27200529-1	v27#426	緜	300		弭旃反。《毛詩》：綿〻葛虆。《傳》：曰：綿〻長不絕皃也。又曰綿蠻黃鳥。《傳》：曰：小鳥皃也。又曰：綿〻翼〻。《傳》：曰：綿〻靜也。《韓詩》：綿蠻文皃也。《尓雅》：綿〻蔍也。郭璞曰：謂耘精也。《穀梁傳》：綿地千里。劉兆曰：綿猶經歷也。《楚辞》：秦冓齊縷綿絡。王逸曰：綿緾也，准也。《淮南》：綿以方域。許叔重曰：綿絡也。又曰綿乎小哉，曠乎大哉。野王案：綿微末之言也。《大戴礼》：无綿〻之事者，无赫〻之功是也。《方言》：綿施也，趙曰綿，吳越之間，脫衣相被謂之䋋綿也。郭璞曰：相䨱之名也。《漢書》：越人綿力薄材。《音義》：曰：綿力薄力也。《說文》：綿聮衛微也。《釋名》：綿絮者，綿猶緬〻柔而无文也。《字書》：新絮也。		6_142_B61	c059b082	Y27b-08-12-1.jpg
Y27200535-1	v27#426	繇	300		与招与周二反。《尚書》：弔繇鞠汰靈輈。杜預曰：繇壺也。孔安國曰：即牟也，靈善也，言至也，用善也。《左氏傳》：繇䩓汰輈。杜預曰：繇過也。《尓雅》：繇道也。又曰：繇喜也。郭璞曰：《礼記》：人喜則斯陶，〻斯詠，〻斯猶，即繇字，今古也。《說文》：隨從也。野王案：此亦与傜字同。傜亦使役邪也，在人部。或以此為與猶字同。猷音与周反。在犬部。或以為卦兆之籀字。音除霤反。在竹部。	即牟：當作弔至。	6_142_B62	c059b092	Y27b-09-01-1.jpg
Y27200538-1	v27#426	纛	300		徒到反。《周礼》：及葬執纛，以与匠師，御牆。鄭衆曰：纛羽葆幢也。《蔡雍獨斷》：乘輿輿車黄屋左纛〻者以旄牛尾為之大如斗在最右騑馬頭上也。《字書》：亦翿字也。翿舞者所持羽翳也。在羽部。		6_143_A11	c059b093	Y27b-09-04-1.jpg
Y27200542-1	v27#427	𦃚	301		蘇故反。《毛詩》：素絲五紽。《傳》：曰：素綿也。《考工記》：凡畫繪之事，後工素。鄭玄曰：素白乎也。《礼記》：韠純以素。鄭玄曰：素生帛也。《范子計然》：白素出三輔，匹八百。《說文》：白緻繒也。《周礼》：稾人，掌先人物，服亦如之，春獻素，秋獻成。鄭玄曰：春作秋成也。《毛詩》：不素湌兮。《傳》：曰：素空也。野王案：謂空虛也。《左氏傳》：与其素属寧為无勇也。《韓詩》：素質也，人但有質朴，无治民之才，位食位，多併君之加賜，名曰素湌。《儀礼》：椁獻成素。鄭玄曰：刑法立為素，飾治畢為成。《左氏傳》：不愆于素。杜預曰：不過素所慮之期也。《國語》：素見成事。賈逵曰：素猶預也。《喪服傳》：既練反素食。鄭玄曰：素猶故也，謂復平生，時故食也。《礼記》：有哀素之心。鄭玄曰：凡物无餝曰素。又曰：孔子達於礼而不達於素。鄭玄曰：素猶所也。《方言》：素廣也。又曰：素本也。郭璞曰：五色之本也。《漢書》：昌邑王居喪不素食，私買雞肫以食。野王案：素食菜粗食也。又曰：每日水旱，莽輒素食是也。《諡法》：達礼不達樂曰素。	先人：周禮作矢八。	6_143_A21	c059b102	Y27b-09-08-1.jpg
Y27200551-1	v27#427	素	301		今俗𦃚字也。		6_143_A22	c059b101	Y27b-09-17-1.jpg
Y27200551-2	v27#427	𦅽	301		凢足反。《說文》：素屬。		6_143_A31	c059b104	Y27b-09-17-2.jpg
Y27200551-3	v27#427	䋤	301		餘灼反。《說文》：白䋤縞也。《廣雅》：䋤練也。		6_143_A32	c060a011	Y27b-09-17-3.jpg
Y27200552-1	v27#427	𦆾	301		力出反。《左氏傳》：藻𦆾鞞鞛。杜預曰：藻𦆾，以韋為之，所以藉玉者，王五采，諸侯三采，子男二采。《礼記》：率帶，諸侯大夫皆五采，士二采。鄭玄曰：此謂襲尸大帶也，率繂也，之不如箴功也。《尓雅》：紼𦆾也。郭璞曰：謂索也。《說文》：素属也。《字書》：或為𦆽字。在索部。或為繂字。在糸部。	郭璞：原作鄭璞、誤。	6_143_A41	c060a012	Y27b-10-01-1.jpg
Y27200555-1	v27#427	繛	301		齒灼反。《說文》：繛緩也。或為綽字。在糸部。		6_143_A42	c060a013	Y27b-10-04-1.jpg
Y27200555-2	v27#427	𦅻	301		胡管反。《說文》：繛也。或為緩字，在糸部。		6_143_A51	c060a014	Y27b-10-04-2.jpg
Y27200555-3	v27#427	𦇚	301		餘之反。《字書》：亦彝字也。彝尊也，常也。在糸部。古文為⿰角絲字。在絲部。		6_143_A52	c060a015	Y27b-10-04-3.jpg
Y27200558-1	v27#428	絲	302		蘇姿反。《尚書》：沇州青州貢絲。《周礼》：豫州之利絲枲。《說文》：蠶所吐也。		6_143_A61	c060a031	Y27b-10-07-1.jpg
Y27200558-2	v27#428	𦃟	302		奚計反。《說文》：籀文系字也，系継也。在系部。		6_143_A62	c060a032	Y27b-10-07-2.jpg
Y27200559-1	v27#428	轡	302		碑愧反。《毛詩》：執轡如〻。野王案：所以制馭車中馬轡也。《字書》：馬縻也。		6_143_B11	c060a033	Y27b-10-08-1.jpg
