# HDIC Project
# HDIC is an abbreviation of the Integrated Database of Hanzi Dictionaries in Early Japan
#
# KRM: Kanchi’inbon Ruiju Myogisho database
#
# Ruiju myogishō 類聚名義抄, Kanchi’in copy 観智院本, reorganized edition 改編本. 
# anonymous Buddhist monk, the latter half of the 12th century.
#
# Version: 1.1.97
# Date: 2024-06-11
# Last update : 2025-03-17
#
# Copyright (c) 2024-2025 HDIC project, IKEDA Shoju (Chair, Professor Emeritus, Hokkaido University)
# Research group of Linguistics, Hokkaido University Faculty of Humanities and Human Siences
# North 10, West 7, Kita-ku Sapporo, Hokkaido, 060-0810 Japan
# Contact: ikeda.shoju@gmail.com, liyuansapporo@yahoo.co.jp, toyjack@gmail.com, kleinekuma@gmail.com
#
# Data License Information and Access Rights
# License: 
# Creative Commons Attribution-ShareAlike 4.0 International License (CC BY-SA 4.0)
# Access Rights (Availability): 
# Open access
#
# KRM Format information:
# KRID_wakun_no: Serial number assigned to each Japanese reading (wakun) annotation within an item (item serial No. + wakun serial No.). A suffix (b, c, …) is added for branching Japanese reading annotations.
# KR2ID: The ID number assigned based on its location in the Kazama edition
# Entry: Hanzi glyph of the headword
# Def: Definitional annotation through Japanese reading (wakun)
# Word_form: Normalized form of a Japanese reading annotation (wakun)
# Wakun_Hanzi: Wakun in katakana, with its Hanzi form parenthesized
# Wakun_variant: Katakana wakun variation added to the primary form (usually added to the left or right side). If incorrect wakun are corrected, an arrow (←) is precedes the incorrect reading.
# Hanzi_variant: Hanzi variant glyphs
# JK_ID: ID in the Nihon Kokugo Daijiten (2e), The Shogakukan Japanese dictionary, Japanknowledge edition
# Remarks: Editor's notes
#
# Abbreviations:
# 正宗索引: 正宗敦夫編, 類聚名義抄 仮名索引, 日本古典全集刊行会, 1939-1940
# 岡田研究: 岡田希雄, 類聚名義抄の研究, 一条書房, 1944
# 望月和訓集成: 望月郁子編, 類聚名義抄: 四種声点付和訓集成, 笠間書院, 1974
# 中村文選: 中村宗彦, 九条本文選古訓集, 風間書房, 1983
# 草川和訓集成: 草川昇編, 五本対照類聚名義抄和訓集成, 汲古書院, 2000
# 西端誤写考察: 西端幸雄, 類聚名義抄における誤写の考察, 訓点語と訓点資料45, 1971
# 西端誤写諸例: 西端幸雄, 類聚名義抄における誤写の諸例, 訓点語と訓点資料52，1973
# 略注: 佐藤喜代治，色葉字類抄略注，明治書院，1995
# 群書治要: 小林芳規・原卓志・山本秀人・山本真吾・佐々木勇編, 宮内庁書陵部蔵本群書治要経部語彙索引, 汲古書院, 1996
# 毛詩鄭箋: 毛詩鄭箋（一）（二）（三）, 古典研究会叢書漢籍之部１～３, 原本所蔵静嘉堂文庫, 汲古書院, 1992
#
# Acknowledgments:
# We are grateful to Tenri Central Library and Yagi Shoten for permission to publishment of the decipherment text of KRM.
#
# This work was supported by JSPS KAKENHI Grant Number 16H03422, 19H00526, 23K17500.
#
KRID_wakun_no	KR2ID	Entry	Def	Word_form	Wakun_Hanzi	Wakun_variant	Hanzi_variant	JK_ID	Remarks
F24148_01	K0804741	紫／ー（葛）	エヒカツラ(HH"@@@)	えびかつら	エビカツラ（紫葛）			2002007f4ea353L2s9er	道円本和名抄(巻20草木部)「紫葛　和名衣比加豆良」。
F24149_01	K0804742	黒／ー（葛）	ツヽラ(LL"H)	つづら	ツヅラ（黒葛）			200202d57c1asEt1hNSJ	字類抄同訓「黒葛ツツラ」、延喜式・内蔵寮「曝サラシ黒葛ツツラ百斤」（ツ・植物、略注521頁）。
F24150_01	K0804743	累／ー（葛）	同	つづら	ツヅラ（累葛）			200202d57c1asEt1hNSJ	
F24151_02	K0804744	若／𠰥	モシ(RL)	もし	モシ（若）		モシ（𠰥）	200204265907Vv7z1T45	
F24151_03	K0804744	若／𠰥	シク(HL)	しく	シク（若）		シク（𠰥）	200201dbae6cq30ex97W	
F24151_04	K0804744	若／𠰥	コトシ-ク(H"L@-@)	ごとし	ゴトシ（若）	ゴトク（若）	ゴトシ（𠰥）	20020199aef0OS81uA95	
F24151_04b	K0804744	若／𠰥	コトシ-ク(H"L@-@)	ごとく	ゴトク（若）	ゴトシ（若）	ゴトク（𠰥）	20020199aef0OS81uA95	
F24151_05	K0804744	若／𠰥	ワカシ(LLL)	わかし	ワカシ（若）		ワカシ（𠰥）	2002047d865bR2WMEwY6	蓮成院本(下1・3ウ3)「ワカシ(LLH)」。
F24151_06	K0804744	若／𠰥	カクノコトク-シ(HLL@@@-@)	かくのごとく	カクノゴトク（若）	カクノゴトシ（若）	カクノゴトク（𠰥）	200200c5411d5LIz50vI	
F24151_06b	K0804744	若／𠰥	カクノコトク-シ(HLL@@@-@)	かくのごとし	カクノゴトシ（若）	カクノゴトク（若）	カクノゴトシ（𠰥）	200200c5411d5LIz50vI	
F24151_07	K0804744	若／𠰥	タトヒ(LL@)	たとひ	タトヒ（若）		タトヒ（𠰥）	200202a3aa80Mjn4rt3z	蓮成院本(下1・3ウ3)「タトヒ(LLL)」。
F24151_08	K0804744	若／𠰥	ナムチ(HH@)	なむち	ナムチ（若）		ナムチ（𠰥）	2002032bfb6dgbzi7wU2	蓮成院本(下1・3ウ3)「ナムチ(HHH")」。
F24151_09	K0804744	若／𠰥	シタカフ(HHH"@)	したがふ	シタガフ（若）		シタガフ（𠰥）	200201e60a5c5a7aLVG7	書・堯典「曰若稽古帝堯」、群書治要巻2・4行「曰イ（ハク）古に若シタカヒ稽カンカへシは帝堯なり」。字類抄同訓「隨シタカフ」（シ・辞字、略注1520頁）。訓点語彙集成に「シタガフ」の訓あり。
F24151_10	K0804744	若／𠰥	イタル(HHL)	いたる	イタル（若）		イタル（𠰥）		
F24151_11	K0804744	若／𠰥	モシクハ(RLLL)	もしくは	モシクハ（若）		モシクハ（𠰥）	2002042687093i09xtOW	蓮成院本(下1・3ウ3)「モシクハ(RLLH)」。訓点語辞典「モシクハ（若）」（300頁、土井光祐）。
F24151_12	K0804744	若／𠰥	ミタル	みだる	ミダル（若）		ミダル（𠰥）	2002040401fft5nhGrWK	
F24152_01	K0804753	ー（若）／為	イカスルカ(HL@@@)	いかするか	イカスルカ（若為）			N/A	日国未収。
F24153_01	K0804754	〻（為）／ー（若）	イカシ	いかし	イカシ（為若）			20020030fd42331J9vBA	
F24154_01	K0804761	ー（若）／此	カクノコトケム(HLL@@@@、ケ-ク)	かくのごとけむ	カクノゴトケム（若此）	カクノゴトク（若此）		200200c5411d5LIz50vI	
F24154_01b	K0804761	ー（若）／此	カクノコトケム(HLL@@@@、ケ-ク)	かくのごとく	カクノゴトク（若此）	カクノゴトケム（若此）		200200c5411d5LIz50vI	
F24155_01	K0804762	ー（若）／箇	イカハカリ(HH@@@)	いかばかり	イカバカリ（若箇）			20020031da73J3N8Gm5F	
F24156_01	K0804763	未／ー（若）	イマタシカス(LLH"HHL")	いまだしかず	イマダシカズ（未若）				
F24157_01	K0804764	杜／ー（若）	カキツハタ(HH@@@)	かきつはた	カキツハタ（杜若）			200200c3e4847p5J8il7	神田本白氏文集(巻3・231行)「杜若カイツハタ」あり。字類抄「劇草カキツハタ」（カ・植物、略注286頁）に「杜若」の収録なし。
F24159_01	K0804772	拔／葜	サルトリ(LL@@)	さるとり	サルトリ（拔葜）			200201c6f0a66d5Rb1YJ	
F24159_02	K0804772	拔／葜	一云オホウハラ(LL@@@)	おほうばら	オホウバラ（拔葜）			2002008d35c1g68J9qi0	
F24160_02	K0804773	蒔	マク(LH)	まく	マク（蒔）			200203ec608fQHs0307i	
F24160_03	K0804773	蒔	ウフ	うう	ウウ（蒔）			2002005d6fef4w7FDu79	
F24161_01	K0804774	青／葙	ウマサク(LLHL)	うまさく	ウマサク（青葙）			2002006deea0Ovu8UBgE	道円本和名抄(巻20草木部)「青葙　和名宇末佐久一云阿万佐久」。日国「うま‐さく 【青葙】」補注に「「十巻本和名抄」「色葉字類抄」および「伊呂波字類抄」では「うまくさ」となっている」とあり。
F24161_02	K0804774	青／葙	一云アマサク(LLHL)	あまさく	アマサク（青葙）			2002001fbf75itAYp1iq	前を見よ。
F24161_04	K0804774	青／葙	カタシ	かたし	カタシ（葙）				
F24161_05	K0804774	青／葙	クチノヤ	くちのや	クチノヤ（葙）			N/A	日国未収。
F24163_02	K0804783	⿱艹𦓔	キノミヽ(LL@@)	きのみみ	キノミミ（䓴）			20020114c07e78KpaxU0	蓮成院本(下1・3ウ7)「キノミヽ(@@HH)」。
F24166_02	K0804812	葬	ハウフル(LLL"L)	はうぶる	ハウブル（葬）			200203d58c637Ix2E0bW	名義抄-慈恩伝-古典対照語彙表、引き算の例（近藤泰弘「平安時代の漢文訓読語の分類」『訓点語と訓点資料』127、128頁、2011）。日国に「史記呂后本紀延久五年点〔１０７３〕「九月辛丑葬（ハウフル）」」の例あり。
F24166_03	K0804812	葬	ツカ(HL)	つか	ツカ（葬）			200202ce004a0VhB7XTz	
F24166_04	K0804812	葬	カクス	かくす	カクス（葬）			200200c71445ummUiEjd	
F24166_05	K0804812	葬	ハカ	はか	ハカ（葬）			20020355608fSEm646Jx	
F24169_03	K0804821	⿱雚旧／舊	フルシ(LLL)	ふるし	フルシ（舊）			200203ba72a543yfn6Y4	蓮成院本(下1・66オ4)「フルシ(LLH)」。中村文選(38頁・東都)「舊キニ／(上野)フルキニ」。「シ」に「東点のつけちがえの点」（望月和訓集成658頁）。
F24169_04	K0804821	⿱雚旧／舊	ヒサシ(LL@)	ひさし	ヒサシ（舊）			200203840ecbo7RUA7ot	中村文選(646頁・辞)「舊ヒサシ」。
F24169_05	K0804821	⿱雚旧／舊	モト(LL)	もと	モト（舊）			200204292061AOs7Gv47	
F24169_06	K0804821	⿱雚旧／舊	クミス	くみす	クミス（舊）				存疑。訓点語彙集成「舊」に「モトノヲス」あり（因明論疏四種相違略註釈巻上43）。観智院本「モト　クミス」とあるのは元来一語か。
F24171_02	K0804824	莭	トキ(LL)	とき	トキ（莭）			200203017d87eklA1WlT	
F24171_03	K0804824	莭	フシ(LL)	ふし	フシ（莭）			200203a9e07dgs349411	
F24171_04	K0804824	莭	トキナリ(LLHL)	ときなふ	トキナフ（莭）	トキ（莭）		2002030234f8dEkLaLFn	蓮成院本(下1・4オ2)「トキナフ(LLHL)」。草川和訓集成「トキナフ」で立項、観智院本に(ママ)を付す。日国「とき‐な・う［‥なふ］ 【時─・斎─】」の表記に未収録。
F24171_04b	K0804824	莭	トキナリ(LLHL)	ときなり	トキ（莭）	トキナフ（莭）		2002030234f8dEkLaLFn	
F24171_05	K0804824	莭	カキル(LL"H)	かぎる	カギル（莭）			200200c5186a50EMYlwG	日国「かぎ・る 【限】」の表記に未収。
F24171_06	K0804824	莭	マコト	まこと	マコト（莭）			200203edde30X8qz21S1	中村文選(620頁・七)「節ヲ／(寛文)[マコトヲ]〈善曰節信也〉」。日国「ま‐こと 【真・実・誠・信】」の表記に未収。
F24171_07	K0804824	莭	ワタル	わたる	ワタル（莭）			200204822dd7LUKBzv80	
F24171_08	K0804824	莭	ハカル	はかる	ハカル（莭）			200203568fbd4v2YwDT0	
F24173_02	K0804833	燕	ヤスムス(LH@H、ム-シ(H))	やすむず	ヤスムズ（燕）	ヤスシ（燕）		200204363748J5g3Aj6x	詩・小雅・吉日「以燕天子」、静嘉堂文庫本毛詩鄭箋巻10・251行「以て天子を燕ヤスンす」。訓点語辞典「ヤスム（ミ）ズ（安）」（301頁、松本光隆）。
F24173_02b	K0804833	燕	ヤスムス(LH@H、ム-シ(H))	やすし	ヤスシ（燕）	ヤスムズ（燕）		200204359c2717D5tN2L	
F24173_03	K0804833	燕	ツハクラメ(LL"@@@)	つばくらめ	ツバクラメ（燕）			200202d6ce15e71o520x	蓮成院本(下1・4オ2)「ツハクラメ(LH"HHL)」。字類抄「燕ツハクロメ」（ツ・動物、略注521頁）。
F24173_04	K0804833	燕	ツヽム	つつむ	ツツム（燕）				
F24174_01	K0804841	鷰	ツハクラメ(LH"@@@)	つばくらめ	ツバクラメ（鷰）			200202d6ce15e71o520x	中村文選(369頁・秋)「鷰／(寛文)ツハクラメ／(足利)ツハクラメ」。
F24175_02	K0804842	蒴／藋	此間音ソクトク(LLL"L)	そくどく	ソクドク（蒴藋）			2002027ebb4euxaqDm40	道円本和名抄(巻20草木部)「蒴藋　朔濁二音此間音曽久止久」。
F24178_01	K0804852	澤／ー（蕮）	ナマヰ(LH@)	なまゐ	ナマヰ（澤蕮）			20020326156dApSXYY0T	
F24178_02	K0804852	澤／ー（蕮）	一云オモタカ(LH@@)	おもだか	オモダカ（澤蕮）			200200abc150mO7qpiAU	
F24179_02	K0804853	𦮃	ソムク(LH@)	そむく	ソムク（𦮃）			2002028545df87wr7y3n	字類抄同訓「乖ソムク」、字類抄の字体は正確ではない（ソ・辞字、略注506頁）。日国「そ‐む・く 【背・叛】」の表記に未収。
F24180_02	K0804854	共	トモ-ニ(HH@-@)	とも	トモ（共）	トモニ（共）		2002031002b9ETM8BTpF	訓点語彙集成に「トモ」の訓あり。
F24180_02b	K0804854	共	トモ-ニ(HH@-@)	ともに	トモニ（共）	トモ（共）		20020310a1fbO7T80d6k	
F24180_03	K0804854	共	トモセリ(HH@@)	ともせり	トモセリ（共）				
F24180_04	K0804854	共	ソナフ(HLH)	そなふ	ソナフ（共）			200202838cabPF73P0s4	爾雅・釈詁「共、具也」。
F24180_05	K0804854	共	オナシ(LL@)	おなじ	オナジ（共）			200200a4514cgu8tQVKQ	
F24180_06	K0804854	共	マウク	まうく	マウク（共）			2002042305e2UtSxk1g3	
F24180_07	K0804854	共	ツク	つく	ツク（共）				
F24180_08	K0804854	共	ウスシ	うすし	ウスシ（共）			200200632dd33ci9gx55	
F24180_09	K0804854	共	トル	とる	トル（共）			20020314f51eL9hD7nQz	詩経・大雅・抑「克共明刑」伝・共、執。中村宗彦「類聚名義抄和訓の定位」18頁参照。字類抄同訓「取トル」、詩・商頌・長發「受小共大共。為下國駿厖」注「共。執也」（略注181頁）。詩・大雅・韓奕「虔共爾位」伝「虔、固。共、執也」箋「古之恭字或作共」、静嘉堂文庫本毛詩鄭箋巻18・420行「虔カタク爾位クライヲ「亻」(左)ニ「ケ」共トレ「亻」(左)ウヤヽヽシカレ「ケ」」。訓点語彙集成に「トル」の訓あり。
F24180_11	K0804854	共	ツヽシム(LL@@)	つつしむ	ツツシム（共）			200202d4dfcb3M9rQRnY	字類抄同訓「謹ツツシム　又ツツム」（ツ・辞字、略注591頁）。訓点語彙集成に「ツツシム」の訓あり。
F24180_12	K0804854	共	ウケ給ハル	うけたまはる	ウケタマハル（共）			2002006031fajtLG2eS7	字類抄同訓「承ウケタマハル」、「恭」に通じて用いる（ウ・辞字、略注764頁）。
F24180_13	K0804854	共	ウヤヽヽシ(LL@@@)	うやうやし	ウヤウヤシ（共）			20020070438c5fFAHC26	名義抄-慈恩伝、引き算の例（近藤泰弘「平安時代の漢文訓読語の分類」『訓点語と訓点資料』127、122頁、2011）。
F24181_01	K0804863	倶／ー（共）	トモニ(HH@)	ともに	トモニ（倶共）			20020310a1fbO7T80d6k	
F24182_01	K0804864	与／ー（共）	同	ともに	トモニ（与共）			20020310a1fbO7T80d6k	
F24185_03	K0804873	蘨	モシ(LH)	もし	モシ（蘨）			200204265eedgiGxO9tW	
F24189_02	K0804883	𧄼	クラシ	くらし	クラシ（𧄼）			2002014700fcgWtVOHD5	
F24190_03	K0804884	瞢／𥊄	クラシ	くらし	クラシ（瞢）		クラシ（𥊄）	2002014700fcgWtVOHD5	
F24191_02	K0804912	𧄼／瞢	ヤウヽヽシ	やうやうし	ヤウヤウシ（𧄼瞢）				
F24191_03	K0804912	𧄼／瞢	オロカニ	おろかに	オロカニ（𧄼瞢）			200200b0315a2IFLP4Mm	集韻「𧄼瞢、目暗」（平声登韻、騰：徒登切）。日国「おろ‐か 【愚─・痴─・疎─】」の表記に未収。
F24193_03	K0804921	薨	シヌ(HL)	しぬ	シヌ（薨）			200201efd36d32LNb348	爾雅・釈詁「薨、死也」。字類抄同訓「死シヌ」（シ・人事、略注1480頁）。
F24196_02	K0804931	甍	イラカ	いらか	イラカ（甍）			20020052f974X38ozrN8	中村文選(58頁・西京)「甍ノ〈棟也〉／(上野)イ」。中村文選(143頁・蜀)「甍ムネヲ・イラカ」。
F24196_03	K0804931	甍	ムネ	むね	ムネ（甍）			20020416ccc3N3pRGxi5	中村文選(58頁・西京)「甍ノ〈棟也〉／(上野)イ」。中村文選(143頁・蜀)「甍ムネヲ・イラカ」。
F24198_02	K0804933	夢	ユメ(LL)	ゆめ	ユメ（夢）			2002044a5407kA7p936U	
F24200_01	K0804942	𥌱	ネコト	ねごと	ネゴト（𥌱）			200203409538yeDb9f22	字類抄「囈ネコトス」（ネ・人事、略注611頁）。日国「ね‐ごと 【寝言】」の表記に未収。
F24208_01	K0804962	蠆／芥	アクタハカリ(HH@@@@)	あくたはかり	アクタハカリ（蠆芥）				
F24218_03	K0805011	蒐	カクル	かくる	カクル（蒐）			200200c96d52fNa8PBvw	字類抄同訓「隠カクス　カクル」（カ・辞字、略注361頁）。左伝・文十八年「服讒蒐慝」注「隱也」（大漢和）。日国「かく・れる 【隠】」の表記に未収。
F24218_04	K0805011	蒐	サカリ-シ	さかり	サカリ（蒐）	サカシ（蒐）			未勘。
F24218_04b	K0805011	蒐	サカリ-シ	さかし	サカシ（蒐）	サカリ（蒐）			
F24218_05	K0805011	蒐	トカ	とか	トカ（蒐）				未勘。
F24218_06	K0805011	蒐	*カリ	かり	カリ（蒐）			200200ef3a4c0YUHdYOM	字類抄「蒐」に「列卒カリコ」、爾雅・釈天「春獵為蒐」、「蒐」に「列卒」の意は無い（カ・人倫、略注296頁）。
F24220_01	K0805021	⿱艹⿱田儿	エラフ(LH@)	えらぶ	エラブ（⿱艹⿱田儿）			20020080fd39OI2V0a8u	日国の表記「蒐」で採録。
F24225_03	K0805032	萇	ワタル	わたる	ワタル（萇）			200204822dd7LUKBzv80	蓮成院本(下1・5ウ1)「ワタル(HH@)」。字類抄同訓「度ワタル」（略注275頁）。
F24240_03	K0805064	𦽈／蕕	クサシ(LL@)	くさし	クサシ（蕕）		クサシ（𦽈）	20020138e7bbD9G8ub5W	
F24244_01	K0805074	ー（蕡）／草	スキ	すき	スキ（蕡草）				未勘。「蕡」は説文「雜香艸」、広韻「木多實」。
F24250_02	K0805112	𦵶	ツク	つく	ツク（𦵶）			200202d103ceAV2d8e9i	「築」に通用。日国「つ・く 【突・衝・撞・搗・舂・築・吐】」の表記に未収。
F24251_02	K0805113	𫈚	ムカフ(HH@)	むかふ	ムカフ（𫈚）			2002040f60492XhCGzzt	日国「むか・う［むかふ］ 【向・対】」の表記に未収。
F24252_02	K0805114	𭣺	オコス-ル	おこす	オコス（𭣺）		オコス（發）	200200997aac571fk8k3	
F24252_03	K0805114	𭣺	ヒラク	ひらく	ヒラク（𭣺）		ヒラク（發）	20020399c6a977T5Stv2	日国の表記「発」で収録。字類抄同訓「開ヒラク」（ヒ・辞字、略注1587頁）。
F24252_04	K0805114	𭣺	ハナツ	はなつ	ハナツ（𭣺）		ハナツ（發）	20020369d9e93o2g0E7W	詩・召南・騶虞「壹發五豝」、静嘉堂文庫本毛詩鄭箋巻1・430行「發ハナツ」。
F24252_05	K0805114	𭣺	アハク	あはく	アハク（𭣺）		アハク（發）	2002001cca195ahUBVge	詩・邶風・谷風「毋逝我梁、毋發我笱」伝「逝、之也。梁、魚梁。笱、所以捕魚也」、静嘉堂文庫本毛詩鄭箋巻2・217行「發アハク」。
F24252_06	K0805114	𭣺	アラハル(LL@@)	あらはる	アラハル（𭣺）		アラハル（發）	2002002680e1Ymc2759p	
F24252_07	K0805114	𭣺	ムカフ	むかふ	ムカフ（𭣺）		ムカフ（發）	2002040f60492XhCGzzt	日国「むか・う［むかふ］ 【向・対】」の表記に未収。
F24252_08	K0805114	𭣺	思イテタリ	おもひいでたり	オモヒイデタリ（𭣺）		オモヒイデタリ（發）	200200aa4153201Q4nxg	日国「おもい‐い・ず［おもひいづ］ 【思出】」の表記に未収。
F24252_09	K0805114	𭣺	ユク(HL)	ゆく	ユク（𭣺）		ユク（發）	20020447be39Z4Y8rP88	字類抄「行ユク」（ユ・人事、略注1391頁）。
F24252_10	K0805114	𭣺	アク	あぐ	アグ（𭣺）		アグ（發）	2002000ee1366iYYQ39c	
F24252_11	K0805114	𭣺	オコク(LLL)	おごく	オゴク（𭣺）		オゴク（發）	200200995327OcxYR5Yj	第二類動詞終止形語末の仮名に「東点のつけちがえの点」（望月和訓集成663頁）。
F24252_12	K0805114	𭣺	オコナフ	おこなふ	オコナフ（𭣺）		オコナフ（發）	20020099aba1Gt4613v6	
F24256_02	K0805132	蔧	ハヽキ	ははき	ハハキ（蔧）			2002036c1ee8gA0EXa2D	新撰字鏡「𦹙　波〻支」。
F24257_02	K0805133	恭	ウヤマフ(HHHL、ウ-ヰ)	うやまふ	ウヤマフ（恭）	ヰヤマフ（恭）		200200704f58lo2IBQe1	爾雅・釈詁「恭、敬也」。
F24257_02b	K0805133	恭	ウヤマフ(HHHL、ウ-ヰ)	ゐやまふ	ヰヤマフ（恭）	ウヤマフ（恭）		200200527a0cS5eN00W9	
F24257_03	K0805133	恭	ウヤ(ウ-ヰ)	うや	ウヤ（恭）	ヰヤ（恭）		2002007041306537owsw	
F24257_03b	K0805133	恭	ウヤ(ウ-ヰ)	ゐや	ヰヤ（恭）	ウヤ（恭）		20020051f555UwQ1N443	
F24257_04	K0805133	恭	ウヤヽヽシ(LL@@L、ウ-ヰ(L))	うやうやし	ウヤウヤシ（恭）	ヰヤヰヤシ（恭）		20020070438c5fFAHC26	詩・大雅・韓奕「虔共爾位」伝「虔、固。共、執也」箋「古之恭字或作共」、静嘉堂文庫本毛詩鄭箋巻18・420行「虔カタク爾位クライヲ「亻」(左)ニ「ケ」共トレ「亻」(左)ウヤヽヽシカレ「ケ」」。書・堯典「帝曰：吁。靜言庸違。象恭滔天」伝「靜、謀。滔、漫」、内野本「帝曰：吁の靜言ハカリコトを庸モチヰルは違ヌ。象カタチは恭ウヤヽヽシキマネニシて天に滔ハヒコれり」。中村文選(553頁・公讌)「恭ヰヤヽヽシキコト／(寛文)ウヤヽヽシキヿ」。「シ」に「東点のつけちがえの点」（望月和訓集成656頁）。名義抄-慈恩伝、引き算の例（近藤泰弘「平安時代の漢文訓読語の分類」『訓点語と訓点資料』127、122頁、2011）。
F24257_04b	K0805133	恭	ウヤヽヽシ(LL@@L、ウ-ヰ(L))	ゐやゐやし	ヰヤヰヤシ（恭）	ウヤウヤシ（恭）		200200520d84itni2wKZ	字類抄「恭ヰヤヰヤシ」（ヰ・人事、略注774頁）。
F24257_05	K0805133	恭	ツヽシム(LLHL)	つつしむ	ツツシム（恭）			200202d4dfcb3M9rQRnY	中村文選(37頁・東都)「恭ツ　メリ」。
F24257_06	K0805133	恭	カシコマル	かしこまる	カシコマル（恭）			200200cfbd7e93088A8v	
F24257_07	K0805133	恭	マモル	まもる	マモル（恭）			200203f6d70aIOxYK24o	
F24257_08	K0805133	恭	ミテリ	みてり	ミテリ（恭）			20020404ff0aBzd1pidA	日国「み・つ 【満・充】」の表記に未収。
F24257_09	K0805133	恭	カサナル(HH@@、ナ-ヌ)	かさなる	カサナル（恭）	カサヌ（恭）			未勘。
F24257_09b	K0805133	恭	カサナル(HH@@、ナ-ヌ)	かさぬ	カサヌ（恭）	カサナル（恭）			
F24258_03	K0805141	恭	*ヲカス	をかす	ヲカス（恭）			200200949f48RiA6KB7J	
F24259_01	K0805142	足／ー（恭）	ネコウヤ	ねこうや	ネコウヤ（足恭）			N/A	字類抄同訓「足恭ネコウキ」、論語・公冶長「巧言・令色・足恭」注「足恭。便僻之貌也」、「うや」は「敬（うやまう）」の意か（ネ・畳字、略注615頁）。「足恭（しゅきょう・すうきょう・すきょう）」はあまりに恭しすぎること。訓読みは日国未収。
F24260_03	K0805143	莽／莾	シケシ(LL"H)	しげし	シゲシ（莽）		シゲシ（莾）	200201dcc30fhX4h6fFF	「ケ」に「下」をあてる例。
F24260_04	K0805143	莽／莾	ユタカナリ(LH@@@)	ゆたかなり	ユタカ（莽）		ユタカ（莾）	20020448d117fSkjLf1N	「タ」は原文「大」。
F24260_05	K0805143	莽／莾	アクタ	あくた	アクタ（莽）		アクタ（莾）	2002000ce8e5q18372ze	
F24260_06	K0805143	莽／莾	シキミ(HHL)	しきみ	シキミ（莽）		シキミ（莾）	200201daa75agRMtP4nx	蓮成院本(下1・6オ2)「シキミ(HHH)」。
F24260_07	K0805143	莽／莾	クサムラ	くさむら	クサムラ（莽）		クサムラ（莾）	20020139d7cc39VRg3Gj	
