# HDIC Project
# HDIC is an abbreviation of the Integrated Database of Hanzi Dictionaries in Early Japan
#
# KRM: Kanchi’inbon Ruiju Myogisho database
#
# Ruiju myogishō 類聚名義抄, Kanchi’in copy 観智院本, reorganized edition 改編本. 
# anonymous Buddhist monk, the latter half of the 12th century.
#
# krm_wakun.tsv
# Version: 1.2.2
# Date: 11 June 2024
# Last update : 12 May 2025
#
# This file is a new version of KRM_wakun.tsv with updated specifications.
# The version number of KRM.tsv was 1.1.97, and it was last updated on March 17, 2025.
# This new version has been renamed to krm_wakun.tsv and will start with version 1.2.0.
#
# Copyright (c) 2024-2025 HDIC project, IKEDA Shoju (Chair, Professor Emeritus, Hokkaido University)
# Research group of Linguistics, Hokkaido University Faculty of Humanities and Human Siences
# North 10, West 7, Kita-ku Sapporo, Hokkaido, 060-0810 Japan
# Contact: ikeda.shoju@gmail.com, liyuansapporo@yahoo.co.jp, toyjack@gmail.com, kleinekuma@gmail.com
#
# Data License Information and Access Rights
# License: 
# Creative Commons Attribution-ShareAlike 4.0 International License (CC BY-SA 4.0)
# Access Rights (Availability): 
# Open access
#
# KRM Format information:
# wakun_id	Wakun ID, extracted from kr_definition_sequence_id, containing only entries where the type of order is Japanese reading (wakun). Variant forms are appended with 'b', 'c', 'd'.
# definition_seq_id	5-digit numeric ID starting with 'F', sequentially assigned to heading entries. Definition components under each heading are ordered based on their appearance, and order indicators like _01, _02, etc., are appended accordingly. The heading itself is appended with _00.
# kazama_location	An ID indicating K + Volume (2 digits) + Kazama Edition Page (3 digits) + Line (1 digit) + Segment (1 digit) + 字順 (1 digit). Details of the rules for assigning 字順 are defined separately.
# hanzi_entry	Collated Hanzi characters, standardized to the Kangxi dictionary form, including Unicode-representable variant forms.
# wakun_elements	Extracted Japanese reading (wakun) components from the full definition, one component per entry.
# wakun_form	Form of the Japanese reading (wakun). Inflected words are in dictionary form, excluding particles. The particles 'no' and 'to' from 文選 readings are omitted.
# wakun_standard_hanzi	Standard wakun notation using standard kanji.
# wakun_variant_in_hanzi	Variant form of wakun notation using standard Hanzi characters.
# variant_hanzi_for_wakun	Wakun notation using variant Hanzi characters (itai-ji).
# japan_knowledge_id	The alphanumeric part of the JapanKnowledge URL for the corresponding entry in the Nihon Kokugo Daijiten 2nd Ed., starting from "20020" to the end, is recorded here if the wakun exists as a headword. If the wakun does not exist as a headword in the JapanKnowledge edition, null is entered.
#
#
# Abbreviations:
# 正宗索引: 正宗敦夫編, 類聚名義抄 仮名索引, 日本古典全集刊行会, 1939-1940
# 岡田研究: 岡田希雄, 類聚名義抄の研究, 一条書房, 1944
# 望月和訓集成: 望月郁子編, 類聚名義抄: 四種声点付和訓集成, 笠間書院, 1974
# 中村文選: 中村宗彦, 九条本文選古訓集, 風間書房, 1983
# 草川和訓集成: 草川昇編, 五本対照類聚名義抄和訓集成, 汲古書院, 2000
# 西端誤写考察: 西端幸雄, 類聚名義抄における誤写の考察, 訓点語と訓点資料45, 1971
# 西端誤写諸例: 西端幸雄, 類聚名義抄における誤写の諸例, 訓点語と訓点資料52，1973
# 略注: 佐藤喜代治，色葉字類抄略注，明治書院，1995
# 群書治要: 小林芳規・原卓志・山本秀人・山本真吾・佐々木勇編, 宮内庁書陵部蔵本群書治要経部語彙索引, 汲古書院, 1996
# 毛詩鄭箋: 毛詩鄭箋（一）（二）（三）, 古典研究会叢書漢籍之部１～３, 原本所蔵静嘉堂文庫, 汲古書院, 1992
#
# Acknowledgments:
# We are grateful to Tenri Central Library and Yagi Shoten for permission to publishment of the decipherment text of KRM.
#
# This work was supported by JSPS KAKENHI Grant Number 16H03422, 19H00526, 23K17500 and 25K00466.
#
#
wakun_id	definition_seq_id	kazama_location	hanzi_entry	wakun_elements	wakun_form	wakun_standard_hanzi	wakun_variant_in_hanzi	variant_hanzi_for_wakun	japan_knowledge_id
F29214_01	F29214_01	K09122640	⿰姄鳥	*サクナキ	さくなぎ	サクナギ（⿰姄鳥）			200201b8b10eRW6KSGHg
F29215_03	F29215_03	K09122711	鶺／𪃹	下トツキヲシヘタリ	とつぎをしへどり	トツギヲシヘドリ（𪃹）		トツギヲシヘドリ（鶺）	2002030a72d78wVd4v9g
F29215_04	F29215_04	K09122711	鶺／𪃹	ニハクナフリ	にはくなぶり	ニハクナブリ（𪃹）		ニハクナブリ（鶺）	20020339f56b8FW30umL
F29216_02	F29216_02	K09122741	𪃹／⿱令鳥	ニハクナフリ（HHHHLVL）	にはくなぶり	ニハクナブリ（𪃹鴒）			20020339f56b8FW30umL
F29216_03	F29216_03	K09122741	𪃹／⿱令鳥	トツキヲシヘトリ（HHHVHHHLVL）	とつぎをしへどり	トツギヲシヘドリ（𪃹鴒）			2002030a72d78wVd4v9g
F29218_04	F29218_04	K09122841	鴷／⿱𠛱鳥	テラツヽキ（__HHL）	てらつつき	テラツツキ（鴷）			200202ea2797V4TN64Kr
F29219_03	F29219_03	K09123121	鸍／鸍	タカへ（LLHV）	たかべ	タカベ（鸍）			20020297fd2cGTke5jOM
F29226_03	F29226_03	K09123330	䳩	*山ハト	やまばと	ヤマバト（䳩）			2002043d7529mHhCL4hA
F29229_03	F29229_03	K09123430	鳲	ツキ	つき	ツキ（鳲）			200202cf4679KP3185hT
F29230_01	F29230_01	K09123441	ー（鳲）／梟	*カクレフト	かくれふと	カクレフト（鳲梟）			
F29235_01	F29235_01	K09123630	𫚰	タカリ	たかり	タカリ（𫚰）			null
F29236_01	F29236_01	K09123640	䳄	メトリ	めどり	メドリ（䳄）			2002041fc762kYRP3HKV
F29243_01	F29243_01	K09123841	黄／鸝	*ウクヒス	うぐひす	ウグヒス（黄鸝）			2002005f8ba4DaXF3G86
F29244_04	F29244_04	K09124111	鷙／⿱𡙕鳥	タカ（HH）	たか	タカ（鷙）			200202962a9bsAmfY9d9
F29244_05	F29244_05	K09124111	鷙／⿱𡙕鳥	古語云クチ（HH）屈	くち	クチ（鷙）			2002013ee5ea4q51Crm0
F29248_01	F29248_01	K09124220	䳍	*ツハクラメ	つばくらめ	ツバクラメ（䳍）			200202d6ce15e71o520x
F29255_05	F29255_05	K09124431	鳽／鳽	*ヲシ	をし	ヲシ（鳽）			2002009afd9cW25VhD09
F29256_04	F29256_04	K09124510	鴘	カヘル（LLH）	かへる	カヘル（鴘）			null
F29257_03	F29257_03	K09124530	鷳	オホアニ（LLLH）	おほあに	オホアニ（鷳）			null
F29261_03	F29261_03	K09124640	鴋	オスメトリ	おすめどり	オスメドリ（鴋）			2002009d824fg6VBog6A
F29264_04	F29264_04	K09124731	𪃽／䳕	*カモ	かも	カモ（䳕）		カモ（𪃽）	200200ea4efbVOHdxwyR
F29266_01	F29266_01	K09124820	鷬	*ツハクラメ	つばくらめ	ツバクラメ（鷬）			200202d6ce15e71o520x
F29266_02	F29266_02	K09124820	鷬	*ウクヒス	うぐひす	ウグヒス（鷬）			2002005f8ba4DaXF3G86
F29268_04	F29268_04	K09124841	䲷／梟	フクロフ（LLLL）	ふくろふ	フクロフ（梟）		フクロフ（䲷）	200203a847ba4dR4791v
F29268_05	F29268_05	K09124841	䲷／梟	サケ（LL）	さけ	サケ（梟）		サケ（䲷）	200201b9e58bjtyH8xD0
F29269_02	F29269_02	K09125120	⿰桒鳥	*サキ	さぎ	サギ（⿰桒鳥）			200201b6d348MVj21ec1
F29275_02	F29275_02	K09125320	𪅃	シメ	しめ	シメ（𪅃）			200201f6a0a5gVFU4r8X
F29275_03	F29275_03	K09125320	𪅃	クマタカ	くまたか	クマタカ（𪅃）			20020144822fd2w4p980
F29278_02	F29278_02	K09125420	鶇	ツクミ（LHVH）	つぐみ	ツグミ（鶇）			200202d19744lXfGUPib
F29279_03	F29279_03	K09125430	鶆	ヲシ	をし	ヲシ（鶆）			2002009afd9cW25VhD09
F29280_01	F29280_01	K09125440	⿱刾鳥	カシトリ	かしどり	カシドリ（⿱刾鳥）			200200d038c55B8p7FWY
F29283_04	F29283_04	K09125531	𩾖／鳬／鳧／〓	カモ（LL）	かも	カモ（鳧）		カモ（鳬）;カモ（𩾖）	200200ea4efbVOHdxwyR
F29283_06	F29283_06	K09125531	𩾖／鳬／鳧／〓	*タカへ	たかべ	タカベ（鳧）		タカベ（鳬）;タカベ（𩾖）	20020297fd2cGTke5jOM
F29285_01	F29285_01	K09125631	沇／鳬	タカへ（LLLV）	たかべ	タカベ（沇鳬）			20020297fd2cGTke5jOM
F29288_02	F29288_02	K09125740	鳭	ツキ（HH）	つき	ツキ（鳭）			200202cf4679KP3185hT
F29288_03	F29288_03	K09125740	鳭	*カヤクキ	かやくき	カヤクキ（鳭）			200200eb13fdm7tnCYM8
F29295_02	F29295_02	K09126211	⿱鳥廾／嶋	シトヽ	しま	シマ（嶋）			200201f4de011hFNqwqB
F29297_01	F29297_01	K09126231	胡／鸞	*アマトリ	あまどり	アマドリ（胡鸞）			2002002073f3ET7EJEdH
F29303_03	F29303_03	K09126410	鶥	*ヒハリ	ひばり	ヒバリ（鶥）			20020390df81OR31MW0C
F29304_02	F29304_02	K09126420	鳩	アツマル（LLHL）	あつまる	アツマル（鳩）			20020019a20303GbOV30
F29304_03	F29304_03	K09126420	鳩	*イヘハト	いへばと	イヘバト（鳩）			200200305d69gMjh8Vk0
F29304_04	F29304_04	K09126420	鳩	ハト	はと	ハト（鳩）			2002036723134gXlLFpc
F29304_05	F29304_05	K09126420	鳩	ヤマハト（LHLVL）	やまばと	ヤマバト（鳩）			2002043d7529mHhCL4hA
F29306_02	F29306_02	K09126510	鴿	イヘハト（LLLVL-H）	いへばと	イヘバト（鴿）			200200305d69gMjh8Vk0
F29306_03	F29306_03	K09126510	鴿	*ヤマハト	やまばと	ヤマバト（鴿）			2002043d7529mHhCL4hA
F29307_01	F29307_01	K09126521	斑／鳩	イカルカ（LLHLV）	いかるが	イカルガ（斑鳩）			200200324b1cO84u6wMd
F29308_01	F29308_01	K09126531	祝／ー（鳩）	ハヤフサ	はやぶさ	ハヤブサ（祝鳩）			2002036f9ac0uAW1pk2w
F29315_01	F29315_01	K09126721	ー（鳺）／𩿷	家ハト	いへばと	イヘバト（鳺𩿷）			200200305d69gMjh8Vk0
F29318_02	F29318_02	K09126820	鴻	カリ（LH）	かり	カリ（鴻）			200200ef3dd6FVi3P6Wt
F29318_03	F29318_03	K09126820	鴻	オホイナリ（LL___、イ-キ）	おほい	オホイ（鴻）	オホキ（鴻）		2002008ca703RVU99BXl
F29318_03b	F29318_03	K09126820	鴻	オホイナリ（LL___、イ-キ）	おほき	オホキ（鴻）	オホイ（鴻）		2002008dedc90gl611c8
F29318_04	F29318_04	K09126820	鴻	ヒロシ	ひろし	ヒロシ（鴻）			2002039c18a2Bkv9I0QZ
F29318_05	F29318_05	K09126820	鴻	サホカリ	おほかり	オホカリ（鴻）			2002008dd6313b8gIM3e
F29320_04	F29320_04	K09127121	𪅶／鷩	フキ	ふき	フキ（鷩）		フキ（𪅶）	
F29324_02	F29324_02	K09127241	𤡕／𪇇	*ノセ	のせ	ノセ（𤡕）		ノセ（𪇇）	2002034a22b6vHG3w6md
F29327_04	F29327_04	K09127341	〓／鷄	ニハトリ	にはとり	ニハトリ（鷄）			2002033a1e1exzi2xYg2
F29327_05	F29327_05	K09127341	〓／鷄	ハイタカ	はいたか	ハイタカ（鷄）			20020352dda130pQaE9h
F29327_06	F29327_06	K09127341	〓／鷄	*ウツ	うつ	ウツ（鷄）			
F29329_01	F29329_01	K09127431	水／鷄	*クヒナ	くひな	クヒナ（水鷄）			200201355d2427C1q1ZN
F29330_03	F29330_03	K09127440	鷭	モス	もず	モズ（鷭）			20020426d02dVmxfaoQg
F29334_03	F29334_03	K09127541	鵄／𩿨	ワシ（_R）	わし	ワシ（鵄）		ワシ（𩿨）;ワシ（𨾛）	200204808e970e32dVHu
F29334_04	F29334_04	K09127541	鵄／𩿨	トヒ（HHV）	とび	トビ（鵄）		トビ（𩿨）;トビ（𨾛）	2002030d917dGxdB4A9t
F29334_05	F29334_05	K09127541	鵄／𩿨	ハシタカ	はしたか	ハシタカ（鵄）		ハシタカ（𩿨）;ハシタカ（𨾛）	2002035c962eeyh2pr9x
F29334_06	F29334_06	K09127541	鵄／𩿨	*シトヽ	しとと	シトト（鵄）		シトト（𩿨）;シトト（𨾛）	200201ee3d06r6lIdslj
F29334_07	F29334_07	K09127541	鵄／𩿨	*フクロフ	ふくろふ	フクロフ（鵄）		フクロフ（𩿨）;フクロフ（𨾛）	200203a847ba4dR4791v
F29335_01	F29335_01	K09127631	蹲／鵄	イヘノイモ	いへのいも	イヘノイモ（蹲鵄）			2002003059dfu8l6yxCa
F29337_01	F29337_01	K09127721	寒／ー（鵄）	コイタルトヒ	こいたるとび	コイタルトビ（寒鵄）			null
F29338_01	F29338_01	K09127731	恠／ー（鵄）	ヨタカ	よたか	ヨタカ（恠鵄）			20020456074171vPAJu4
F29338_02	F29338_02	K09127731	恠／ー（鵄）	フクロフ	ふくろふ	フクロフ（恠鵄）			200203a847ba4dR4791v
F29340_01	F29340_01	K09127811	紙／老／ー（鵄）	シラヲシ	しらうし	シラウシ（紙老鵄）			2002022f5257rMDNADHi
F29343_03	F29343_03	K09128110	鵐	シトヽ（LHH）	しとと	シトト（鵐）			200201ee3d06r6lIdslj
F29344_01	F29344_01	K09128120	⿱巫鳥	シトヽ	しとと	シトト（⿱巫鳥）			200201ee3d06r6lIdslj
F29353_02	F29353_02	K09128331	鵔／鸃	ヤマトリ（LLHL）	やまとり	ヤマトリ（鵔鸃）			2002043d0b94440tx4C3
F29356_06	F29356_06	K09128431	𬷑／鴽	アマトリ	あまどり	アマドリ（鴽）		アマドリ（𬷑）;アマドリ（𨾵）	2002002073f3ET7EJEdH
F29356_07	F29356_07	K09128431	𬷑／鴽	*スカトリ（LLVHV_）〈菅鳥〉	すがどり	スガドリ（鴽）		スガドリ（𬷑）;スガドリ（𨾵）	20020245028a2V8YHlmF
F29356_08	F29356_08	K09128431	𬷑／鴽	*家ハト	いへばと	イヘバト（鴽）		イヘバト（𬷑）;イヘバト（𨾵）	200200305d69gMjh8Vk0
F29357_02	F29357_02	K09128520	鳼	*ウツラノコ	うづらのこ	ウヅラノコ（鳼）			null
F29357_03	F29357_03	K09128520	鳼	*ウツラ	うづら	ウヅラ（鳼）			2002006485b4Wwkexc80
F29359_03	F29359_03	K09128610	鵗	*キヽシ	きぎし	キギシ（鵗）			2002010737c0E952M7B8
F29360_01	F29360_01	K09128620	⿰⿱山布鳥	モス	もず	モズ（⿰⿱山布鳥）			20020426d02dVmxfaoQg
F29364_02	F29364_02	K09128730	鸗	シキ（LHV）	しぎ	シギ（鸗）			200201d90ba4lYkJ0aB2
F29379_04	F29379_04	K09129411	⿰頭鳥／𪁞	下カキシ	かきし	カキシ（𪁞）			
F29382_04	F29382_04	K09129511	⿱溪鳥／𪃠	ヲシ（HH）	をし	ヲシ（⿱溪鳥𪃠）			2002009afd9cW25VhD09
F29383_03	F29383_03	K09129530	鵺	シキ	しぎ	シギ（鵺）			200201d90ba4lYkJ0aB2
F29383_04	F29383_04	K09129530	鵺	ツクミ	つぐみ	ツグミ（鵺）			200202d19744lXfGUPib
F29383_05	F29383_05	K09129530	鵺	*ヌエ	ぬえ	ヌエ（鵺）			2002033bf0186Sz5H02E
F29385_01	F29385_01	K09129630	⿰花鳥	ツハクラメ	つばくらめ	ツバクラメ（⿰花鳥）			200202d6ce15e71o520x
F29388_03	F29388_03	K09129730	鶜	*ヌエ	ぬえ	ヌエ（鶜）			2002033bf0186Sz5H02E
F29389_03	F29389_03	K09129811	鵟／⿱𤝵鳥	トヒ（HHV）	とび	トビ（鵟）			2002030d917dGxdB4A9t
F29389_04	F29389_04	K09129811	鵟／⿱𤝵鳥	クソトヒ（LLLL）	くそとび	クソトビ（鵟）			2002013d8fcebgcK4Hl3
F29389_05	F29389_05	K09129811	鵟／⿱𤝵鳥	ノセ	のせ	ノセ（鵟）			2002034a22b6vHG3w6md
F29392_02	F29392_02	K09130111	ー（鴮）／鸅	ウ（H）	う	ウ（鴮鸅）			2002005beaa3z72XSYxJ
F29394_04	F29394_04	K09130130	𪇕	*カリ	かり	カリ（𪇕）			200200ef3dd6FVi3P6Wt
F29399_04	F29399_04	K09130240	鷹	タカ（HH）	たか	タカ（鷹）			200202962a9bsAmfY9d9
F29399_05	F29399_05	K09130240	鷹	*サクナキ	さくなぎ	サクナギ（鷹）			200201b8b10eRW6KSGHg
F29400_02	F29400_02	K09130311	黄／ー（鷹）	ワカタカ（LLLL）	わかたか	ワカタカ（黄鷹）			2002047e1519DCMsc3Y2
F29401_01	F29401_01	K09130321	撫／ー（鷹）	カタカヘリ（HHHVHH）	かたがへり	カタガヘリ（撫鷹）			200200d67287D8V57A2q
F29402_02	F29402_02	K09130331	青／ー（鷹）／白／ー（鷹）	シラタカ（LLLL）	しらたか	シラタカ（青鷹白鷹）			2002022bf8b54IY3yMQ2
F29402_04	F29402_04	K09130331	青／ー（鷹）／白／ー（鷹）	オホタカ（LLLL）	おほたか	オホタカ（青鷹白鷹）			20020090170fg0cvgH1v
F29402_06	F29402_06	K09130331	青／ー（鷹）／白／ー（鷹）	セウ（LH）	せう	セウ（青鷹）	セウ（白鷹）		20020213911571s7VKkA
F29402_06b	F29402_06	K09130331	青／ー（鷹）／白／ー（鷹）	セウ（LH）	せう	セウ（白鷹）	セウ（青鷹）		20020213911571s7VKkA
F29403_01	F29403_01	K09130431	兄／ー（鷹）	セウ（LH）	せう	セウ（兄鷹）			20020213911571s7VKkA
F29404_01	F29404_01	K09130441	角／ー（鷹）	クマタカ（LLLVLV）	くまだが	クマダガ（角鷹）			20020144822fd2w4p980
F29406_03	F29406_03	K09130520	鵼	ヌエ（HH）	ぬえ	ヌエ（鵼）			2002033bf0186Sz5H02E
F29407_02	F29407_02	K09130530	鷰	ツハクラメ（LHVHHL）	つばくらめ	ツバクラメ（鷰）			200202d6ce15e71o520x
F29409_01	F29409_01	K09130611	江／ー（䴏）	カモメ（LHH）	かもめ	カモメ（江䴏）			200200eac3c5st7W52wZ
F29410_01	F29410_01	K09130621	胡／ー（䴏）／子	アマトリ（LLHVL）	あまどり	アマドリ（胡䴏子）			2002002073f3ET7EJEdH
F29411_01	F29411_01	K09130630	𫛊	ノセ	のせ	ノセ（𫛊）			2002034a22b6vHG3w6md
F29411_02	F29411_02	K09130630	𫛊	ヌエ	ぬえ	ヌエ（𫛊）			2002033bf0186Sz5H02E
F29412_01	F29412_01	K09130640	䳮	オトロカス	おどろかす	オドロカス（䳮）			200200a3f7a4fLj9P5dt
F29413_02	F29413_02	K09130710	鵤	ウ	う	ウ（鵤）			2002005beaa3z72XSYxJ
F29413_03	F29413_03	K09130710	鵤	ツフリ	つぶり	ツブリ（鵤）			200202d75107G15lAqH3
F29413_04	F29413_04	K09130710	鵤	イカルカ（LLHLV）	いかるが	イカルガ（鵤）			200200324b1cO84u6wMd
F29414_01	F29414_01	K09130720	𩾯	ホトリ	ほとり	ホトリ（𩾯）			
F29415_01	F29415_01	K09130730	𮬩	ネタム	ねたむ	ネタム（𮬩）			200203422b08r28GFMkh
F29416_01	F29416_01	K09130740	⿱時鳥	*ホトヽキス	ほととぎす	ホトトギス（⿱時鳥）			200203e0f258YJz59b1I
F29417_01	F29417_01	K09130810	⿰斤鳥	ホノカナリ	ほのかなり	ホノカナリ（⿰斤鳥）			
F29418_02	F29418_02	K09130820	𩿧	*イヒトヨ	いひとよ	イヒトヨ（𩿧）			2002002edcd5Pq6453w5
F29420_05	F29420_05	K09130841	鵞／鵝	カリ	かり	カリ（鵞）		カリ（鵝）	200200ef3dd6FVi3P6Wt
F29420_06	F29420_06	K09130841	鵞／鵝	*ノセ	のせ	ノセ（鵞）		ノセ（鵝）	2002034a22b6vHG3w6md
F29420_07	F29420_07	K09130841	鵞／鵝	*クヽヒ	くくひ	ククヒ（鵞）		ククヒ（鵝）	20020137fa0692fnWmz3
F29422_01	F29422_01	K09131131	雀／ー（𪀚）	和名エチサイ（HHLL）	えちさい	エチサイ（雀𪀚）			2002007d594554R5Yu73
F29424_02	F29424_02	K09131221	𪇖／𪈜	ホトヽキス	ほととぎす	ホトトギス（𪇖𪈜）			200203e0f258YJz59b1I
F29427_03	F29427_03	K09131321	𪇆／𪄻	サカツキトリ（LLLLHVL）	さかつきどり	サカツキドリ（𪇆𪄻）			null
F29430_01	F29430_01	K09131430	⿰䓵鳥	*海ハト	うみばと	ウミバト（⿰䓵鳥）			2002006f4ec3g57eCCQ7
F29431_01	F29431_01	K09131440	䳆	*サキ	さぎ	サギ（䳆）			200201b6d348MVj21ec1
F29431_02	F29431_02	K09131440	䳆	*カハツ	かはつ	カハツ（䳆）			200200e33350N27A87X1
F29440_01	F29440_01	K09131730	𪁌	ニホ	にほ	ニホ（𪁌）			2002032eabc6kU7gn14L
F29441_01	F29441_01	K09131740	鶕	カリメ	かりめ	カリメ（鶕）			null
F29443_01	F29443_01	K09131830	𪂹	*ウクヒス	うぐひす	ウグヒス（𪂹）			2002005f8ba4DaXF3G86
F29445_01	F29445_01	K09132110	⿰取鳥	*トヒ	とび	トビ（⿰取鳥）			2002030d917dGxdB4A9t
F29446_01	F29446_01	K09132120	𪀄	*シトヽ	しとと	シトト（𪀄）			200201ee3d06r6lIdslj
F29447_01	F29447_01	K09132130	𬷔	*ツル	つる	ツル（𬷔）			200202db271e56gte7Dv
F29448_01	F29448_01	K09132140	𱈩	*ウツラ	うづら	ウヅラ（⿰孝鳥）		ウヅラ（𱈩）	2002006485b4Wwkexc80
F29449_01	F29449_01	K09132210	𫛔	*同	うづら	ウヅラ（𫛔）			2002006485b4Wwkexc80
F29450_01	F29450_01	K09132220	䳾	*ヒハリ	ひばり	ヒバリ（䳾）			20020390df81OR31MW0C
F29451_01	F29451_01	K09132230	鵾	*ツハクラメ	つばくらめ	ツバクラメ（鵾）			200202d6ce15e71o520x
F29452_01	F29452_01	K09132240	⿰岩鳥	*同	つばくらめ	ツバクラメ（⿰岩鳥）			200202d6ce15e71o520x
F29452_02	F29452_02	K09132240	⿰岩鳥	*ヤマトリ	やまとり	ヤマトリ（⿰岩鳥）			2002043d0b94440tx4C3
F29453_01	F29453_01	K09132310	𡡅	*ミサコ	みさご	ミサゴ（𡡅）			200203ff6100pCuRiXx9
F29454_01	F29454_01	K09132320	鶍	*フクロフ	ふくろふ	フクロフ（鶍）			200203a847ba4dR4791v
F29454_02	F29454_02	K09132320	鶍	*イヒトヨ	いひとよ	イヒトヨ（鶍）			2002002edcd5Pq6453w5
F29455_01	F29455_01	K09132330	𬷬	*ニハトリ	にはとり	ニハトリ（𬷬）			2002033a1e1exzi2xYg2
F29456_01	F29456_01	K09132340	⿰呈鳥	カヽシ	かかし	カカシ（⿰呈鳥）			
F29456_02	F29456_02	K09132340	⿰呈鳥	*アトリ	あとり	アトリ（⿰呈鳥）			2002001b69f6vsme0fJ3
F29456_03	F29456_03	K09132340	⿰呈鳥	*クヒナ	くひな	クヒナ（⿰呈鳥）			200201355d2427C1q1ZN
F29457_01	F29457_01	K09132410	⿱噦鳥	ホトヽキス	ほととぎす	ホトトギス（⿱噦鳥）			200203e0f258YJz59b1I
F29458_01	F29458_01	K09132420	𮭘	*ウクヒス	うぐひす	ウグヒス（𮭘）			2002005f8ba4DaXF3G86
F29459_02	F29459_02	K09132431	烏／烏	カラス（LHH）	からす	カラス（烏）			200200ed461cY3tS545a
F29459_05	F29459_05	K09132431	烏／烏	*クロシ	くろし	クロシ（烏）			2002014bc1d5LSsisn7w
F29459_06	F29459_06	K09132431	烏／烏	イツクソ（LHVH_）	いづくそ	イヅクソ（烏）			2002003a9ffcby7K9mMM
F29460_01	F29460_01	K09132511	陽／ー（烏）	ヤタカラス（HHHHL）	やたからす	ヤタカラス（陽烏）			20020436f6fbRIKGHVks
F29461_01	F29461_01	K09132521	頭／八／咫／烏	同	やたからす	ヤタカラス（頭八咫烏）			20020436f6fbRIKGHVks
F29462_01	F29462_01	K09132531	烏／頭	クハユキ（HHHLV）	くはゆぎ	クハユギ（烏頭）			2002014e9ca62cA8Xd50
F29463_01	F29463_01	K09132540	鴴	*チトリ	ちどり	チドリ（鴴）			200202b853a1hN0Djv4d
F29464_01	F29464_01	K09132610	鴑	*キサク	きさく	キサク（鴑）			
F29464_02	F29464_02	K09132610	鴑	ツクミ	つぐみ	ツグミ（鴑）			200202d19744lXfGUPib
F29464_03	F29464_03	K09132610	鴑	*ヒエトリ	ひえどり	ヒエドリ（鴑）			2002037db5c68G91SSX3
F29464_04	F29464_04	K09132610	鴑	*アトリ	あとり	アトリ（鴑）			2002001b69f6vsme0fJ3
F29465_01	F29465_01	K09132630	𫛇	*ツク	づく	ヅク（𫛇）			20020246857ad6e281o0
F29466_01	F29466_01	K09132640	𪀿	*スヽメ	すすめ	ススメ（𪀿）			
F29467_01	F29467_01	K09132710	𩾼	*ミツトリ	みつとり	ミツトリ（𩾼）			
F29468_01	F29468_01	K09132720	嶌	*ヤマトリ	やまとり	ヤマトリ（嶌）			2002043d0b94440tx4C3
F29469_01	F29469_01	K09132730	⿰草鳥	*草クキ	くさくき	クサクキ（⿰草鳥）			20020139362eTd3ACU22
F29470_01	F29470_01	K09132740	鳰	*ニホ	にほ	ニホ（鳰）			2002032eabc6kU7gn14L
F29471_01	F29471_01	K09132810	鷧	*ヒメ	ひめ	ヒメ（鷧）			200203927f58dK4WgMV7
F29472_01	F29472_01	K09132820	䳄	キシノメトリ	きじのめとり	キジノメトリ（䳄）			null
F29473_03	F29473_03	K09133311	隹／隹	*ナキヲ	なきを	ナキヲ（隹）			null
F29475_02	F29475_02	K09133330	雥	*ムラトリ	むらとり	ムラトリ（雥）			200204189b33ecRxXkdz
F29476_03	F29476_03	K09133341	䧺／雄	ヲトリ（HLVL）	をどり	ヲドリ（雄）		ヲドリ（䧺）	200200a3a21d8I317Pwx
F29476_04	F29476_04	K09133341	䧺／雄	スクル（HHV_）	すぐる	スグル（雄）		スグル（䧺）	200202473bbdvT59Tncy
F29476_05	F29476_05	K09133341	䧺／雄	カツ	かつ	カツ（雄）		カツ（䧺）	200200dae328OMGP6yt0
F29476_06	F29476_06	K09133341	䧺／雄	ウルハシ	うるはし	ウルハシ（雄）		ウルハシ（䧺）	
F29476_07	F29476_07	K09133341	䧺／雄	ヤトル	やどる	ヤドル（雄）		ヤドル（䧺）	20020438cdadLU8Ho48g
F29476_08	F29476_08	K09133341	䧺／雄	サキ（HH）	さき	サキ（雄）		サキ（䧺）	200201b6b78ffjrcI4yQ
F29476_09	F29476_09	K09133341	䧺／雄	ヨル	よる	ヨル（雄）		ヨル（䧺）	
F29476_10	F29476_10	K09133341	䧺／雄	ヲ	を	ヲ（雄）		ヲ（䧺）	20020086ed409FRJ9vEJ
F29477_02	F29477_02	K09133430	雌	メトリ（LHVL）	めどり	メドリ（雌）			2002041fc762kYRP3HKV
F29477_03	F29477_03	K09133430	雌	ノチ（LL）	のち	ノチ（雌）			2002034a9d66470ysa3W
F29477_04	F29477_04	K09133430	雌	マク（HL）	まく	マク（雌）			200203edaca4LH701zZ6
F29479_03	F29479_03	K09133511	⿱隹厶／售	ウル（HL）	うる	ウル（售）			200200731ad3zg7ex53g
F29479_04	F29479_04	K09133511	⿱隹厶／售	ユク	ゆく	ユク（售）			20020447be39Z4Y8rP88
F29479_05	F29479_05	K09133511	⿱隹厶／售	アキナフ（LL__）	あきなふ	アキナフ（售）			2002000b5d1c02Y472yT
F29479_06	F29479_06	K09133511	⿱隹厶／售	ウラル（HH_）	うらる	ウラル（售）			
F29481_03	F29481_03	K09133540	雒	サト（HH）	さと	サト（雒）			200201c11c585dsM4Qr1
F29482_03	F29482_03	K09133611	讐／讎	カタキ	かたき	カタキ（讐）		カタキ（讎）	200200d6a24eEq8z8AEn
